run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores
bfs_ampm_assoc16_l1d_ddr4_1x,bfs,ampm,stage1,assoc16,l1d,ddr4_1x,0.021075,21075032871.0,30729211.0,31124590.0,63288387.0,0.485543,5598182.0,11498592.0,1741540.0,6186177.0,217032780122.0,38768.43949,142640140308.0,81904.601851,5578178.0,361444.0,2444506.0,0.064796,0.103069,2537586.0,1290370.0,1246350.0,866.0,12145603.0,4176265.0,0.0,485471.0,1172461.0,1017786.0,178612.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4231463.0,828047.0,5.110172,0.0,0.0,nan,2452820.0,3145362.0,0.273543,35009.075106,nan,1741540.0,0.281521,81571.601851,6.39,57.52,0.0,0.0,5288657184.177922,480905726.7923063,5288654147.0,480905727.0,5769559874.0,19207.0,5268.614511,480.547388,37038.08,3332.0,54530.08,41781056.0,1982490668.2585645,654926.0,54480.38,nan,nan,nan,nan,8774099.0,56.761474,102.713916,140264.0,2.0,1761.0,12882423.0
bfs_ampm_assoc16_l1d_ddr4_2x,bfs,ampm,stage1,assoc16,l1d,ddr4_2x,0.018754,18754269957.0,30729211.0,31124590.0,56319129.0,0.545627,5449883.0,11379513.0,1746043.0,6268754.0,179884053485.0,33006.956936,113649657129.0,65089.83864,5900082.0,381981.0,2522713.0,0.064742,0.108772,2761345.0,1519914.0,1240338.0,1093.0,12809229.0,4475233.0,0.0,476621.0,1251453.0,1139693.0,219839.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2965861.0,759352.0,3.905779,0.0,0.0,nan,2320095.0,3129788.0,0.275037,29582.235966,nan,1746043.0,0.278531,64756.83864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.111968,88.058642,49895.0,2.0,1647.0,12731483.0
bfs_ampm_assoc16_l2_ddr4_1x,bfs,ampm,stage1,assoc16,l2,ddr4_1x,0.021994,21994356960.0,30729211.0,31124590.0,66049120.0,0.465248,6756808.0,11466501.0,1301003.0,3523228.0,221890408473.0,32839.531399,104761749636.0,80523.834023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1196815.0,244377.0,216993.0,0.204189,0.170431,624121.0,376383.0,247721.0,17.0,1227146.0,14368.0,0.0,11301.0,500.0,74317.0,21664.0,1023012.0,79341.0,12.893863,527987.0,19131.0,27.598505,3233806.0,3523002.0,0.307243,34518.197242,111501.0,1189502.0,0.337617,83125.27382,6.55,57.69,0.0,0.0,5127657071.543682,459297446.9938766,5127657072.0,459297447.0,5586954519.0,19207.0,5110.919687,459.038471,36940.32,3332.0,54432.32,nan,nan,nan,nan,36579712.0,1663140780.4522603,572236.0,50640.24,8774099.0,57.446368,104.691155,158802.0,2.0,2008.0,12816543.0
bfs_ampm_assoc16_l2_ddr4_2x,bfs,ampm,stage1,assoc16,l2,ddr4_2x,0.019432,19431721494.0,30729211.0,31124590.0,58353518.0,0.526605,6657519.0,11369048.0,1287780.0,3523415.0,182483376290.0,27410.117236,83051323758.0,64491.857117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1360618.0,259657.0,225834.0,0.190838,0.179812,771917.0,464214.0,307682.0,21.0,1404456.0,26591.0,0.0,12128.0,828.0,90995.0,30238.0,684450.0,66052.0,10.36229,340461.0,14586.0,23.341629,3134332.0,3523187.0,0.309893,28351.262332,103389.0,1184391.0,0.336149,66899.059856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.312637,89.700681,52329.0,2.0,1727.0,12703354.0
bfs_ampm_assoc1_l1d_ddr4_1x,bfs,ampm,stage1,assoc1,l1d,ddr4_1x,0.022448,22447905291.0,30729211.0,31124590.0,67411127.0,0.455848,5641816.0,11466110.0,2115052.0,6106046.0,224064321624.0,39714.928956,172087609065.0,81363.299373,5166941.0,351189.0,2383712.0,0.067968,0.100196,2214959.0,1018848.0,1195268.0,843.0,11586589.0,3958882.0,0.0,485202.0,1223207.0,1048305.0,138273.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5842095.0,969772.0,6.024194,0.0,0.0,nan,2487979.0,3153837.0,0.275057,36010.893107,nan,2115052.0,0.346387,81030.299373,6.78,57.72,0.0,0.0,6030112397.804485,454813037.9048471,6030109547.0,454813038.0,6484922585.0,19207.0,6006.420209,454.473763,36434.24,3332.0,53926.24,60387072.0,2690098306.152908,947154.0,53852.45,nan,nan,nan,nan,8774099.0,59.935893,105.928763,145663.0,2.0,1778.0,12947066.0
bfs_ampm_assoc1_l1d_ddr4_2x,bfs,ampm,stage1,assoc1,l1d,ddr4_2x,0.019889,19889005086.0,30729211.0,31124590.0,59726742.0,0.514497,5491234.0,11359132.0,2171685.0,6206802.0,185420557723.0,33766.646572,139165195013.0,64081.667006,5529932.0,371400.0,2482534.0,0.067162,0.106032,2454673.0,1223850.0,1229914.0,909.0,11959986.0,4104178.0,0.0,470124.0,1130263.0,1116273.0,172031.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4075575.0,880950.0,4.626341,0.0,0.0,nan,2359918.0,3131316.0,0.275665,30543.289618,nan,2171685.0,0.349888,63748.667006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,51.611716,91.09143,52691.0,2.0,1763.0,12793299.0
bfs_ampm_assoc1_l2_ddr4_1x,bfs,ampm,stage1,assoc1,l2,ddr4_1x,0.023315,23314601727.0,30729211.0,31124590.0,70013819.0,0.438903,6763832.0,11472795.0,1390611.0,3523203.0,237277078735.0,35080.273835,112873637457.0,81168.376675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1404382.0,251660.0,481531.0,0.179196,0.166752,538259.0,358942.0,179265.0,52.0,1460946.0,15885.0,0.0,18154.0,15535.0,78470.0,14690.0,930638.0,64392.0,14.452696,2596560.0,141899.0,18.298649,3240867.0,3522965.0,0.307071,37062.007657,133086.0,1257525.0,0.356927,84644.636014,7.2,58.06,0.0,0.0,5829499023.464061,437032899.78143233,5829499023.0,437032900.0,6266531923.0,19207.0,5809.180083,436.769374,39407.88,3332.0,56899.88,nan,nan,nan,nan,55246912.0,2369627096.6541996,865421.0,55594.45,8774099.0,61.051306,108.93986,183766.0,2.0,1784.0,12847294.0
bfs_ampm_assoc1_l2_ddr4_2x,bfs,ampm,stage1,assoc1,l2,ddr4_2x,0.020518,20518269192.0,30729211.0,31124590.0,61616424.0,0.498718,6662554.0,11374508.0,1384473.0,3523366.0,194133781222.0,29138.042442,89767008501.0,64838.39591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1576907.0,266556.0,519474.0,0.169037,0.175392,659781.0,430925.0,228801.0,55.0,1644677.0,28315.0,0.0,18804.0,13771.0,100257.0,21139.0,631326.0,54730.0,11.535282,1824207.0,119688.0,15.241353,3139432.0,3523122.0,0.309738,30310.518563,131253.0,1253220.0,0.355688,67982.097139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,52.312844,93.08642,58202.0,2.0,1667.0,12726833.0
bfs_ampm_assoc2_l1d_ddr4_1x,bfs,ampm,stage1,assoc2,l1d,ddr4_1x,0.021596,21596014701.0,30729211.0,31124590.0,64852897.0,0.47383,5546267.0,11480024.0,1949134.0,6424119.0,216007762598.0,38946.513501,159195897665.0,81675.194043,5778039.0,367562.0,2678942.0,0.063614,0.104299,2510695.0,1295223.0,1214450.0,1022.0,12563737.0,4122221.0,0.0,501336.0,1426944.0,1161072.0,164629.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5218887.0,967703.0,5.393067,0.0,0.0,nan,2389715.0,3156552.0,0.27496,35013.278221,nan,1949134.0,0.303409,81342.194043,6.67,57.66,0.0,0.0,5776280565.053686,471669247.3601775,5776277602.0,471669247.0,6247946849.0,19207.0,5753.606752,471.328444,36768.24,3332.0,54260.24,53625088.0,2483101106.4979916,840826.0,54348.28,nan,nan,nan,nan,8774099.0,57.032396,102.705621,139254.0,2.0,1786.0,12916220.0
bfs_ampm_assoc2_l1d_ddr4_2x,bfs,ampm,stage1,assoc2,l1d,ddr4_2x,0.019163,19162889595.0,30729211.0,31124590.0,57546215.0,0.533992,5382961.0,11365097.0,1970921.0,6500362.0,178191766760.0,33102.927322,127404109561.0,64641.915917,6150908.0,387419.0,2752601.0,0.062986,0.110021,2784672.0,1550201.0,1233301.0,1170.0,13076179.0,4330031.0,0.0,485912.0,1416329.0,1252378.0,205236.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3661194.0,869640.0,4.210011,0.0,0.0,nan,2249065.0,3133896.0,0.275747,29744.823721,nan,1970921.0,0.303202,64308.915917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.046672,88.231849,50103.0,2.0,1705.0,12758184.0
bfs_ampm_assoc2_l2_ddr4_1x,bfs,ampm,stage1,assoc2,l2,ddr4_1x,0.022641,22641480522.0,30729211.0,31124590.0,67992434.0,0.451951,6740143.0,11465151.0,1336748.0,3523329.0,227834921678.0,33802.683664,108628135730.0,81262.987287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1378996.0,261906.0,346980.0,0.189925,0.177283,648945.0,421114.0,227791.0,40.0,1418592.0,16694.0,0.0,14470.0,3162.0,86946.0,21194.0,1025023.0,72579.0,14.122859,1667176.0,80284.0,20.765981,3217042.0,3523101.0,0.307288,35688.137021,121325.0,1215423.0,0.344964,84365.082947,6.95,57.85,0.0,0.0,5499165475.465191,448482332.6872723,5499173955.0,448482333.0,5947656288.0,19207.0,5480.382251,448.230759,38487.0,3332.0,55979.0,nan,nan,nan,nan,46587584.0,2057620920.80208,729374.0,53429.38,8774099.0,58.897852,107.108728,173947.0,2.0,1977.0,12825448.0
bfs_ampm_assoc2_l2_ddr4_2x,bfs,ampm,stage1,assoc2,l2,ddr4_2x,0.019976,19976301369.0,30729211.0,31124590.0,59988893.0,0.512249,6613128.0,11369669.0,1319201.0,3523458.0,186808085584.0,28248.067417,86372822893.0,65473.588098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1630915.0,290793.0,382143.0,0.178301,0.193569,850426.0,557603.0,292758.0,65.0,1681066.0,27415.0,0.0,15421.0,1923.0,116388.0,32948.0,701012.0,60457.0,11.595216,1198150.0,68568.0,17.473895,3089898.0,3523230.0,0.30988,29321.695483,107721.0,1211480.0,0.343833,67944.20696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,50.346418,91.817602,57659.0,2.0,1672.0,12709600.0
bfs_ampm_assoc32_l1d_ddr4_1x,bfs,ampm,stage1,assoc32,l1d,ddr4_1x,0.021135,21134899611.0,30729211.0,31124590.0,63468167.0,0.484168,5649009.0,11499687.0,1738889.0,6225582.0,217964485489.0,38584.552705,142340100249.0,81856.92143,5574825.0,357793.0,2482761.0,0.06418,0.102108,2495748.0,1246229.0,1248602.0,917.0,12091570.0,4187155.0,0.0,480747.0,1093626.0,987855.0,183861.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4247469.0,830233.0,5.115996,0.0,0.0,nan,2502727.0,3146282.0,0.273597,35022.864501,nan,1738889.0,0.279313,81523.92143,6.36,57.62,0.0,0.0,5265648857.97129,479334569.19413614,5265645830.0,479334569.0,5744980399.0,19207.0,5245.466127,478.992386,36994.91,3332.0,54486.91,41587968.0,1967739083.9535794,651929.0,54322.32,nan,nan,nan,nan,8774099.0,57.005165,102.117685,139750.0,2.0,1773.0,12885535.0
bfs_ampm_assoc32_l1d_ddr4_2x,bfs,ampm,stage1,assoc32,l1d,ddr4_2x,0.0188,18799616565.0,30729211.0,31124590.0,56455305.0,0.544311,5504616.0,11383901.0,1742272.0,6308068.0,180862098793.0,32856.442446,113381387864.0,65076.743393,5840874.0,376712.0,2560901.0,0.064496,0.107425,2663072.0,1450315.0,1211656.0,1101.0,12714156.0,4509316.0,0.0,473657.0,1152574.0,1103627.0,221228.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2960144.0,766907.0,3.859847,0.0,0.0,nan,2374577.0,3130039.0,0.274953,29560.159541,nan,1742272.0,0.276197,64743.743393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.45604,88.006202,50777.0,2.0,1574.0,12734985.0
bfs_ampm_assoc32_l2_ddr4_1x,bfs,ampm,stage1,assoc32,l2,ddr4_1x,0.021993,21992646006.0,30729211.0,31124590.0,66043982.0,0.465285,6765245.0,11464746.0,1302258.0,3523252.0,221932460048.0,32804.792738,104811344249.0,80484.315895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1187434.0,242557.0,215718.0,0.20427,0.169448,615974.0,371261.0,244698.0,15.0,1217684.0,14377.0,0.0,11282.0,467.0,73670.0,21239.0,1019488.0,79321.0,12.852687,536065.0,19072.0,28.107435,3242221.0,3523024.0,0.307292,34535.977272,113364.0,1188894.0,0.337442,83200.95727,6.55,57.7,0.0,0.0,5122695648.775679,459277887.5831645,5122695649.0,459277888.0,5581973536.0,19207.0,5105.922042,459.024712,36967.97,3332.0,54459.97,nan,nan,nan,nan,36501312.0,1659705339.2321126,570976.0,50562.66,8774099.0,57.57911,105.254664,160998.0,2.0,1866.0,12813638.0
bfs_ampm_assoc32_l2_ddr4_2x,bfs,ampm,stage1,assoc32,l2,ddr4_2x,0.01943,19429726491.0,30729211.0,31124590.0,58347527.0,0.526659,6658571.0,11371240.0,1286716.0,3523440.0,182396981769.0,27392.811726,83101281274.0,64584.011759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1365882.0,260381.0,225026.0,0.190632,0.180295,777755.0,469167.0,308577.0,11.0,1409745.0,26817.0,0.0,12023.0,796.0,91493.0,30712.0,685640.0,65680.0,10.439099,332214.0,14315.0,23.207405,3135359.0,3523212.0,0.309835,28368.528285,102903.0,1183813.0,0.335982,67016.743208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.326653,89.705155,52586.0,2.0,1707.0,12706736.0
bfs_ampm_assoc4_l1d_ddr4_1x,bfs,ampm,stage1,assoc4,l1d,ddr4_1x,0.021069,21069246996.0,30729211.0,31124590.0,63271012.0,0.485677,5529562.0,11495236.0,1774348.0,6209400.0,214884472593.0,38861.029607,145257115639.0,81865.065725,5726727.0,367132.0,2469607.0,0.064109,0.104588,2660687.0,1394960.0,1264770.0,957.0,12379955.0,4170474.0,0.0,489473.0,1283820.0,1111771.0,181867.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4477918.0,855051.0,5.237019,0.0,0.0,nan,2386425.0,3143137.0,0.27343,34960.411812,nan,1774348.0,0.285752,81532.065725,6.47,57.57,0.0,0.0,5389767181.596906,481596708.31740624,5389764144.0,481596708.0,5871360852.0,19207.0,5368.643693,481.280798,36997.16,3332.0,54489.16,43787392.0,2078260889.3575096,686425.0,54649.44,nan,nan,nan,nan,8774099.0,56.110895,102.219839,138352.0,2.0,1761.0,12888273.0
bfs_ampm_assoc4_l1d_ddr4_2x,bfs,ampm,stage1,assoc4,l1d,ddr4_2x,0.018763,18763201683.0,30729211.0,31124590.0,56345951.0,0.545367,5378644.0,11378099.0,1779621.0,6283331.0,177952210241.0,33084.957889,115869640464.0,65109.166763,6055413.0,387304.0,2539334.0,0.06396,0.110209,2899281.0,1645511.0,1252614.0,1156.0,12974685.0,4400113.0,0.0,477505.0,1364762.0,1229834.0,227295.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3103855.0,777044.0,3.994439,0.0,0.0,nan,2251674.0,3126970.0,0.274824,29636.481674,nan,1779621.0,0.283229,64776.166763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,48.552454,87.627118,50109.0,2.0,1630.0,12735924.0
bfs_ampm_assoc4_l2_ddr4_1x,bfs,ampm,stage1,assoc4,l2,ddr4_1x,0.022057,22057373214.0,30729211.0,31124590.0,66238358.0,0.463919,6735008.0,11463848.0,1301394.0,3523265.0,222289133016.0,33005.028801,105374502562.0,80970.48439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1216920.0,249478.0,228487.0,0.205008,0.172872,631396.0,381616.0,249766.0,14.0,1247731.0,14610.0,0.0,11509.0,501.0,76243.0,22437.0,1018842.0,77713.0,13.110316,641502.0,23122.0,27.744226,3211969.0,3523039.0,0.307317,34684.860209,107738.0,1193656.0,0.338793,83360.782364,6.6,57.78,0.0,0.0,5162287226.827535,458223193.75658363,5162287227.0,458223194.0,5620510421.0,19207.0,5145.432273,457.895322,37111.73,3332.0,54603.73,nan,nan,nan,nan,37395008.0,1695351828.034767,585031.0,50751.84,8774099.0,57.467045,105.030782,158966.0,2.0,1921.0,12815560.0
bfs_ampm_assoc4_l2_ddr4_2x,bfs,ampm,stage1,assoc4,l2,ddr4_2x,0.019517,19516649481.0,30729211.0,31124590.0,58608557.0,0.524313,6652091.0,11368446.0,1292004.0,3523449.0,183152323336.0,27533.045374,83537593776.0,64657.380144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1355541.0,260772.0,236916.0,0.192375,0.179923,754611.0,448570.0,306023.0,18.0,1401519.0,28500.0,0.0,12307.0,828.0,91527.0,29372.0,691050.0,64981.0,10.634647,382341.0,16956.0,22.549009,3128870.0,3523221.0,0.309912,28473.06948,103425.0,1188579.0,0.337334,67065.337013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.535285,90.399944,53378.0,2.0,1670.0,12707236.0
bfs_ampm_assoc64_l1d_ddr4_1x,bfs,ampm,stage1,assoc64,l1d,ddr4_1x,0.02119,21189955167.0,30729211.0,31124590.0,63633499.0,0.48291,5707470.0,11501497.0,1734673.0,6256973.0,219282228759.0,38420.215745,141984568124.0,81850.912607,5590567.0,352645.0,2513519.0,0.063079,0.100765,2480841.0,1229465.0,1250510.0,866.0,11974333.0,4148346.0,0.0,472121.0,968260.0,938137.0,182593.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4200709.0,828711.0,5.068967,0.0,0.0,nan,2560446.0,3147024.0,0.273619,35011.398369,nan,1734673.0,0.277238,81517.912607,6.34,57.58,0.0,0.0,5239234114.70425,478095206.9109208,5239231094.0,478095207.0,5717326301.0,19207.0,5219.372629,477.747873,36987.49,3332.0,54479.49,41336704.0,1950768827.6931973,647967.0,54330.14,nan,nan,nan,nan,8774099.0,57.437715,102.424922,140425.0,2.0,1767.0,12888322.0
bfs_ampm_assoc64_l1d_ddr4_2x,bfs,ampm,stage1,assoc64,l1d,ddr4_2x,0.018794,18793740114.0,30729211.0,31124590.0,56437658.0,0.544481,5509394.0,11384418.0,1740263.0,6319889.0,181002316760.0,32853.398533,113114692862.0,64998.61967,5844435.0,376688.0,2572023.0,0.064452,0.107399,2655460.0,1446442.0,1207975.0,1043.0,12733683.0,4523667.0,0.0,473994.0,1151067.0,1103082.0,222885.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2952353.0,768253.0,3.842944,0.0,0.0,nan,2378707.0,3130687.0,0.274998,29517.096188,nan,1740263.0,0.275363,64665.61967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.548595,88.438059,51472.0,2.0,1685.0,12734045.0
bfs_ampm_assoc64_l2_ddr4_1x,bfs,ampm,stage1,assoc64,l2,ddr4_1x,0.021999,21999447198.0,30729211.0,31124590.0,66064406.0,0.465141,6767786.0,11465717.0,1302568.0,3523277.0,222182971955.0,32829.491351,104685613335.0,80368.635906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1185820.0,242105.0,215463.0,0.204167,0.169237,614324.0,370723.0,243585.0,16.0,1216084.0,14377.0,0.0,11246.0,479.0,73242.0,21064.0,1017084.0,79180.0,12.845213,525013.0,19131.0,27.443051,3244737.0,3523049.0,0.307268,34500.416639,114106.0,1188462.0,0.337317,83104.360387,6.54,57.73,0.0,0.0,5119959923.8220825,459164992.1511814,5119959924.0,459164992.0,5579124916.0,19207.0,5103.054772,458.903167,36929.72,3332.0,54421.72,nan,nan,nan,nan,36504448.0,1659334785.6176436,571010.0,50642.46,8774099.0,57.573983,105.191578,159723.0,2.0,1866.0,12815259.0
bfs_ampm_assoc64_l2_ddr4_2x,bfs,ampm,stage1,assoc64,l2,ddr4_2x,0.019431,19430851365.0,30729211.0,31124590.0,58350905.0,0.526628,6657045.0,11368179.0,1285525.0,3523470.0,182558615975.0,27423.371177,83141754546.0,64675.330737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1376283.0,261522.0,224843.0,0.190021,0.180991,788002.0,478913.0,309068.0,21.0,1420812.0,27424.0,0.0,12044.0,794.0,92314.0,31319.0,694543.0,65792.0,10.556648,325185.0,14704.0,22.115411,3133803.0,3523242.0,0.309921,28383.010312,102102.0,1183423.0,0.335869,67058.297451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,49.309118,89.660792,53000.0,2.0,1707.0,12702170.0
bfs_ampm_default_l1d_ddr4_1x,bfs,ampm,stage1,default,l1d,ddr4_1x,0.021053,21052885707.0,30729211.0,31124590.0,63221879.0,0.486054,5568146.0,11496603.0,1747402.0,6166497.0,216400729868.0,38864.054547,143073397077.0,81877.780314,5639543.0,363835.0,2426639.0,0.064515,0.103727,2617071.0,1351682.0,1264444.0,945.0,12177115.0,4137339.0,0.0,484218.0,1204221.0,1043634.0,180235.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4296122.0,832453.0,5.160798,0.0,0.0,nan,2424344.0,3143802.0,0.273455,35007.561415,nan,1747402.0,0.28337,81544.780314,6.41,57.56,0.0,0.0,5312040997.91487,481642666.05164254,5312037958.0,481642666.0,5793680624.0,19207.0,5291.916441,481.27483,37008.19,3332.0,54500.19,42179520.0,2003503015.5498102,661177.0,54412.02,nan,nan,nan,nan,8774099.0,56.475526,102.411632,138811.0,2.0,1761.0,12884148.0
bfs_ampm_default_l1d_ddr4_2x,bfs,ampm,stage1,default,l1d,ddr4_2x,0.018714,18713919015.0,30729211.0,31124590.0,56197955.0,0.546804,5389954.0,11383488.0,1754182.0,6225971.0,178240415095.0,33069.004874,114298272912.0,65157.590781,5942422.0,386089.0,2483055.0,0.064972,0.109903,2843587.0,1586767.0,1255726.0,1094.0,12831881.0,4391334.0,0.0,476360.0,1339809.0,1184485.0,222457.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3004246.0,753183.0,3.988733,0.0,0.0,nan,2263052.0,3126902.0,0.274688,29620.150311,nan,1754182.0,0.281752,64824.590781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8774099.0,48.617241,87.840069,49678.0,2.0,1668.0,12736813.0
bfs_ampm_default_l2_ddr4_1x,bfs,ampm,stage1,default,l2,ddr4_1x,0.021999,21999455190.0,30729211.0,31124590.0,66064430.0,0.465141,6748577.0,11467061.0,1298810.0,3523277.0,221926835012.0,32884.982273,104739660858.0,80642.789059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1205713.0,247453.0,218165.0,0.205234,0.172108,631785.0,379561.0,252209.0,15.0,1236240.0,14480.0,0.0,11384.0,489.0,74661.0,21922.0,1024987.0,78850.0,12.999201,550460.0,19941.0,27.604433,3225526.0,3523051.0,0.307232,34513.217792,108484.0,1190326.0,0.337846,83071.037916,6.55,57.72,0.0,0.0,5132455827.875436,459272464.37415075,5132455828.0,459272464.0,5591728292.0,19207.0,5115.303403,459.001912,36908.04,3332.0,54400.04,nan,nan,nan,nan,36655232.0,1666188170.7262406,573455.0,50646.16,8774099.0,57.509279,105.335095,158583.0,2.0,1833.0,12817760.0
