run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_imp_stage2_s8_dist8_addr8_l2_ddr4_2x,quick,imp,s8_dist8_addr8,l2,ddr4_2x,0.008854,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,stage2,0.00967,1.0921617348091257,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.02684266543893621,0.07532931673568936,stage2: s8_dist8_addr8
quick_imp_stage2_s8_dist32_addr8_l2_ddr4_2x,quick,imp,s8_dist32_addr8,l2,ddr4_2x,0.008854,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,stage2,0.00967,1.0921617348091257,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.02684266543893621,0.07532931673568936,stage2: s8_dist32_addr8
quick_imp_stage2_s8_ipd16_addr16_l2_ddr4_2x,quick,imp,s8_ipd16_addr16,l2,ddr4_2x,0.008854,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,stage2,0.00967,1.0921617348091257,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.02684266543893621,0.07532931673568936,stage2: s8_ipd16_addr16
quick_imp_sthr2_l2_ddr4_2x,quick,imp,sthr2,l2,ddr4_2x,0.008959,0.908282,256435.0,9237221.0,9324.0,82824.0,,,,30955.0,19173.0,45.0,stage1,0.00967,1.0793615358857016,30955.0,19173.0,45.0,0.6193829752867065,0.0014537231465029882,0.027761054975300473,0.11257606490872211,stage1: sthr2
quick_imp_sthr8_l2_ddr4_2x,quick,imp,sthr8,l2,ddr4_2x,0.00896,0.908185,256552.0,9237475.0,9340.0,82826.0,,,,30858.0,19158.0,26.0,stage1,0.00967,1.0792410714285714,30858.0,19158.0,26.0,0.620843865448182,0.0008425691878929289,0.02777295743696194,0.11276652258952503,stage1: sthr8
quick_imp_pt8_l2_ddr4_2x,quick,imp,pt8,l2,ddr4_2x,0.008961,0.908036,256985.0,9237780.0,9318.0,82822.0,,,,30848.0,19176.0,21.0,stage1,0.00967,1.0791206338578283,30848.0,19176.0,21.0,0.6216286307053942,0.0006807572614107883,0.02781891320208968,0.11250633889546256,stage1: pt8
quick_imp_addrlen16_l2_ddr4_2x,quick,imp,addrlen16,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: addrlen16
quick_imp_addrlen2_l2_ddr4_2x,quick,imp,addrlen2,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: addrlen2
quick_imp_default_l2_ddr4_2x,quick,imp,default,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,IMP default
quick_imp_dist32_l2_ddr4_2x,quick,imp,dist32,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: dist32
quick_imp_dist4_l2_ddr4_2x,quick,imp,dist4,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: dist4
quick_imp_dist64_l2_ddr4_2x,quick,imp,dist64,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: dist64
quick_imp_dist8_l2_ddr4_2x,quick,imp,dist8,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: dist8
quick_imp_ipd16_l2_ddr4_2x,quick,imp,ipd16,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: ipd16
quick_imp_ipd2_l2_ddr4_2x,quick,imp,ipd2,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: ipd2
quick_imp_ipd8_l2_ddr4_2x,quick,imp,ipd8,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: ipd8
quick_imp_pt32_l2_ddr4_2x,quick,imp,pt32,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: pt32
quick_imp_thr1_l2_ddr4_2x,quick,imp,thr1,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: thr1
quick_imp_pt64_l2_ddr4_2x,quick,imp,pt64,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: pt64
quick_imp_thr4_l2_ddr4_2x,quick,imp,thr4,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: thr4
quick_imp_thr3_l2_ddr4_2x,quick,imp,thr3,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: thr3
quick_imp_addrlen8_l2_ddr4_2x,quick,imp,addrlen8,l2,ddr4_2x,0.008962,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,stage1,0.00967,1.0790002231644722,30841.0,19180.0,27.0,0.6218994196037742,0.0008754579942284621,0.027816804480028472,0.11249019015997586,stage1: addrlen8
quick_imp3_s64_sth2_dist32_ipd16_l2_ddr4_2x,quick,imp,s64_sth2_dist32_ipd16,l2,ddr4_2x,0.009114,0.892776,274941.0,9249244.0,14279.0,82821.0,,,,430967.0,14224.0,152.0,stage3,0.00967,1.0610050471801622,430967.0,14224.0,152.0,0.03300484723888372,0.00035269521796332435,0.029725780831384704,0.1724079641636783,stage3: s64_sth2_dist32_ipd16
quick_imp3_s64_sth2_dist32_ipd16_addr16_l2_ddr4_2x,quick,imp,s64_sth2_dist32_ipd16_addr16,l2,ddr4_2x,0.009114,0.892776,274941.0,9249244.0,14279.0,82821.0,,,,430967.0,14224.0,152.0,stage3,0.00967,1.0610050471801622,430967.0,14224.0,152.0,0.03300484723888372,0.00035269521796332435,0.029725780831384704,0.1724079641636783,stage3: s64_sth2_dist32_ipd16_addr16
quick_imp3_s64_dist8_addr16_l2_ddr4_2x,quick,imp,s64_dist8_addr16,l2,ddr4_2x,0.009118,0.892452,274945.0,9249248.0,14307.0,82820.0,,,,431589.0,14195.0,75.0,stage3,0.00967,1.060539592015793,431589.0,14195.0,75.0,0.03289008756015561,0.000173776440085359,0.029726200443538763,0.1727481284713837,stage3: s64_dist8_addr16
quick_imp3_s64_l2_ddr4_2x,quick,imp,s64,l2,ddr4_2x,0.009118,0.892452,274945.0,9249248.0,14307.0,82820.0,,,,431589.0,14195.0,75.0,stage3,0.00967,1.060539592015793,431589.0,14195.0,75.0,0.03289008756015561,0.000173776440085359,0.029726200443538763,0.1727481284713837,stage3: s64
quick_imp3_s64_dist32_addr16_l2_ddr4_2x,quick,imp,s64_dist32_addr16,l2,ddr4_2x,0.009118,0.892452,274945.0,9249248.0,14307.0,82820.0,,,,431589.0,14195.0,75.0,stage3,0.00967,1.060539592015793,431589.0,14195.0,75.0,0.03289008756015561,0.000173776440085359,0.029726200443538763,0.1727481284713837,stage3: s64_dist32_addr16
quick_imp_stage2_s2_l2_ddr4_2x,quick,imp,s2,l2,ddr4_2x,0.009136,0.890672,271726.0,9249176.0,14153.0,82826.0,,,,26714.0,14340.0,9.0,stage2,0.00967,1.0584500875656742,26714.0,14340.0,9.0,0.536797184996631,0.00033690199895186043,0.029378400843491356,0.1708762948832492,stage2: s2
quick_imp_sdist2_l2_ddr4_2x,quick,imp,sdist2,l2,ddr4_2x,0.009136,0.890672,271726.0,9249176.0,14153.0,82826.0,,,,26714.0,14340.0,9.0,stage1,0.00967,1.0584500875656742,26714.0,14340.0,9.0,0.536797184996631,0.00033690199895186043,0.029378400843491356,0.1708762948832492,stage1: sdist2
quick_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_2x,quick,imp,cons_s2_sth8_pt8,l2,ddr4_2x,0.009137,0.890549,271242.0,9248930.0,14154.0,82826.0,,,,26715.0,14340.0,6.0,stage2,0.00967,1.0583342453759441,26715.0,14340.0,6.0,0.5367770915216171,0.00022459292532285232,0.029326851862864135,0.17088836838673846,stage2: cons_s2_sth8_pt8
quick_imp_stage2_s2_sth8_l2_ddr4_2x,quick,imp,s2_sth8,l2,ddr4_2x,0.009137,0.890548,271277.0,9248832.0,14152.0,82826.0,,,,26696.0,14342.0,7.0,stage2,0.00967,1.0583342453759441,26696.0,14342.0,7.0,0.5372340425531915,0.0002622115672759964,0.02933094686983178,0.17086422137975998,stage2: s2_sth8
quick_imp_stage2_s2_sth2_l2_ddr4_2x,quick,imp,s2_sth2,l2,ddr4_2x,0.009137,0.890546,271709.0,9249230.0,14160.0,82827.0,,,,26683.0,14334.0,16.0,stage2,0.00967,1.0583342453759441,26683.0,14334.0,16.0,0.5371959674699247,0.0005996327249559645,0.029376391332035207,0.17095874533666558,stage2: s2_sth2
quick_nopf_ddr4_2x,quick,none,none,l2,ddr4_2x,0.00967,,,,,,,,,,,,baseline,0.00967,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
