added_loads_and_stores,benchmark,config,dram_avg_bus_lat,dram_avg_mem_acc_lat,dram_avg_q_lat,dram_avg_rd_bw,dram_avg_wr_bw,dram_bw_read_total,dram_bw_total,dram_bw_write_total,dram_peak_bw,ipc,l1d_avg_blocked_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_blocked_cycles_no_mshrs,l1d_demand_accesses,l1d_demand_avg_miss_latency,l1d_demand_avg_mshr_miss_latency,l1d_demand_miss_latency,l1d_demand_misses,l1d_demand_mshr_hits,l1d_demand_mshr_miss_rate,l1d_demand_mshr_misses,l1d_pf_buffer_hit,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_in_cache,l1d_pf_issued,l1d_pf_late,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_unused,l1d_pf_useful,l1d_pf_useful_span_page,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l2_avg_blocked_no_mshrs,l2_blocked_causes_no_mshrs,l2_blocked_cycles_no_mshrs,l2_demand_accesses,l2_demand_avg_miss_latency,l2_demand_avg_mshr_miss_latency,l2_demand_miss_latency,l2_demand_misses,l2_demand_mshr_hits,l2_demand_mshr_miss_rate,l2_demand_mshr_misses,l2_pf_buffer_hit,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_in_cache,l2_pf_issued,l2_pf_late,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_unused,l2_pf_useful,l2_pf_useful_span_page,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,load_to_use_max,load_to_use_mean,load_to_use_min,load_to_use_overflows,load_to_use_samples,load_to_use_stdev,mem_avg_rdq_len,mem_avg_read_bw_sys,mem_avg_write_bw_sys,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,memory,numCycles,pf_level,prefetcher,run,simInsts,simOps,simSeconds,simTicks,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization,label
2004875.0,simple_triad,s2_sth2,3332.0,77815.53,60323.53,9189.198438,3128.796129,9189173958.0,12318019047.0,3128845089.0,19207.0,0.44708,,0.0,0.0,2003761.0,58366.567286,64170.478134,115394905917.0,1977072.0,1601964.0,0.187202,375108.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,375373.0,65739.38767,104093.715593,23739216021.0,361111.0,341333.0,0.052689,19778.0,4.0,4613.0,344102.0,0.0,704315.0,0.0,704306.0,348715.0,4.0,0.0,17181.0,2.0,14252.0,0.0,0.020236,0.418807,355590.0,77868.28,22757760.0,8704999807.233746,1920.0,167.502564,2.0,151926.0,1001736.0,159.92157,13.36,9189198438.205584,3128845089.464116,59.64,0.0,0.0,ddr4_1x,7850848.0,l2,imp,simple_triad_imp_stage2_s2_sth2_l2_ddr4_1x,3509939.0,4011148.0,0.002614,2614332051.0,stage2,0.002897,1.1082631981637336,704306.0,14252.0,2.0,0.020235522627948647,2.8396748004418532e-06,0.9866805472309322,0.9620057915726491,0.03796857974813714,348715.0,0.49511859901804045,0.0,4.0,4.0,704315.0,0.0,5.679277028034331e-06,5.679277028034331e-06,8704999807.233746,22757760.0,0.6116196383676208,stage2: s2_sth2
2004825.0,simple_triad,cons_s2_sth8_pt8,3332.0,77819.94,60327.94,9163.503711,3120.315958,9163479299.0,12283599961.0,3120120662.0,19207.0,0.445823,,0.0,0.0,2003735.0,58381.632133,63767.180324,115148603466.0,1972343.0,1597235.0,0.187204,375108.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,375374.0,65861.566107,105723.436167,23576662404.0,357973.0,335234.0,0.060577,22739.0,0.0,5929.0,339632.0,0.0,698191.0,0.0,698191.0,345561.0,0.0,0.0,16981.0,2.0,17391.0,0.0,0.024909,0.433367,352630.0,77775.77,22568320.0,8608399504.669615,1975.0,165.994929,2.0,153320.0,1001732.0,161.80614,13.39,9163503711.16561,3120120662.1425524,59.82,0.0,0.0,ddr4_1x,7872862.0,l2,imp,simple_triad_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_1x,3509883.0,4011090.0,0.002622,2621662713.0,stage2,0.002897,1.104881769641495,698191.0,17391.0,2.0,0.02490865680021656,2.864545661573982e-06,0.9843332576413548,0.9536435661500263,0.04633102801547298,345561.0,0.4949376316795834,0.0,0.0,0.0,698191.0,0.0,0.0,0.0,8608399504.669615,22568320.0,0.609910646941975,stage2: cons_s2_sth8_pt8
2004828.0,simple_triad,s2_sth8,3332.0,77819.94,60327.94,9163.503711,3120.315958,9163479299.0,12283599961.0,3120120662.0,19207.0,0.445823,,0.0,0.0,2003734.0,58381.632133,63767.180324,115148603466.0,1972343.0,1597235.0,0.187204,375108.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,375374.0,65861.566107,105723.436167,23576662404.0,357973.0,335234.0,0.060577,22739.0,0.0,5929.0,339632.0,0.0,698191.0,0.0,698191.0,345561.0,0.0,0.0,16981.0,2.0,17391.0,0.0,0.024909,0.433367,352630.0,77775.77,22568320.0,8608399504.669615,1975.0,165.994929,2.0,153320.0,1001732.0,161.80614,13.39,9163503711.16561,3120120662.1425524,59.82,0.0,0.0,ddr4_1x,7872862.0,l2,imp,simple_triad_imp_stage2_s2_sth8_l2_ddr4_1x,3509883.0,4011090.0,0.002622,2621662713.0,stage2,0.002897,1.104881769641495,698191.0,17391.0,2.0,0.02490865680021656,2.864545661573982e-06,0.9843337488908208,0.9536435661500263,0.04633102801547298,345561.0,0.4949376316795834,0.0,0.0,0.0,698191.0,0.0,0.0,0.0,8608399504.669615,22568320.0,0.609910646941975,stage2: s2_sth8
2004874.0,simple_triad,s2,3332.0,78156.97,60664.97,9053.098869,3082.825551,9053074751.0,12135635007.0,3082560256.0,19207.0,0.440455,,0.0,0.0,2003762.0,58669.455619,64363.025441,115748499636.0,1972892.0,1597784.0,0.187202,375108.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,375375.0,66789.488949,102943.344874,23794690491.0,356264.0,331597.0,0.065713,24667.0,1.0,6875.0,336379.0,0.0,693960.0,0.0,693958.0,343254.0,1.0,0.0,17816.0,2.0,19101.0,0.0,0.027525,0.436415,350704.0,78327.83,22445056.0,8458186662.873248,1896.0,167.407874,2.0,160171.0,1001739.0,163.440673,13.33,9053098869.215618,3082560255.776434,59.84,0.0,0.0,ddr4_1x,7968916.0,l2,imp,simple_triad_imp_stage2_s2_l2_ddr4_1x,3509929.0,4011137.0,0.002654,2653648695.0,stage2,0.002897,1.0915599095704596,693958.0,19101.0,2.0,0.027524720516227206,2.8820187965265907e-06,0.9845939787260164,0.9490882450882451,0.05088647050204468,343254.0,0.4946322399914692,0.0,1.0,1.0,693960.0,0.0,1.4410052452590927e-06,1.4410052452590927e-06,8458186662.873248,22445056.0,0.6025638267015402,stage2: s2
2004874.0,simple_triad,sdist2,3332.0,78156.97,60664.97,9053.098869,3082.825551,9053074751.0,12135635007.0,3082560256.0,19207.0,0.440455,,0.0,0.0,2003762.0,58669.455619,64363.025441,115748499636.0,1972892.0,1597784.0,0.187202,375108.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,375375.0,66789.488949,102943.344874,23794690491.0,356264.0,331597.0,0.065713,24667.0,1.0,6875.0,336379.0,0.0,693960.0,0.0,693958.0,343254.0,1.0,0.0,17816.0,2.0,19101.0,0.0,0.027525,0.436415,350704.0,78327.83,22445056.0,8458186662.873248,1896.0,167.407874,2.0,160171.0,1001739.0,163.440673,13.33,9053098869.215618,3082560255.776434,59.84,0.0,0.0,ddr4_1x,7968916.0,l2,imp,simple_triad_imp_sdist2_l2_ddr4_1x,3509929.0,4011137.0,0.002654,2653648695.0,stage1,0.002897,1.0915599095704596,693958.0,19101.0,2.0,0.027524720516227206,2.8820187965265907e-06,0.9845939787260164,0.9490882450882451,0.05088647050204468,343254.0,0.4946322399914692,0.0,1.0,1.0,693960.0,0.0,1.4410052452590927e-06,1.4410052452590927e-06,8458186662.873248,22445056.0,0.6025638267015402,stage1: sdist2
2004875.0,simple_triad,s8_pt8_sth2,3332.0,86697.76,69205.76,8610.214325,2935.260676,8610191363.0,11545153533.0,2934962170.0,19207.0,0.41935,,0.0,0.0,2003761.0,38749.440214,37117.195864,72336331258.0,1866771.0,1491663.0,0.187202,375108.0,,,,,,,,,,,,,,,,,,,,,39.748238,8230.0,327128.0,373955.0,74288.481601,117798.503782,12605418135.0,169682.0,103314.0,0.177476,66368.0,516489.0,141762.0,121094.0,0.0,1201752.0,0.0,572006.0,262856.0,69069.0,28140.0,152808.0,706.0,204263.0,0.0,0.357099,0.754766,308525.0,85890.24,19745600.0,7084363731.607051,1986.0,93.756296,2.0,107276.0,1001736.0,158.874702,13.22,8610214325.007975,2934962169.8291874,81.99,0.0,0.0,ddr4_1x,8369997.0,l2,imp,simple_triad_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,3509939.0,4011148.0,0.002787,2787208668.0,stage2,0.002897,1.039468963042698,572006.0,204263.0,706.0,0.3570994010552337,0.0012342527875581725,0.9316335630846194,0.4537497827278683,0.5462380831405688,262856.0,0.4595336412555113,28140.0,69069.0,516489.0,1201752.0,0.023415812913146806,0.05747358856070137,0.42978002116909314,7084363731.607051,19745600.0,0.5732449837761742,stage2: s8_pt8_sth2
2004875.0,simple_triad,s8_sth2,3332.0,86697.76,69205.76,8610.214325,2935.260676,8610191363.0,11545153533.0,2934962170.0,19207.0,0.41935,,0.0,0.0,2003761.0,38749.440214,37117.195864,72336331258.0,1866771.0,1491663.0,0.187202,375108.0,,,,,,,,,,,,,,,,,,,,,39.748238,8230.0,327128.0,373955.0,74288.481601,117798.503782,12605418135.0,169682.0,103314.0,0.177476,66368.0,516489.0,141762.0,121094.0,0.0,1201752.0,0.0,572006.0,262856.0,69069.0,28140.0,152808.0,706.0,204263.0,0.0,0.357099,0.754766,308525.0,85890.24,19745600.0,7084363731.607051,1986.0,93.756296,2.0,107276.0,1001736.0,158.874702,13.22,8610214325.007975,2934962169.8291874,81.99,0.0,0.0,ddr4_1x,8369997.0,l2,imp,simple_triad_imp_stage2_s8_sth2_l2_ddr4_1x,3509939.0,4011148.0,0.002787,2787208668.0,stage2,0.002897,1.039468963042698,572006.0,204263.0,706.0,0.3570994010552337,0.0012342527875581725,0.9316335630846194,0.4537497827278683,0.5462380831405688,262856.0,0.4595336412555113,28140.0,69069.0,516489.0,1201752.0,0.023415812913146806,0.05747358856070137,0.42978002116909314,7084363731.607051,19745600.0,0.5732449837761742,stage2: s8_sth2
2004872.0,simple_triad,cons_s8_sth8_pt8_ipd8,3332.0,86568.79,69076.79,8603.169733,2932.759549,8603146790.0,11535791624.0,2932644833.0,19207.0,0.419004,,0.0,0.0,2003764.0,38699.355983,37098.546657,72192294108.0,1865465.0,1490356.0,0.187202,375109.0,,,,,,,,,,,,,,,,,,,,,37.93017,8220.0,311786.0,373960.0,74071.302525,117623.824903,12603824695.0,170158.0,103629.0,0.177904,66529.0,520414.0,141737.0,120504.0,0.0,1205741.0,0.0,571246.0,262241.0,69876.0,28231.0,152427.0,708.0,203792.0,0.0,0.35675,0.753889,308355.0,85771.93,19734720.0,7074648320.211103,2034.0,94.039706,2.0,107125.0,1001737.0,159.374187,13.19,8603169733.48186,2932644833.3447604,82.04,0.0,0.0,ddr4_1x,8376873.0,l2,imp,simple_triad_imp_stage2_cons_s8_sth8_pt8_ipd8_l2_ddr4_1x,3509927.0,4011136.0,0.002789,2789498376.0,stage2,0.002897,1.0387235568304052,571246.0,203792.0,708.0,0.3567499816191273,0.0012393959870178521,0.9309803948968042,0.45501657931329553,0.5449712528412889,262241.0,0.4590684223609443,28231.0,69876.0,520414.0,1205741.0,0.023413817727024295,0.05795274441194253,0.43161342278316817,7074648320.211103,19734720.0,0.5727801421993619,stage2: cons_s8_sth8_pt8_ipd8
2004869.0,simple_triad,s8_pt8_sth8,3332.0,86568.79,69076.79,8603.169733,2932.759549,8603146790.0,11535791624.0,2932644833.0,19207.0,0.419004,,0.0,0.0,2003765.0,38699.355983,37098.546657,72192294108.0,1865465.0,1490356.0,0.187202,375109.0,,,,,,,,,,,,,,,,,,,,,37.93017,8220.0,311786.0,373960.0,74071.302525,117623.824903,12603824695.0,170158.0,103629.0,0.177904,66529.0,520414.0,141737.0,120504.0,0.0,1205741.0,0.0,571246.0,262241.0,69876.0,28231.0,152427.0,708.0,203792.0,0.0,0.35675,0.753889,308355.0,85771.93,19734720.0,7074648320.211103,2034.0,94.039706,2.0,107125.0,1001737.0,159.374187,13.19,8603169733.48186,2932644833.3447604,82.04,0.0,0.0,ddr4_1x,8376873.0,l2,imp,simple_triad_imp_stage2_s8_pt8_sth8_l2_ddr4_1x,3509927.0,4011136.0,0.002789,2789498376.0,stage2,0.002897,1.0387235568304052,571246.0,203792.0,708.0,0.3567499816191273,0.0012393959870178521,0.9309799302812456,0.45501657931329553,0.5449712528412889,262241.0,0.4590684223609443,28231.0,69876.0,520414.0,1205741.0,0.023413817727024295,0.05795274441194253,0.43161342278316817,7074648320.211103,19734720.0,0.5727801421993619,stage2: s8_pt8_sth8
2004869.0,simple_triad,s8_sth8,3332.0,86568.79,69076.79,8603.169733,2932.759549,8603146790.0,11535791624.0,2932644833.0,19207.0,0.419004,,0.0,0.0,2003765.0,38699.355983,37098.546657,72192294108.0,1865465.0,1490356.0,0.187202,375109.0,,,,,,,,,,,,,,,,,,,,,37.93017,8220.0,311786.0,373960.0,74071.302525,117623.824903,12603824695.0,170158.0,103629.0,0.177904,66529.0,520414.0,141737.0,120504.0,0.0,1205741.0,0.0,571246.0,262241.0,69876.0,28231.0,152427.0,708.0,203792.0,0.0,0.35675,0.753889,308355.0,85771.93,19734720.0,7074648320.211103,2034.0,94.039706,2.0,107125.0,1001737.0,159.374187,13.19,8603169733.48186,2932644833.3447604,82.04,0.0,0.0,ddr4_1x,8376873.0,l2,imp,simple_triad_imp_stage2_s8_sth8_l2_ddr4_1x,3509927.0,4011136.0,0.002789,2789498376.0,stage2,0.002897,1.0387235568304052,571246.0,203792.0,708.0,0.3567499816191273,0.0012393959870178521,0.9309799302812456,0.45501657931329553,0.5449712528412889,262241.0,0.4590684223609443,28231.0,69876.0,520414.0,1205741.0,0.023413817727024295,0.05795274441194253,0.43161342278316817,7074648320.211103,19734720.0,0.5727801421993619,stage2: s8_sth8
