run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
matmult_imp_ipd8_l2_ddr4_2x,matmult,imp,ipd8,l2,ddr4_2x,0.00123,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,stage1,0.001298,1.0552845528455284,5726.0,2700.0,10.0,0.4715333566189312,0.0017464198393293748,0.5420118475957738,0.0024897950856916065,stage1: ipd8
matmult_imp_pt32_l2_ddr4_2x,matmult,imp,pt32,l2,ddr4_2x,0.00123,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,stage1,0.001298,1.0552845528455284,5726.0,2700.0,10.0,0.4715333566189312,0.0017464198393293748,0.5420118475957738,0.0024897950856916065,stage1: pt32
matmult_imp_dist32_l2_ddr4_2x,matmult,imp,dist32,l2,ddr4_2x,0.00123,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,stage1,0.001298,1.0552845528455284,5726.0,2700.0,10.0,0.4715333566189312,0.0017464198393293748,0.5420118475957738,0.0024897950856916065,stage1: dist32
matmult_imp_thr3_l2_ddr4_2x,matmult,imp,thr3,l2,ddr4_2x,0.00123,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,stage1,0.001298,1.0552845528455284,5726.0,2700.0,10.0,0.4715333566189312,0.0017464198393293748,0.5420118475957738,0.0024897950856916065,stage1: thr3
matmult_imp_thr4_l2_ddr4_2x,matmult,imp,thr4,l2,ddr4_2x,0.00123,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,stage1,0.001298,1.0552845528455284,5726.0,2700.0,10.0,0.4715333566189312,0.0017464198393293748,0.5420118475957738,0.0024897950856916065,stage1: thr4
matmult_imp_sthr8_l2_ddr4_2x,matmult,imp,sthr8,l2,ddr4_2x,0.001234,1.996032,1158789.0,2139079.0,2636.0,1078088.0,,,,5690.0,2754.0,6.0,stage1,0.001298,1.0518638573743921,5690.0,2754.0,6.0,0.48400702987697714,0.001054481546572935,0.5417233304613808,0.0024450694191939805,stage1: sthr8
matmult_imp_sthr2_l2_ddr4_2x,matmult,imp,sthr2,l2,ddr4_2x,0.001235,1.995389,1158563.0,2138681.0,2634.0,1077864.0,,,,5841.0,2759.0,5.0,stage1,0.001298,1.0510121457489878,5841.0,2759.0,5.0,0.4723506248929978,0.0008560178051703475,0.5417184704030195,0.002443722028010955,stage1: sthr2
matmult_imp3_s64_ipd8_addr8_l2_ddr4_2x,matmult,imp,s64_ipd8_addr8,l2,ddr4_2x,0.001236,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,stage3,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,stage3: s64_ipd8_addr8
matmult_imp3_s64_ipd16_addr16_l2_ddr4_2x,matmult,imp,s64_ipd16_addr16,l2,ddr4_2x,0.001236,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,stage3,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,stage3: s64_ipd16_addr16
matmult_imp3_s64_dist32_addr16_l2_ddr4_2x,matmult,imp,s64_dist32_addr16,l2,ddr4_2x,0.001236,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,stage3,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,stage3: s64_dist32_addr16
matmult_imp3_s64_l2_ddr4_2x,matmult,imp,s64,l2,ddr4_2x,0.001236,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,stage3,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,stage3: s64
matmult_imp3_s64_dist8_addr16_l2_ddr4_2x,matmult,imp,s64_dist8_addr16,l2,ddr4_2x,0.001236,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,stage3,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,stage3: s64_dist8_addr16
matmult_imp_stage2_s2_sth2_l2_ddr4_2x,matmult,imp,s2_sth2,l2,ddr4_2x,0.001244,1.979714,1157578.0,2139679.0,3370.0,1078011.0,,,,4949.0,2004.0,3.0,stage2,0.001298,1.0434083601286173,4949.0,2004.0,3.0,0.4049302889472621,0.0006061830672863204,0.541005449882903,0.0031261276554691926,stage2: s2_sth2
matmult_imp_sdist2_l2_ddr4_2x,matmult,imp,sdist2,l2,ddr4_2x,0.001247,1.975709,1158925.0,2138670.0,3407.0,1077472.0,,,,4981.0,1953.0,3.0,stage1,0.001298,1.040898155573376,4981.0,1953.0,3.0,0.3920899417787593,0.0006022886970487854,0.5418905207442009,0.003162031124706721,stage1: sdist2
matmult_imp_stage2_s2_l2_ddr4_2x,matmult,imp,s2,l2,ddr4_2x,0.001247,1.975709,1158925.0,2138670.0,3407.0,1077472.0,,,,4981.0,1953.0,3.0,stage2,0.001298,1.040898155573376,4981.0,1953.0,3.0,0.3920899417787593,0.0006022886970487854,0.5418905207442009,0.003162031124706721,stage2: s2
matmult_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_2x,matmult,imp,cons_s2_sth8_pt8,l2,ddr4_2x,0.001248,1.97336,1160146.0,2139733.0,3361.0,1078396.0,,,,4881.0,2016.0,3.0,stage2,0.001298,1.0400641025641024,4881.0,2016.0,3.0,0.4130301167793485,0.0006146281499692685,0.5421919463783565,0.003116665863003943,stage2: cons_s2_sth8_pt8
matmult_imp_stage2_s2_sth8_l2_ddr4_2x,matmult,imp,s2_sth8,l2,ddr4_2x,0.001248,1.97336,1160146.0,2139733.0,3361.0,1078396.0,,,,4881.0,2016.0,3.0,stage2,0.001298,1.0400641025641024,4881.0,2016.0,3.0,0.4130301167793485,0.0006146281499692685,0.5421919463783565,0.003116665863003943,stage2: s2_sth8
matmult_nopf_ddr4_2x,matmult,none,none,l2,ddr4_2x,0.001298,,,,,,,,,,,,baseline,0.001298,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
