added_loads_and_stores,benchmark,config,dram_avg_bus_lat,dram_avg_mem_acc_lat,dram_avg_q_lat,dram_avg_rd_bw,dram_avg_wr_bw,dram_bw_read_total,dram_bw_total,dram_bw_write_total,dram_peak_bw,imp_default_simSeconds,improvement_over_stage2_best_pct,ipc,l1d_avg_blocked_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_blocked_cycles_no_mshrs,l1d_demand_accesses,l1d_demand_avg_miss_latency,l1d_demand_avg_mshr_miss_latency,l1d_demand_miss_latency,l1d_demand_misses,l1d_demand_mshr_hits,l1d_demand_mshr_miss_rate,l1d_demand_mshr_misses,l1d_miss_rate,l1d_pf_buffer_hit,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_in_cache,l1d_pf_issued,l1d_pf_late,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_unused,l1d_pf_useful,l1d_pf_useful_span_page,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l2_avg_blocked_no_mshrs,l2_blocked_causes_no_mshrs,l2_blocked_cycles_no_mshrs,l2_demand_accesses,l2_demand_avg_miss_latency,l2_demand_avg_mshr_miss_latency,l2_demand_miss_latency,l2_demand_misses,l2_demand_mshr_hits,l2_demand_mshr_miss_rate,l2_demand_mshr_misses,l2_miss_rate,l2_pf_buffer_hit,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_in_cache,l2_pf_issued,l2_pf_late,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_unused,l2_pf_useful,l2_pf_useful_span_page,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,load_to_use_max,load_to_use_mean,load_to_use_min,load_to_use_overflows,load_to_use_samples,load_to_use_stdev,mem_avg_rdq_len,mem_avg_read_bw_sys,mem_avg_write_bw_sys,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,memory,numCycles,pf_accuracy,pf_coverage_l1d,pf_issued,pf_level,pf_unused,pf_unused_ratio,pf_useful,prefetcher,run,simInsts,simOps,simSeconds,simTicks,speedup_vs_imp_default,speedup_vs_nopf,speedup_vs_stage1_best,speedup_vs_stage2_best,stage,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,stage2_best_config,stage2_best_simSeconds,stage2_best_speedup_vs_nopf,nopf_simSeconds,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization,label
,merge,s16_dist32_addr16,,,,,,,,,,0.010338,,1.263335,,,,10970706.0,,,,767808.0,,,,0.06998710930727703,,,,,,,213024.0,,,,,5513.0,76012.0,,,,,,,,,,,211658.0,,,,73495.0,,,,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,0.0989987080103359,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_stage2_s16_dist32_addr16_l1d_ddr4_2x,37918834.0,,0.009995,9994958703.0,1.0343171585792896,1.1702851425712857,1.0,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.09008082292432035,,,,,,,,,,,,,stage2: s16_dist32_addr16
14475169.0,merge,sdist16,,,,,,,,,,,,1.263335,29.462423,1131.0,33322.0,10970706.0,27836.437757,23810.381629,21373039601.0,767808.0,645438.0,0.011154,122370.0,0.06998710930727703,1070149.0,83401.0,40584.0,12.0,1811996.0,0.0,213024.0,123997.0,76069.0,1742.0,221380.0,5513.0,76012.0,0.0,0.356824,0.38316,,,,,,0.0,0.0,211658.0,74411.745588,74078.745588,5468891242.0,73495.0,,0.347235,73495.0,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,1686.0,3.155259,2.0,3065.0,5213252.0,15.686956,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_sdist16_l1d_ddr4_2x,37918834.0,38897847.0,0.009995,9994958703.0,,1.1702851425712857,,,stage1,,,,,,,0.011697,0.09008082292432035,123997.0,0.5820799534324771,1742.0,76069.0,1070149.0,1811996.0,0.0009613707756529263,0.041980776999507724,0.5905912595833545,,,,stage1: sdist16
,merge,s16_dist8_addr16,,,,,,,,,,0.010338,,1.263335,,,,10970706.0,,,,767808.0,,,,0.06998710930727703,,,,,,,213024.0,,,,,5513.0,76012.0,,,,,,,,,,,211658.0,,,,73495.0,,,,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,0.0989987080103359,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_stage2_s16_dist8_addr16_l1d_ddr4_2x,37918834.0,,0.009995,9994958703.0,1.0343171585792896,1.1702851425712857,1.0,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.09008082292432035,,,,,,,,,,,,,stage2: s16_dist8_addr16
,merge,s16_ipd16_pt32,,,,,,,,,,0.010338,,1.263335,,,,10970706.0,,,,767808.0,,,,0.06998710930727703,,,,,,,213024.0,,,,,5513.0,76012.0,,,,,,,,,,,211658.0,,,,73495.0,,,,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,0.0989987080103359,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_stage2_s16_ipd16_pt32_l1d_ddr4_2x,37918834.0,,0.009995,9994958703.0,1.0343171585792896,1.1702851425712857,1.0,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.09008082292432035,,,,,,,,,,,,,stage2: s16_ipd16_pt32
,merge,s16_ipd8_addr8,,,,,,,,,,0.010338,,1.263335,,,,10970706.0,,,,767808.0,,,,0.06998710930727703,,,,,,,213024.0,,,,,5513.0,76012.0,,,,,,,,,,,211658.0,,,,73495.0,,,,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,0.0989987080103359,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_stage2_s16_ipd8_addr8_l1d_ddr4_2x,37918834.0,,0.009995,9994958703.0,1.0343171585792896,1.1702851425712857,1.0,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.09008082292432035,,,,,,,,,,,,,stage2: s16_ipd8_addr8
,merge,s16,,,,,,,,,,0.010338,,1.263335,,,,10970706.0,,,,767808.0,,,,0.06998710930727703,,,,,,,213024.0,,,,,5513.0,76012.0,,,,,,,,,,,211658.0,,,,73495.0,,,,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,0.0989987080103359,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_stage2_s16_l1d_ddr4_2x,37918834.0,,0.009995,9994958703.0,1.0343171585792896,1.1702851425712857,1.0,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.09008082292432035,,,,,,,,,,,,,stage2: s16
,merge,s16_ipd16_addr16,,,,,,,,,,0.010338,,1.263335,,,,10970706.0,,,,767808.0,,,,0.06998710930727703,,,,,,,213024.0,,,,,5513.0,76012.0,,,,,,,,,,,211658.0,,,,73495.0,,,,0.34723468992431183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30014891.0,0.3568236442842121,0.0989987080103359,213024.0,l1d,5513.0,0.02587971308397176,76012.0,imp,merge_imp_stage2_s16_ipd16_addr16_l1d_ddr4_2x,37918834.0,,0.009995,9994958703.0,1.0343171585792896,1.1702851425712857,1.0,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.09008082292432035,,,,,,,,,,,,,stage2: s16_ipd16_addr16
,merge,s16_pt8_sth2,,,,,,,,,,0.010338,,1.26316,,,,10970762.0,,,,766519.0,,,,0.0698692579421557,,,,,,,210156.0,,,,,5130.0,75788.0,,,,,,,,,,,210833.0,,,,73184.0,,,,0.3471183353649571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30019062.0,0.3606273434972116,0.0988729568347294,210156.0,l1d,5130.0,0.024410437960372296,75788.0,imp,merge_imp_stage2_s16_pt8_sth2_l1d_ddr4_2x,37918829.0,,0.009996,9996347646.0,1.0342136854741897,1.1701680672268908,0.9998999599839936,,stage2,sdist16,0.009995,1.0343171585792896,,,,0.011697,0.08997669495801412,,,,,,,,,,,,,stage2: s16_pt8_sth2
,merge,s64_sth8_pt8,,,,,,,,,,,-0.7648753352537896,1.254259,,,,10959189.0,,,,787414.0,,,,0.07184965967828459,,,,,,,348480.0,,,,,6091.0,71210.0,,,,,,,,,,,212160.0,,,,73329.0,,,,0.3456306561085973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30232620.0,0.20434458218549129,,348480.0,l1d,6091.0,0.01747876492194674,71210.0,imp,merge_imp3_s64_sth8_pt8_l1d_ddr4_2x,37919489.0,,0.010067,10067462460.0,,1.1619151683719084,,0.992351246647462,stage3,,,,s16_sth8,0.00999,1.1708708708708708,0.011697,0.08293502161598092,,,,,,,,,,,,,stage3: s64_sth8_pt8
,merge,s64_sth2_dist32_ipd16,,,,,,,,,,,-0.8141382049245305,1.253715,,,,10959161.0,,,,788238.0,,,,0.07192503148735564,,,,,,,368746.0,,,,,7008.0,72417.0,,,,,,,,,,,214590.0,,,,73812.0,,,,0.3439675660562002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr4_2x,30245771.0,0.19638721504775644,,368746.0,l1d,7008.0,0.0190049519181225,72417.0,imp,merge_imp3_s64_sth2_dist32_ipd16_l1d_ddr4_2x,37919536.0,,0.010072,10071841743.0,,1.1613383637807786,,0.9918586179507548,stage3,,,,s16_sth8,0.00999,1.1708708708708708,0.011697,0.08414172926433937,,,,,,,,,,,,,stage3: s64_sth2_dist32_ipd16
