run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_imp_stage2_s8_pt8_sth8_l1d_ddr4_1x,quick,imp,s8_pt8_sth8,l1d,ddr4_1x,0.008623,0.943605,85342.0,9179065.0,28518.0,84512.0,169579.0,63346.0,959.0,,,,stage2,0.009731,1.1284935637249216,169579.0,63346.0,959.0,0.3735486115615731,0.00565518136089964,0.009297461124853131,0.3374432033320712,stage2: s8_pt8_sth8
quick_imp_stage2_s8_dist8_addr8_l1d_ddr4_1x,quick,imp,s8_dist8_addr8,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage2,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage2: s8_dist8_addr8
quick_imp_stage2_s8_ipd16_addr16_l1d_ddr4_1x,quick,imp,s8_ipd16_addr16,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage2,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage2: s8_ipd16_addr16
quick_imp_stage2_s8_l1d_ddr4_1x,quick,imp,s8,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage2,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage2: s8
quick_imp_stage2_s8_ipd8_addr8_l1d_ddr4_1x,quick,imp,s8_ipd8_addr8,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage2,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage2: s8_ipd8_addr8
quick_imp_stage2_s8_ipd16_pt32_l1d_ddr4_1x,quick,imp,s8_ipd16_pt32,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage2,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage2: s8_ipd16_pt32
quick_imp_sdist8_l1d_ddr4_1x,quick,imp,sdist8,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage1,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage1: sdist8
quick_imp_stage2_s8_dist32_addr8_l1d_ddr4_1x,quick,imp,s8_dist32_addr8,l1d,ddr4_1x,0.008624,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,stage2,0.009731,1.1283627087198516,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.009258316105084024,0.3365574021868623,stage2: s8_dist32_addr8
quick_imp_sthr2_l1d_ddr4_1x,quick,imp,sthr2,l1d,ddr4_1x,0.008789,0.925844,118084.0,9196464.0,28521.0,83806.0,180088.0,54981.0,520.0,,,,stage1,0.009731,1.107179428831494,180088.0,54981.0,520.0,0.3053007418595353,0.002887477233352583,0.012840152475995122,0.3403216953440088,stage1: sthr2
quick_imp_sthr8_l1d_ddr4_1x,quick,imp,sthr8,l1d,ddr4_1x,0.008792,0.925469,118328.0,9195673.0,28495.0,83781.0,179866.0,54876.0,470.0,,,,stage1,0.009731,1.1068016378525933,179866.0,54876.0,470.0,0.3050937920451892,0.0026130563864210023,0.012867791188312156,0.3401129134290591,stage1: sthr8
