run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
matmult_stride_deg1_dist32_l1d_ddr4_1x,matmult,stride,deg1_dist32,l1d,ddr4_1x,0.001246,1246134285.0,7397871.0,7415194.0,3742145.0,1.976909,1158360.0,2138964.0,5387.0,1081208.0,19071224193.0,16463.987183,375103969.0,69631.32894,882080.0,486156.0,1.814397,0.0,0.0,,81129.0,1077231.0,0.503623,16101.730035,,5387.0,0.004982,69298.390756,1.64,57.51,0.0,0.0,276670021.96316266,212625559.85288537,276618663.0,212625560.0,489244223.0,19207.0,264.703414,212.266048,26989.12,3332.0,44481.12,2106632.0,29.768106,30.566286,1771.0,2.0,1309.0,2151879.0,4202.0,58.0,3765.0,0.013803,5.4e-05,442.0,441.0,1.0,0.0,4841.0,334.0,0.0,1.0,0.0,1040185.0,57.0,,,,,,,,,,,,,,,,,125504.0,100714667.36026768,1961.0,43306.07,,,,,0.001279,1.0264847512038524,4202.0,58.0,3765.0,0.013802950975725845,0.896001903855307,0.5415518914764343,0.0049823900674060865,5.006828277875517e-05,442.0,0.10518800571156592,0.0,1.0,334.0,4841.0,0.0,0.0002065688907250568,0.06899400950216897,100714667.36026768,125504.0,0.02429216691441828
matmult_stride_deg1_dist32_l1d_ddr4_2x,matmult,stride,deg1_dist32,l1d,ddr4_2x,0.001263,1262517885.0,7397876.0,7415199.0,3791345.0,1.951256,1154612.0,2131936.0,5266.0,1078205.0,19617112110.0,16990.220187,374844914.0,71182.095329,986880.0,517604.0,1.906631,0.0,0.0,,80554.0,1074058.0,0.503795,16623.353139,,5266.0,0.004884,70849.032093,,,,,,,,,,,,,,,,2106632.0,30.647906,33.064159,1623.0,2.0,1602.0,2146616.0,4386.0,92.0,3904.0,0.020976,8.6e-05,456.0,450.0,6.0,0.0,4965.0,325.0,0.0,0.0,0.0,1047358.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.0277117973079968,4386.0,92.0,3904.0,0.020975832193342453,0.8901048791609667,0.5415791093166024,0.004884043386925492,7.967409829705274e-05,456.0,0.1039671682626539,0.0,0.0,325.0,4965.0,0.0,0.0,0.06545820745216516,,,
matmult_stride_deg1_dist32_l2_ddr4_1x,matmult,stride,deg1_dist32,l2,ddr4_1x,0.00125,1249803279.0,7397871.0,7415194.0,3753163.0,1.971105,1160162.0,2138658.0,3470.0,1078043.0,19305853703.0,16640.653377,263335401.0,75889.164553,877356.0,480945.0,1.824234,0.0,0.0,,82336.0,1077826.0,0.503973,16254.802555,,3470.0,0.003219,75556.260519,1.99,58.16,0.0,0.0,278059760.155262,214203310.6315766,278008552.0,214203311.0,492211863.0,19207.0,267.613316,214.203311,32411.96,3332.0,49903.96,2106632.0,29.934373,32.060827,2166.0,2.0,1746.0,2147107.0,,,,,,,,,,,,,,,,,1984.0,1984.0,23.0,1.0,0.36377,24.0,24.0,0.0,0.0,1984.0,0.0,0.0,0.0,0.0,3077.0,1975.0,,,,,125440.0,100367795.56248868,1960.0,46317.53,0.001279,1.0231999999999999,1984.0,1984.0,23.0,1.0,0.011592741935483871,0.542471961388871,0.003218795539695541,0.3637697103043638,24.0,0.012096774193548387,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,100367795.56248868,125440.0,0.024439517466213975
matmult_stride_deg1_dist32_l2_ddr4_2x,matmult,stride,deg1_dist32,l2,ddr4_2x,0.001255,1254995748.0,7397871.0,7415194.0,3768756.0,1.96295,1160278.0,2139817.0,3386.0,1078434.0,19273400511.0,16611.019524,238925169.0,70562.660662,894427.0,499191.0,1.791753,0.0,0.0,,82061.0,1078217.0,0.503883,16317.166031,,3386.0,0.00314,70229.562315,,,,,,,,,,,,,,,,2106632.0,30.046239,30.507871,1141.0,2.0,1652.0,2153708.0,,,,,,,,,,,,,,,,,1984.0,1984.0,23.0,1.0,0.36946,24.0,24.0,0.0,0.0,1984.0,0.0,0.0,0.0,0.0,3037.0,1970.0,,,,,,,,,0.001298,1.0342629482071712,1984.0,1984.0,23.0,1.0,0.011592741935483871,0.5422323497757051,0.003139737805002439,0.36945996275605214,24.0,0.012096774193548387,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,,,
matmult_stride_deg1_dist4_l1d_ddr4_1x,matmult,stride,deg1_dist4,l1d,ddr4_1x,0.001221,1220846265.0,7397876.0,7415199.0,3666205.0,2.017859,1153667.0,2139239.0,5448.0,1078943.0,19284370578.0,16715.716561,419891793.0,77072.649229,977492.0,527845.0,1.851854,0.0,0.0,,78214.0,1075453.0,0.502727,16318.887817,,5448.0,0.005049,76739.710352,1.87,57.68,0.0,0.0,285598613.0243843,221747821.78655392,285546190.0,221747822.0,507294012.0,19207.0,273.226867,221.485709,34642.07,3332.0,52134.07,2106632.0,30.073564,29.524836,1176.0,2.0,1680.0,2149367.0,5354.0,2284.0,744.0,0.426597,0.002119,2081.0,2059.0,22.0,0.0,9006.0,2111.0,0.0,982.0,0.0,1029624.0,177.0,,,,,,,,,,,,,,,,,190208.0,155800124.4325386,2972.0,53376.44,,,,,0.001279,1.0475020475020473,5354.0,2284.0,744.0,0.4265969368696302,0.13896152409413523,0.5392885039960472,0.005049386297515253,0.0019758622986614485,2081.0,0.38868135973104223,0.0,982.0,2111.0,9006.0,0.0,0.10903841883188985,0.23439928936264712,155800124.4325386,190208.0,0.02518838288702473
matmult_stride_deg1_dist4_l1d_ddr4_2x,matmult,stride,deg1_dist4,l1d,ddr4_2x,0.001225,1225333773.0,7397871.0,7415194.0,3679681.0,2.010468,1152786.0,2136552.0,5350.0,1076861.0,18910682725.0,16404.330661,364073992.0,68051.213458,960553.0,521438.0,1.842123,0.0,0.0,,79615.0,1073171.0,0.502291,16166.996194,,5350.0,0.004968,67718.151215,,,,,,,,,,,,,,,,2106632.0,29.824455,28.485261,868.0,2.0,1550.0,2159211.0,5576.0,2225.0,769.0,0.399032,0.002069,2102.0,2072.0,30.0,0.0,9713.0,2306.0,0.0,1267.0,0.0,1031417.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.059591836734694,5576.0,2225.0,769.0,0.39903156384505023,0.13791248206599713,0.5395543848219,0.00496814352084438,0.001926388579849023,2102.0,0.37697274031563843,0.0,1267.0,2306.0,9713.0,0.0,0.1304437352002471,0.2374137753526202,,,
matmult_stride_deg1_dist4_l2_ddr4_1x,matmult,stride,deg1_dist4,l2,ddr4_1x,0.001212,1211842944.0,7397885.0,7415209.0,3639168.0,2.032853,1157470.0,2136655.0,2254.0,1076290.0,19227630318.0,16611.77423,153480366.0,68092.442768,933969.0,513937.0,1.817283,0.0,0.0,,81397.0,1076073.0,0.503625,16385.671707,622.0,1632.0,0.001516,74117.801471,1.34,59.48,0.0,0.0,285291094.618941,220754678.9165445,285238282.0,220754679.0,505992961.0,19207.0,275.415227,221.177176,30357.14,3332.0,47849.14,2106633.0,30.086267,28.82003,1141.0,2.0,1290.0,2149835.0,,,,,,,,,,,,,,,,,3773.0,3150.0,5.0,0.834879,0.65872,5.0,5.0,0.0,0.0,3773.0,0.0,0.0,0.0,0.0,1172.0,259.0,,,,,241152.0,198996083.76974636,3768.0,45396.78,0.001279,1.0552805280528053,3773.0,3150.0,5.0,0.8348794063079777,0.0013252054068380599,0.5417205866178676,0.0020942311087160524,0.582901554404145,5.0,0.0013252054068380599,0.0,0.0,0.0,3773.0,0.0,0.0,0.0,198996083.76974636,241152.0,0.02512378253699429
matmult_stride_deg1_dist4_l2_ddr4_2x,matmult,stride,deg1_dist4,l2,ddr4_2x,0.001219,1219196916.0,7397876.0,7415199.0,3661252.0,2.020589,1160400.0,2139809.0,2282.0,1077976.0,19043033228.0,16410.749076,133236630.0,58385.902717,912262.0,503581.0,1.81155,0.0,0.0,,82641.0,1077759.0,0.503671,16295.852268,703.0,1579.0,0.001465,73450.436352,,,,,,,,,,,,,,,,2106632.0,29.902935,27.515926,620.0,2.0,1610.0,2158677.0,,,,,,,,,,,,,,,,,3773.0,3069.0,5.0,0.813411,0.660284,5.0,5.0,0.0,0.0,3773.0,0.0,0.0,0.0,0.0,1189.0,259.0,,,,,,,,,0.001298,1.0648072190319933,3773.0,3069.0,5.0,0.8134110787172012,0.0013252054068380599,0.5422913914279265,0.002116930247055593,0.5735376565128013,5.0,0.0013252054068380599,0.0,0.0,0.0,3773.0,0.0,0.0,0.0,,,
matmult_stride_deg1_dist8_l1d_ddr4_1x,matmult,stride,deg1_dist8,l1d,ddr4_1x,0.001211,1211433354.0,7397871.0,7415194.0,3637938.0,2.033537,1153598.0,2138262.0,5438.0,1079143.0,19009109213.0,16478.105209,442709308.0,81410.317764,975888.0,531870.0,1.834824,0.0,0.0,,78398.0,1075200.0,0.502838,16202.982785,,5438.0,0.005039,81077.256528,2.74,58.23,0.0,0.0,287395091.81451845,222467046.25568697,287342262.0,222467046.0,509809308.0,19207.0,274.081937,222.361386,39341.0,3332.0,56833.0,2106632.0,29.770763,27.959838,857.0,2.0,1573.0,2149032.0,5441.0,2262.0,1093.0,0.415732,0.002099,1715.0,1684.0,31.0,0.0,9714.0,2328.0,0.0,744.0,0.0,1036206.0,304.0,,,,,,,,,,,,,,,,,206336.0,170323855.88419256,3224.0,60787.58,,,,,0.001279,1.0561519405450042,5441.0,2262.0,1093.0,0.41573240213196105,0.20088219077375483,0.5395026428005548,0.005039183870904968,0.0019569844098766285,1715.0,0.31519941187281747,0.0,744.0,2328.0,9714.0,0.0,0.0765904879555281,0.23965410747374924,170323855.88419256,206336.0,0.025313273457824928
matmult_stride_deg1_dist8_l1d_ddr4_2x,matmult,stride,deg1_dist8,l1d,ddr4_2x,0.00122,1220436342.0,7397876.0,7415199.0,3664974.0,2.018537,1153219.0,2139730.0,5357.0,1079089.0,18961012872.0,16441.814497,338159682.0,63124.823969,995908.0,542942.0,1.834281,0.0,0.0,,78099.0,1075120.0,0.502456,16271.516003,,5357.0,0.004964,62791.823969,,,,,,,,,,,,,,,,2106632.0,29.819358,27.947463,482.0,2.0,1434.0,2155710.0,5383.0,2449.0,1072.0,0.454951,0.002273,1630.0,1618.0,12.0,0.0,9435.0,2338.0,0.0,916.0,0.0,1032919.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.063934426229508,5383.0,2449.0,1072.0,0.4549507709455694,0.1991454579230912,0.5389553822211214,0.004964372725511983,0.0021191207163302954,1630.0,0.30280512725246145,0.0,916.0,2338.0,9435.0,0.0,0.09708532061473238,0.24780074191838897,,,
matmult_stride_deg1_dist8_l2_ddr4_1x,matmult,stride,deg1_dist8,l2,ddr4_1x,0.001206,1205842284.0,7397871.0,7415194.0,3621148.0,2.042965,1159172.0,2138505.0,1952.0,1077851.0,19151734461.0,16521.909139,143438085.0,73482.625512,921732.0,499220.0,1.846344,0.0,0.0,,81538.0,1077634.0,0.503919,16387.892796,30.0,1922.0,0.001783,73452.488554,1.67,59.06,0.0,0.0,288303043.1200238,223127023.79907584,288249968.0,223127024.0,511376992.0,19207.0,277.953431,223.445473,25834.14,3332.0,43326.14,2106632.0,29.865509,27.30788,780.0,2.0,1735.0,2147371.0,,,,,,,,,,,,,,,,,3517.0,3486.0,9.0,0.991186,0.644601,9.0,9.0,0.0,0.0,3517.0,0.0,0.0,0.0,0.0,1446.0,581.0,,,,,224512.0,186186869.5259653,3508.0,38770.92,0.001279,1.060530679933665,3517.0,3486.0,9.0,0.9911856696047768,0.0025589991470002845,0.5420478324811024,0.00181101098389295,0.6410445016550202,9.0,0.0025589991470002845,0.0,0.0,0.0,3517.0,0.0,0.0,0.0,186186869.5259653,224512.0,0.02539111278552009
matmult_stride_deg1_dist8_l2_ddr4_2x,matmult,stride,deg1_dist8,l2,ddr4_2x,0.001219,1218844269.0,7397871.0,7415194.0,3660193.0,2.021172,1161361.0,2139903.0,1857.0,1078170.0,19074980360.0,16424.677908,125178030.0,67408.739903,917786.0,512087.0,1.792246,0.0,0.0,,83408.0,1077953.0,0.503739,16338.992568,6.0,1851.0,0.001717,66670.52188,,,,,,,,,,,,,,,,2106632.0,29.885012,26.511317,402.0,2.0,1565.0,2155870.0,,,,,,,,,,,,,,,,,3517.0,3510.0,9.0,0.99801,0.654729,9.0,9.0,0.0,0.0,3517.0,0.0,0.0,0.0,0.0,1459.0,579.0,,,,,,,,,0.001298,1.0648072190319933,3517.0,3510.0,9.0,0.9980096673301109,0.0025589991470002845,0.5427166558484193,0.0017223628926792622,0.6539966461710452,9.0,0.0025589991470002845,0.0,0.0,0.0,3517.0,0.0,0.0,0.0,,,
matmult_stride_deg32_dist16_l1d_ddr4_1x,matmult,stride,deg32_dist16,l1d,ddr4_1x,0.00124,1240399026.0,7397876.0,7415199.0,3724922.0,1.986051,1158483.0,2138891.0,5324.0,1085717.0,19157623586.0,16536.818914,456231132.0,85693.300526,973416.0,535790.0,1.816786,0.0,0.0,,81656.0,1076827.0,0.503451,16340.93378,,5324.0,0.004904,85360.363073,2.31,58.58,0.0,0.0,274698700.06170094,210977269.8257504,274647104.0,210977270.0,485624374.0,19207.0,264.998596,210.306518,43102.26,3332.0,60594.26,2106632.0,30.136124,28.182684,1218.0,2.0,1514.0,2151232.0,37855.0,501.0,8073.0,0.013235,0.000465,29182.0,28432.0,750.0,0.0,160287.0,68208.0,0.0,986.0,50894.0,32836449.0,13911.0,,,,,,,,,,,,,,,,,190912.0,153911762.26221898,2983.0,66675.2,,,,,0.001279,1.0314516129032258,37855.0,501.0,8073.0,0.01323471139875842,0.2132611279883767,0.541627880990663,0.0049036719513464375,0.0004322751651446439,29182.0,0.7708889182406551,50894.0,986.0,68208.0,160287.0,0.31751795217328915,0.0061514658082065295,0.42553669355593404,153911762.26221898,190912.0,0.02411243259773328
matmult_stride_deg32_dist16_l1d_ddr4_2x,matmult,stride,deg32_dist16,l1d,ddr4_2x,0.001248,1248462288.0,7397871.0,7415194.0,3749136.0,1.973223,1155242.0,2135648.0,5323.0,1083858.0,19416141880.0,16806.990985,404340733.0,75961.061995,1053332.0,557792.0,1.888396,0.0,0.0,,79912.0,1075330.0,0.503515,16608.987212,,5323.0,0.004911,75627.999436,,,,,,,,,,,,,,,,2106632.0,30.560161,28.518549,919.0,2.0,1609.0,2147456.0,38522.0,523.0,7738.0,0.013577,0.000486,30211.0,29524.0,683.0,4.0,175092.0,72109.0,0.0,1053.0,60808.0,33228396.0,16046.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.0400641025641024,38522.0,523.0,7738.0,0.013576657494418774,0.20087222885623798,0.540932775438649,0.004911159948997009,0.00045251413565906563,30211.0,0.7842531540418463,60808.0,1053.0,72109.0,175092.0,0.34729170950129074,0.006013981221300802,0.41183492107006603,,,
matmult_stride_deg32_dist16_l2_ddr4_1x,matmult,stride,deg32_dist16,l2,ddr4_1x,0.001225,1225104336.0,7397871.0,7415194.0,3678992.0,2.010844,1159564.0,2138405.0,2434.0,1077183.0,19079975610.0,16454.439436,184680468.0,75875.294988,864597.0,480040.0,1.801094,3862.0,34.0,113.588235,82598.0,1076966.0,0.503631,16180.606526,,2434.0,0.00226,75542.158176,2.06,61.4,0.0,0.0,283508914.1338244,218782998.4139408,283456674.0,218782998.0,502239672.0,19207.0,270.814485,218.365075,50153.07,3332.0,67645.07,2106632.0,29.769847,29.241121,2018.0,2.0,1644.0,2148977.0,,,,,,,,,,,,,,,,,61258.0,3013.0,16.0,0.049185,0.553149,58267.0,56539.0,1728.0,0.0,64490.0,2944.0,0.0,0.0,224.0,97174.0,66375.0,,,,,191424.0,156251181.53201932,2991.0,77060.69,0.001279,1.0440816326530613,61258.0,3013.0,16.0,0.04918541251754873,0.00026119037513467626,0.5422564949109266,0.0022595974871493516,0.5531485221222692,58267.0,0.9511737242482614,224.0,0.0,2944.0,64490.0,0.0034734067297255387,0.0,0.045650488447821366,156251181.53201932,191424.0,0.02493742259940122
matmult_stride_deg32_dist16_l2_ddr4_2x,matmult,stride,deg32_dist16,l2,ddr4_2x,0.001221,1221496614.0,7397876.0,7415199.0,3668158.0,2.016785,1159119.0,2138468.0,2415.0,1077349.0,19051956482.0,16436.583717,174254571.0,72155.101863,873461.0,483987.0,1.80472,4144.0,33.0,125.575758,81986.0,1077133.0,0.503694,16240.07504,,2415.0,0.002242,71821.963975,,,,,,,,,,,,,,,,2106632.0,29.709695,28.086587,1158.0,2.0,1704.0,2148855.0,,,,,,,,,,,,,,,,,62250.0,3012.0,16.0,0.048386,0.555003,59259.0,57234.0,2025.0,0.0,64490.0,2042.0,0.0,0.0,163.0,97974.0,66311.0,,,,,,,,,0.001298,1.0630630630630629,62250.0,3012.0,16.0,0.048385542168674696,0.0002570281124497992,0.542032426952379,0.002241613441883735,0.5550027639579879,59259.0,0.9519518072289157,163.0,0.0,2042.0,64490.0,0.0025275236470770662,0.0,0.031663823848658706,,,
matmult_stride_deg32_dist1_l1d_ddr4_1x,matmult,stride,deg32_dist1,l1d,ddr4_1x,0.001226,1225544229.0,7397876.0,7415199.0,3680313.0,2.010124,1149959.0,2135598.0,5291.0,1079981.0,19270244747.0,16757.331998,426323594.0,80575.239841,1088151.0,571574.0,1.90378,0.0,0.0,,77566.0,1072393.0,0.502151,16662.97802,,5291.0,0.004899,80242.302778,3.32,56.62,0.0,0.0,276305001.4737575,212176756.94346565,276252780.0,212176757.0,488429537.0,19207.0,267.531756,211.758983,37555.99,3332.0,55047.99,2106632.0,30.394187,26.720296,301.0,2.0,984.0,2147372.0,15828.0,2525.0,3636.0,0.159527,0.002349,8457.0,8041.0,414.0,2.0,990637.0,81692.0,0.0,496741.0,153883.0,31979091.0,30336.0,,,,,,,,,,,,,,,,,236864.0,193272502.4483796,3740.0,57522.01,,,,,0.001279,1.0432300163132135,15828.0,2525.0,3636.0,0.1595274197624463,0.22971948445792267,0.5384716599285071,0.004899160263004627,0.0021909197871727505,8457.0,0.5343062926459439,153883.0,496741.0,81692.0,990637.0,0.15533742430375608,0.5014359447507009,0.08246411147574742,193272502.4483796,236864.0,0.0242517157708698
matmult_stride_deg32_dist1_l1d_ddr4_2x,matmult,stride,deg32_dist1,l1d,ddr4_2x,0.001234,1233723042.0,7397876.0,7415199.0,3704874.0,1.996798,1148217.0,2137458.0,5306.0,1080880.0,19258574904.0,16772.591683,373701262.0,70429.940068,1087133.0,565876.0,1.921151,0.0,0.0,,75926.0,1072291.0,0.501666,16699.718162,,5306.0,0.004909,70096.877309,,,,,,,,,,,,,,,,2106632.0,30.518812,26.822262,319.0,2.0,1393.0,2148236.0,22136.0,3304.0,3855.0,0.149259,0.003072,13765.0,13309.0,450.0,6.0,988675.0,82598.0,0.0,493367.0,153153.0,31762813.0,39307.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.0518638573743921,22136.0,3304.0,3855.0,0.14925912540657751,0.17415070473436936,0.5371880991345794,0.004908963067130487,0.0028692485851321862,13765.0,0.6218377303939284,153153.0,493367.0,82598.0,988675.0,0.15490732546084407,0.4990183831896225,0.08354413735555162,,,
matmult_stride_deg32_dist1_l2_ddr4_1x,matmult,stride,deg32_dist1,l2,ddr4_1x,0.001194,1194045426.0,7397876.0,7415199.0,3585722.0,2.063151,1158750.0,2138313.0,1517.0,1077590.0,18973437427.0,16374.056032,104787084.0,69075.203691,898582.0,500434.0,1.795605,821.0,34.0,24.147059,81377.0,1077373.0,0.503843,16281.946532,386.0,1131.0,0.00105,72094.037135,2.55,59.38,0.0,0.0,294045764.3861868,227636230.65040743,293992165.0,227636231.0,521628396.0,19207.0,280.163545,228.118624,46946.32,3332.0,64438.32,2106632.0,29.632472,26.55652,812.0,2.0,1504.0,2147953.0,,,,,,,,,,,,,,,,,93633.0,3963.0,10.0,0.042325,0.777974,89280.0,82540.0,6730.0,10.0,95860.0,2016.0,0.0,59.0,64.0,65452.0,36384.0,,,,,275520.0,230744990.0988943,4353.0,65239.82,0.001279,1.0711892797319933,93633.0,3963.0,10.0,0.042324821377078596,0.00010679995300802068,0.5418991513403323,0.0014077710446459227,0.7231751824817518,89280.0,0.9535099804556086,64.0,59.0,2016.0,95860.0,0.0006676403087836428,0.0006154809096599207,0.02103066972668475,230744990.0988943,275520.0,0.025900119954880445
matmult_stride_deg32_dist1_l2_ddr4_2x,matmult,stride,deg32_dist1,l2,ddr4_2x,0.001194,1194269535.0,7397876.0,7415199.0,3586395.0,2.062764,1157637.0,2137831.0,1479.0,1076666.0,18797251884.0,16237.604607,112579964.0,76118.974983,882233.0,496372.0,1.777363,263.0,18.0,14.611111,81187.0,1076450.0,0.503524,16159.446711,328.0,1151.0,0.001069,76569.16073,,,,,,,,,,,,,,,,2106632.0,29.462336,26.512272,471.0,2.0,1250.0,2149280.0,,,,,,,,,,,,,,,,,94102.0,3958.0,10.0,0.042061,0.774711,89812.0,83887.0,5924.0,1.0,95726.0,1482.0,0.0,23.0,32.0,60786.0,36064.0,,,,,,,,,0.001298,1.0871021775544387,94102.0,3958.0,10.0,0.04206074259845699,0.00010626766699963868,0.5415007079605451,0.001373685061105301,0.7279749862056281,89812.0,0.954411170857155,32.0,23.0,1482.0,95726.0,0.00033428744541712805,0.0002402691013935608,0.015481687315880743,,,
matmult_stride_deg32_dist32_l1d_ddr4_1x,matmult,stride,deg32_dist32,l1d,ddr4_1x,0.001255,1254844899.0,7397871.0,7415194.0,3768303.0,1.963186,1159755.0,2139206.0,5371.0,1085030.0,19234343047.0,16584.833044,446323573.0,83098.78477,889571.0,491417.0,1.810216,0.0,0.0,,81556.0,1078199.0,0.504018,16201.266195,,5371.0,0.00495,82765.72277,2.23,57.08,0.0,0.0,274035460.69640595,211098598.8874789,273984458.0,211098599.0,485083057.0,19207.0,263.528983,211.149601,40621.99,3332.0,58113.99,2106632.0,30.023031,31.384398,1689.0,2.0,1549.0,2150671.0,34935.0,132.0,6525.0,0.003778,0.000122,28321.0,28132.0,189.0,0.0,82708.0,39251.0,0.0,16.0,7458.0,33452652.0,2176.0,,,,,,,,,,,,,,,,,125440.0,99964545.498782,1960.0,72596.42,,,,,0.001279,1.0191235059760955,34935.0,132.0,6525.0,0.0037784456848432802,0.18677544010304853,0.5421427389414577,0.004950093545800577,0.0001138041895460506,28321.0,0.8106769715185345,7458.0,16.0,39251.0,82708.0,0.09017265560768004,0.00019345166126614113,0.4745731972723316,99964545.498782,125440.0,0.024085554890650753
matmult_stride_deg32_dist32_l1d_ddr4_2x,matmult,stride,deg32_dist32,l1d,ddr4_2x,0.001262,1261656414.0,7397876.0,7415199.0,3788758.0,1.952588,1159418.0,2138947.0,5303.0,1084487.0,19364308238.0,16701.748841,375309286.0,70773.012634,947075.0,516947.0,1.832054,0.0,0.0,,81823.0,1077595.0,0.503797,16349.018803,,5303.0,0.00489,70439.94984,,,,,,,,,,,,,,,,2106632.0,30.313962,32.527533,1656.0,2.0,1645.0,2152353.0,34871.0,132.0,6582.0,0.003785,0.000122,28197.0,28095.0,102.0,0.0,87032.0,43626.0,0.0,22.0,7530.0,33588584.0,4160.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.028526148969889,34871.0,132.0,6582.0,0.0037853804020532822,0.1887528318660205,0.542050831554031,0.004889869588109401,0.00011383726445603898,28197.0,0.8086088727022455,7530.0,22.0,43626.0,87032.0,0.08651990072616969,0.0002527805864509606,0.5012639029322548,,,
matmult_stride_deg32_dist32_l2_ddr4_1x,matmult,stride,deg32_dist32,l2,ddr4_1x,0.001248,1247796621.0,7397885.0,7415209.0,3747137.0,1.974279,1159803.0,2139014.0,3404.0,1078070.0,19188383856.0,16544.519937,253694718.0,74528.413043,863221.0,480517.0,1.796442,3629.0,32.0,113.40625,81950.0,1077853.0,0.503902,16148.326397,,3404.0,0.003157,74195.315217,1.68,57.13,0.0,0.0,275224338.8227608,211778101.937976,275173048.0,211778102.0,486951150.0,19207.0,266.043355,211.880683,48745.15,3332.0,66237.15,2106633.0,29.868315,31.244211,2533.0,2.0,1551.0,2153207.0,,,,,,,,,,,,,,,,,29824.0,1979.0,16.0,0.066356,0.367639,27864.0,26553.0,1311.0,0.0,31744.0,1856.0,0.0,0.0,0.0,126336.0,62880.0,,,,,125440.0,100529203.14808258,1960.0,92692.06,0.001279,1.0248397435897436,29824.0,1979.0,16.0,0.06635595493562232,0.000536480686695279,0.542213842452644,0.0031574944113090986,0.36763886308749766,27864.0,0.9342811158798283,0.0,0.0,1856.0,31744.0,0.0,0.0,0.05846774193548387,100529203.14808258,125440.0,0.02417831025665056
