run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,bfs,imp,s8_pt8_sth2,l1d,ddr4_2x,0.020042,0.510558,5623887.0,11401489.0,2290115.0,6259958.0,5232922.0,415771.0,2542598.0,,,,stage2,0.025176,1.2561620596746832,5232922.0,415771.0,2542598.0,0.07945293279739311,0.4858849415297992,0.493258994505016,0.36583552158017674,stage2: s8_pt8_sth2
bfs_imp_stage2_s8_ipd16_addr16_l1d_ddr4_2x,bfs,imp,s8_ipd16_addr16,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage2,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage2: s8_ipd16_addr16
bfs_imp_stage2_s8_ipd8_addr8_l1d_ddr4_2x,bfs,imp,s8_ipd8_addr8,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage2,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage2: s8_ipd8_addr8
bfs_imp_stage2_s8_dist8_addr8_l1d_ddr4_2x,bfs,imp,s8_dist8_addr8,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage2,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage2: s8_dist8_addr8
bfs_imp_sdist8_l1d_ddr4_2x,bfs,imp,sdist8,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage1,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage1: sdist8
bfs_imp_stage2_s8_sth8_l1d_ddr4_2x,bfs,imp,s8_sth8,l1d,ddr4_2x,0.020049,0.510387,5623382.0,11403457.0,2289388.0,6257616.0,5233166.0,416512.0,2540143.0,,,,stage2,0.025176,1.2557234774801735,5233166.0,416512.0,2540143.0,0.07959082513338961,0.48539316352663,0.49312958342369334,0.36585626219314193,stage2: s8_sth8
bfs_imp_stage2_s8_l1d_ddr4_2x,bfs,imp,s8,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage2,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage2: s8
bfs_imp_stage2_s8_ipd16_pt32_l1d_ddr4_2x,bfs,imp,s8_ipd16_pt32,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage2,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage2: s8_ipd16_pt32
bfs_imp_stage2_s8_dist32_addr8_l1d_ddr4_2x,bfs,imp,s8_dist32_addr8,l1d,ddr4_2x,0.020049,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,stage2,0.025176,1.2557234774801735,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.4929971099573702,0.3658050072735821,stage2: s8_dist32_addr8
bfs_imp_stage2_s8_sth2_l1d_ddr4_2x,bfs,imp,s8_sth2,l1d,ddr4_2x,0.020051,0.510336,5622312.0,11404270.0,2290820.0,6256608.0,5226768.0,415772.0,2539345.0,,,,stage2,0.025176,1.255598224527455,5226768.0,415772.0,2539345.0,0.07954667205431731,0.4858346496343438,0.49300060415967,0.3661440831837315,stage2: s8_sth2
