run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_stride_default_l2_ddr4_2x,bfs,stride,default,l2,ddr4_2x,0.019193,19193138316.0,30729211.0,57637052.0,0.533151,6534306.0,11358445.0,1273326.0,3530272.0,,,,1144358.0,217106.0,82032.0,0.025176,1.311728234252071,1144358.0,217106.0,82032.0,0.1897186020458632,0.0716838611693194,0.5752817397099691,0.3606877883630496,Stride default
bfs_stride_deg4_dist1_l2_ddr4_2x,bfs,stride,deg4_dist1,l2,ddr4_2x,0.019448,19448060472.0,30729211.0,58402584.0,0.526162,6633270.0,11358615.0,1281258.0,3529529.0,,,,1120909.0,213029.0,95813.0,0.025176,1.2945290004113534,1120909.0,213029.0,95813.0,0.190050218171145,0.0854779469162974,0.583985811650452,0.3630110419832221,stride: deg4_dist1
bfs_stride_deg1_dist1_l2_ddr4_2x,bfs,stride,deg1_dist1,l2,ddr4_2x,0.019511,19511096040.0,30729211.0,58591880.0,0.524463,6724211.0,11362118.0,1326783.0,3523185.0,,,,289728.0,149073.0,40506.0,0.025176,1.290349033878325,289728.0,149073.0,40506.0,0.5145274188204109,0.1398069913850232,0.5918096432372908,0.3765862422779388,stride: deg1_dist1
bfs_stride_deg8_dist1_l2_ddr4_2x,bfs,stride,deg8_dist1,l2,ddr4_2x,0.019573,19573383024.0,30729211.0,58778928.0,0.522794,6595966.0,11367531.0,1286164.0,3529632.0,,,,2051507.0,225876.0,156277.0,0.025176,1.2862616870178307,2051507.0,225876.0,156277.0,0.110102475887238,0.0761766837744155,0.58024614140045,0.3643903953726621,stride: deg8_dist1
bfs_stride_deg16_dist1_l2_ddr4_2x,bfs,stride,deg16_dist1,l2,ddr4_2x,0.019721,19721034558.0,30729211.0,59222326.0,0.518879,6583346.0,11373867.0,1290973.0,3529490.0,,,,3657523.0,245588.0,253295.0,0.025176,1.2766086912428376,3657523.0,245588.0,253295.0,0.0671459892391654,0.0692531530218675,0.578813344661055,0.36576757548541,stride: deg16_dist1
bfs_stride_deg32_dist1_l2_ddr4_2x,bfs,stride,deg32_dist1,l2,ddr4_2x,0.019748,19747766133.0,30729211.0,59302601.0,0.518177,6555917.0,11375945.0,1306697.0,3529506.0,,,,5909269.0,253213.0,364261.0,0.025176,1.274863277293903,5909269.0,253213.0,364261.0,0.0428501393319546,0.0616423114263371,0.5762964747104526,0.3702209317677885,stride: deg32_dist1
bfs_stride_deg1_dist4_l2_ddr4_2x,bfs,stride,deg1_dist4,l2,ddr4_2x,0.020549,20549103327.0,30729211.0,61709019.0,0.49797,6784324.0,11370764.0,1312562.0,3529144.0,,,,273318.0,172711.0,64577.0,0.025176,1.22516910798579,273318.0,172711.0,64577.0,0.6319049605221756,0.2362705712759496,0.5966462763627844,0.3719207830567412,stride: deg1_dist4
bfs_stride_deg4_dist4_l2_ddr4_2x,bfs,stride,deg4_dist4,l2,ddr4_2x,0.02057,20570333742.0,30729211.0,61772774.0,0.497456,6750437.0,11374251.0,1313329.0,3522695.0,,,,1022661.0,186052.0,111376.0,0.025176,1.2239183276616432,1022661.0,186052.0,111376.0,0.1819293001297595,0.1089080350184469,0.5934840896336823,0.3728193897002153,stride: deg4_dist4
bfs_stride_deg16_dist4_l2_ddr4_2x,bfs,stride,deg16_dist4,l2,ddr4_2x,0.02059,20590481574.0,30729211.0,61833278.0,0.496969,6703705.0,11374799.0,1317231.0,3529126.0,,,,3416117.0,218724.0,250488.0,0.025176,1.2227294803302573,3416117.0,218724.0,250488.0,0.0640270810396716,0.0733253574160369,0.5893471172545555,0.3732456704577847,stride: deg16_dist4
bfs_stride_deg8_dist4_l2_ddr4_2x,bfs,stride,deg8_dist4,l2,ddr4_2x,0.020617,20617157538.0,30729211.0,61913386.0,0.496326,6733244.0,11372212.0,1318651.0,3529167.0,,,,1896961.0,196139.0,164080.0,0.025176,1.221128195178736,1896961.0,196139.0,164080.0,0.103396432504411,0.0864962432016261,0.5920786562895591,0.3736436955236178,stride: deg8_dist4
