run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
merge_stride_deg32_dist1_l1d_ddr4_2x,merge,stride,deg32_dist1,l1d,ddr4_2x,0.009741,9741283632.0,37918829.0,29253104.0,1.296234,234038.0,10933576.0,73706.0,221524.0,2114484.0,162543.0,10512.0,,,,0.011697,1.2008007391438251,2114484.0,162543.0,10512.0,0.0768712366705068,0.0049714256527833,0.0214054395378053,0.3327224138242357,stride: deg32_dist1
merge_stride_deg16_dist1_l1d_ddr4_2x,merge,stride,deg16_dist1,l1d,ddr4_2x,0.009779,9778753125.0,37918829.0,29365625.0,1.291267,197378.0,10933908.0,73115.0,213019.0,1283874.0,166914.0,6227.0,,,,0.011697,1.19613457408733,1283874.0,166914.0,6227.0,0.1300080849055281,0.0048501644242347,0.0180519170272879,0.3432322938329444,stride: deg16_dist1
merge_stride_deg8_dist1_l1d_ddr4_2x,merge,stride,deg8_dist1,l1d,ddr4_2x,0.009807,9806705478.0,37918834.0,29449566.0,1.287587,243896.0,10931282.0,72636.0,207686.0,748291.0,154256.0,3108.0,,,,0.011697,1.1927194860813706,748291.0,154256.0,3108.0,0.2061444010418406,0.0041534643607901,0.0223117471491449,0.3497395106073592,stride: deg8_dist1
merge_stride_deg32_dist4_l1d_ddr4_2x,merge,stride,deg32_dist4,l1d,ddr4_2x,0.009843,9843204942.0,37918834.0,29559174.0,1.282812,237038.0,10950817.0,73738.0,221822.0,2162828.0,162538.0,10829.0,,,,0.011697,1.1883572081682416,2162828.0,162538.0,10829.0,0.0751506823473711,0.0050068706341882,0.0216456909105503,0.3324196878578319,stride: deg32_dist4
merge_stride_deg4_dist1_l1d_ddr4_2x,merge,stride,deg4_dist1,l1d,ddr4_2x,0.009866,9866010447.0,37918825.0,29627659.0,1.279847,421858.0,10931757.0,72428.0,205317.0,468216.0,117764.0,1921.0,,,,0.011697,1.185586863977296,468216.0,117764.0,1921.0,0.2515163941428742,0.004102807251354,0.0385901369743217,0.352761826833628,stride: deg4_dist1
merge_stride_deg16_dist4_l1d_ddr4_2x,merge,stride,deg16_dist4,l1d,ddr4_2x,0.009879,9878698413.0,37918829.0,29665761.0,1.278203,219573.0,10949879.0,73191.0,213415.0,1321392.0,163353.0,6570.0,,,,0.011697,1.184026723352566,1321392.0,163353.0,6570.0,0.1236219078063133,0.0049720294961676,0.0200525503523828,0.3429515263688119,stride: deg16_dist4
merge_stride_deg8_dist4_l1d_ddr4_2x,merge,stride,deg8_dist4,l1d,ddr4_2x,0.009932,9931537188.0,37918829.0,29824436.0,1.271403,241378.0,10948866.0,72738.0,208496.0,759361.0,155927.0,3751.0,,,,0.011697,1.1777084172372132,759361.0,155927.0,3751.0,0.2053397527658123,0.0049396795463554,0.022045936081417,0.3488700023022024,stride: deg8_dist4
merge_stride_deg32_dist8_l1d_ddr4_2x,merge,stride,deg32_dist8,l1d,ddr4_2x,0.009954,9953960076.0,37918829.0,29891772.0,1.268539,281156.0,10974592.0,73825.0,226157.0,2189885.0,157320.0,13007.0,,,,0.011697,1.1751054852320677,2189885.0,157320.0,13007.0,0.0718393888263538,0.0059395813022145,0.025618811159449,0.3264325225396516,stride: deg32_dist8
merge_stride_deg4_dist4_l1d_ddr4_2x,merge,stride,deg4_dist4,l1d,ddr4_2x,0.009978,9978199146.0,37918834.0,29964562.0,1.265457,295794.0,10948275.0,72470.0,205712.0,443621.0,141122.0,2108.0,,,,0.011697,1.1722790138304269,443621.0,141122.0,2108.0,0.3181138855013626,0.0047518039046844,0.0270174068517643,0.352288636540406,stride: deg4_dist4
merge_stride_deg16_dist8_l1d_ddr4_2x,merge,stride,deg16_dist8,l1d,ddr4_2x,0.009997,9996826833.0,37918820.0,30020501.0,1.263099,275848.0,10972708.0,73414.0,216498.0,1322909.0,154846.0,8871.0,,,,0.011697,1.170051015304591,1322909.0,154846.0,8871.0,0.117049623216714,0.0067056766565198,0.0251394642051898,0.3390978207650879,stride: deg16_dist8
merge_stride_deg8_dist8_l1d_ddr4_2x,merge,stride,deg8_dist8,l1d,ddr4_2x,0.010052,10052063874.0,37919433.0,30186378.0,1.256178,287284.0,10972695.0,72861.0,209219.0,747728.0,148129.0,4424.0,,,,0.011697,1.163649025069638,747728.0,148129.0,4424.0,0.1981054608092782,0.0059165899899428,0.0261817174358715,0.3482523097806604,stride: deg8_dist8
merge_stride_deg4_dist8_l1d_ddr4_2x,merge,stride,deg4_dist8,l1d,ddr4_2x,0.010095,10094751477.0,37919536.0,30314569.0,1.25087,295496.0,10972219.0,72617.0,206110.0,424734.0,144634.0,2632.0,,,,0.011697,1.1586924219910848,424734.0,144634.0,2632.0,0.3405284248494352,0.0061968196565379,0.0269312889215937,0.3523215758575518,stride: deg4_dist8
merge_stride_deg1_dist1_l1d_ddr4_2x,merge,stride,deg1_dist1,l1d,ddr4_2x,0.010097,10096919640.0,37919511.0,30321080.0,1.2506,574876.0,10934736.0,72219.0,202869.0,165659.0,92491.0,488.0,,,,0.011697,1.1584629097751808,165659.0,92491.0,488.0,0.5583216124689875,0.0029458103694939,0.0525733771716116,0.3559883471599899,stride: deg1_dist1
merge_stride_deg1_dist4_l1d_ddr4_2x,merge,stride,deg1_dist4,l1d,ddr4_2x,0.010113,10113134076.0,37919486.0,30369772.0,1.248594,480800.0,10950862.0,72307.0,203466.0,163858.0,103720.0,839.0,,,,0.011697,1.1566300800949274,163858.0,103720.0,839.0,0.6329870985853605,0.0051202870778356,0.0439052195160527,0.3553763282317438,stride: deg1_dist4
merge_stride_deg1_dist8_l1d_ddr4_2x,merge,stride,deg1_dist8,l1d,ddr4_2x,0.010174,10174084065.0,37919564.0,30552805.0,1.241117,346294.0,10973828.0,72414.0,204234.0,161782.0,130975.0,1458.0,,,,0.011697,1.1496953017495577,161782.0,130975.0,1458.0,0.8095770852134354,0.0090121274307401,0.0315563538994779,0.3545638826052469,stride: deg1_dist8
merge_stride_deg32_dist16_l1d_ddr4_2x,merge,stride,deg32_dist16,l1d,ddr4_2x,0.010184,10184314824.0,37919573.0,30583528.0,1.239871,421031.0,11035051.0,73939.0,233690.0,2064384.0,131664.0,18998.0,,,,0.011697,1.14856637863315,2064384.0,131664.0,18998.0,0.0637788318452381,0.0092027452256944,0.0381539695647985,0.3163977919465959,stride: deg32_dist16
merge_stride_deg16_dist16_l1d_ddr4_2x,merge,stride,deg16_dist16,l1d,ddr4_2x,0.010203,10203130656.0,37919492.0,30640032.0,1.237581,362084.0,11009542.0,73472.0,215244.0,1304945.0,137240.0,7955.0,,,,0.011697,1.1464275213172597,1304945.0,137240.0,7955.0,0.1051691833755445,0.0060960423619386,0.0328881982556585,0.3413428481165561,stride: deg16_dist16
merge_stride_deg8_dist16_l1d_ddr4_2x,merge,stride,deg8_dist16,l1d,ddr4_2x,0.010273,10273106943.0,37919461.0,30850171.0,1.22915,362003.0,11011739.0,73093.0,209912.0,706657.0,133904.0,5053.0,,,,0.011697,1.1386157889613553,706657.0,133904.0,5053.0,0.1894893845245996,0.0071505695125074,0.0328742808016063,0.3482078204199855,stride: deg8_dist16
merge_stride_deg4_dist16_l1d_ddr4_2x,merge,stride,deg4_dist16,l1d,ddr4_2x,0.010302,10301617404.0,37919508.0,30935788.0,1.22575,366147.0,11011993.0,72843.0,207656.0,398661.0,131381.0,3706.0,,,,0.011697,1.1354105998835178,398661.0,131381.0,3706.0,0.3295556876644567,0.0092961187575408,0.0332498395158805,0.3507868782987248,stride: deg4_dist16
merge_stride_deg1_dist16_l1d_ddr4_2x,merge,stride,deg1_dist16,l1d,ddr4_2x,0.010326,10326258738.0,37919548.0,31009786.0,1.222827,386771.0,11012765.0,72639.0,205402.0,146178.0,124681.0,2375.0,,,,0.011697,1.1327716443927949,146178.0,124681.0,2375.0,0.8529395668294819,0.0162473149174294,0.0351202445525714,0.3536430998724452,stride: deg1_dist16
