run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
matmult_stride_deg4_dist16_l1d_ddr4_2x,matmult,stride,deg4_dist16,l1d,ddr4_2x,0.001232,1231892874.0,7397876.0,3699378.0,1.999765,1154378.0,2138388.0,5334.0,1080675.0,9774.0,1476.0,3113.0,,,,0.001298,1.0535714285714284,9774.0,1476.0,3113.0,0.151012891344383,0.3184980560671168,0.5398356144909155,0.0049358040113817,stride: deg4_dist16
matmult_stride_deg1_dist16_l1d_ddr4_2x,matmult,stride,deg1_dist16,l1d,ddr4_2x,0.001232,1232477289.0,7397876.0,3701133.0,1.998816,1151409.0,2135713.0,5316.0,1078536.0,4422.0,1503.0,2660.0,,,,0.001298,1.0535714285714284,4422.0,1503.0,2660.0,0.3398914518317503,0.6015377657168702,0.5391215954578167,0.0049289036249137,stride: deg1_dist16
matmult_stride_deg32_dist8_l1d_ddr4_2x,matmult,stride,deg32_dist8,l1d,ddr4_2x,0.001232,1232489277.0,7397885.0,3701169.0,1.998799,1151204.0,2134894.0,5336.0,1080859.0,19976.0,1857.0,5092.0,,,,0.001298,1.0535714285714284,19976.0,1857.0,5092.0,0.0929615538646375,0.2549058870644773,0.5392323928026403,0.0049368141450457,stride: deg32_dist8
matmult_stride_deg32_dist1_l1d_ddr4_2x,matmult,stride,deg32_dist1,l1d,ddr4_2x,0.001234,1233723042.0,7397876.0,3704874.0,1.996798,1148217.0,2137458.0,5306.0,1080880.0,22136.0,3304.0,3855.0,,,,0.001298,1.051863857374392,22136.0,3304.0,3855.0,0.1492591254065775,0.1741507047343693,0.5371880991345794,0.0049089630671304,stride: deg32_dist1
matmult_stride_deg32_dist4_l1d_ddr4_2x,matmult,stride,deg32_dist4,l1d,ddr4_2x,0.001236,1236258171.0,7397871.0,3712487.0,1.992702,1148616.0,2135686.0,5298.0,1079831.0,21166.0,2359.0,3990.0,,,,0.001298,1.0501618122977343,21166.0,2359.0,3990.0,0.1114523292072191,0.1885098743267504,0.5378206346813155,0.0049063233042948,stride: deg32_dist4
matmult_stride_deg1_dist1_l1d_ddr4_2x,matmult,stride,deg1_dist1,l1d,ddr4_2x,0.001247,1247313771.0,7397876.0,3745687.0,1.975041,1153216.0,2138119.0,5338.0,1080810.0,21825.0,2912.0,3273.0,,,,0.001298,1.040898155573376,21825.0,2912.0,3273.0,0.1334249713631156,0.1499656357388316,0.5393600636821431,0.0049388884262728,stride: deg1_dist1
matmult_stride_deg32_dist16_l1d_ddr4_2x,matmult,stride,deg32_dist16,l1d,ddr4_2x,0.001248,1248462288.0,7397871.0,3749136.0,1.973223,1155242.0,2135648.0,5323.0,1083858.0,38522.0,523.0,7738.0,,,,0.001298,1.0400641025641024,38522.0,523.0,7738.0,0.0135766574944187,0.2008722288562379,0.540932775438649,0.004911159948997,stride: deg32_dist16
matmult_stride_deg16_dist32_l1d_ddr4_2x,matmult,stride,deg16_dist32,l1d,ddr4_2x,0.001249,1248945471.0,7397871.0,3750587.0,1.972459,1159209.0,2139208.0,5343.0,1083882.0,32542.0,60.0,5865.0,,,,0.001298,1.0392313851080863,32542.0,60.0,5865.0,0.0018437711265441,0.1802286276196914,0.5418869974308249,0.0049295033961261,stride: deg16_dist32
matmult_stride_deg8_dist16_l1d_ddr4_2x,matmult,stride,deg8_dist16,l1d,ddr4_2x,0.001254,1253608470.0,7397871.0,3764590.0,1.965122,1154920.0,2136978.0,5296.0,1080746.0,16248.0,992.0,4022.0,,,,0.001298,1.0350877192982455,16248.0,992.0,4022.0,0.0610536681437715,0.2475381585425898,0.540445432755976,0.0049003188538287,stride: deg8_dist16
matmult_stride_deg4_dist32_l1d_ddr4_2x,matmult,stride,deg4_dist32,l1d,ddr4_2x,0.001261,1261239165.0,7397876.0,3787505.0,1.953234,1159032.0,2135988.0,5264.0,1081125.0,11950.0,60.0,4433.0,,,,0.001298,1.02934179222839,11950.0,60.0,4433.0,0.005020920502092,0.3709623430962343,0.54262102596082,0.0048690021967857,stride: deg4_dist32
matmult_stride_deg32_dist32_l1d_ddr4_2x,matmult,stride,deg32_dist32,l1d,ddr4_2x,0.001262,1261656414.0,7397876.0,3788758.0,1.952588,1159418.0,2138947.0,5303.0,1084487.0,34871.0,132.0,6582.0,,,,0.001298,1.028526148969889,34871.0,132.0,6582.0,0.0037853804020532,0.1887528318660205,0.542050831554031,0.0048898695881094,stride: deg32_dist32
matmult_stride_deg1_dist32_l1d_ddr4_2x,matmult,stride,deg1_dist32,l1d,ddr4_2x,0.001263,1262517885.0,7397876.0,3791345.0,1.951256,1154612.0,2131936.0,5266.0,1078205.0,4386.0,92.0,3904.0,,,,0.001298,1.0277117973079968,4386.0,92.0,3904.0,0.0209758321933424,0.8901048791609667,0.5415791093166024,0.0048840433869254,stride: deg1_dist32
matmult_stride_deg8_dist32_l1d_ddr4_2x,matmult,stride,deg8_dist32,l1d,ddr4_2x,0.001267,1267371693.0,7397876.0,3805921.0,1.943783,1158189.0,2135451.0,5263.0,1081356.0,20689.0,124.0,4923.0,,,,0.001298,1.0244672454617203,20689.0,124.0,4923.0,0.0059935231282323,0.2379525351636135,0.5423627140121688,0.0048670373124114,stride: deg8_dist32
matmult_nopf_ddr4_2x,matmult,none,none,l1d,ddr4_2x,0.001298,,,,,,,,,,,,,,,0.001298,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
