run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
simple_triad_stride_deg8_dist32_l2_ddr4_1x,simple_triad,stride,deg8_dist32,l2,ddr4_1x,0.002591,2590760313.0,3509906.0,7780062.0,0.451143,1963186.0,2003756.0,182735.0,364300.0,,,,442049.0,181555.0,23.0,0.002897,1.1181011192589734,442049.0,181555.0,23.0,0.4107123870883092,5.203043101556615e-05,0.9797530238212636,0.5016058193796322,stride: deg8_dist32
simple_triad_stride_deg16_dist4_l2_ddr4_1x,simple_triad,stride,deg16_dist4,l2,ddr4_1x,0.002615,2614898817.0,3509939.0,7852550.0,0.446983,1717155.0,2003757.0,145698.0,368599.0,,,,872853.0,222891.0,973.0,0.002897,1.1078393881453157,872853.0,222891.0,973.0,0.2553591498224787,0.0011147352417875,0.8569676862014706,0.3952750821353286,stride: deg16_dist4
simple_triad_stride_deg16_dist8_l2_ddr4_1x,simple_triad,stride,deg16_dist8,l2,ddr4_1x,0.002651,2651048631.0,3509911.0,7961108.0,0.440884,1726150.0,2003751.0,135540.0,366835.0,,,,813590.0,231285.0,473.0,0.002897,1.0927951716333455,813590.0,231285.0,473.0,0.2842770928846225,0.0005813739106921,0.8614593330209193,0.3694849182875134,stride: deg16_dist8
simple_triad_stride_deg1_dist1_l2_ddr4_1x,simple_triad,stride,deg1_dist1,l2,ddr4_1x,0.002659,2659278393.0,3509906.0,7985822.0,0.439519,1984407.0,2003755.0,356029.0,375370.0,,,,363277.0,19331.0,2.0,0.002897,1.0895073335840542,363277.0,19331.0,2.0,0.0532128375867451,5.505440751822989e-06,0.990344128897994,0.9484748381596824,stride: deg1_dist1
simple_triad_stride_deg4_dist32_l2_ddr4_1x,simple_triad,stride,deg4_dist32,l2,ddr4_1x,0.002662,2661677325.0,3509929.0,7993026.0,0.439126,1958096.0,2003758.0,186086.0,367692.0,,,,420916.0,181596.0,20.0,0.002897,1.0882794891059353,420916.0,181596.0,20.0,0.4314304991969894,4.751541875338547e-05,0.9772118189921138,0.5060920553071593,stride: deg4_dist32
simple_triad_stride_deg16_dist16_l2_ddr4_1x,simple_triad,stride,deg16_dist16,l2,ddr4_1x,0.00273,2729839761.0,3509915.0,8197718.0,0.42816,1863428.0,2003750.0,128385.0,360494.0,,,,1024442.0,232099.0,744.0,0.002897,1.0611721611721612,1024442.0,232099.0,744.0,0.2265613865889918,0.0007262490214184,0.929970305676856,0.356136301852458,stride: deg16_dist16
simple_triad_stride_deg1_dist32_l2_ddr4_1x,simple_triad,stride,deg1_dist32,l2,ddr4_1x,0.002781,2781284598.0,3509934.0,8352207.0,0.420242,1924039.0,2003762.0,193743.0,370258.0,,,,176538.0,176505.0,13.0,0.002897,1.0417116145271483,176538.0,176505.0,13.0,0.9998130714067226,7.363853674562984e-05,0.9602133387098868,0.5232648585580866,stride: deg1_dist32
simple_triad_nopf_ddr4_1x,simple_triad,none,none,l2,ddr4_1x,0.002897,,,,,,,,,,,,,,,0.002897,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
simple_triad_stride_deg16_dist32_l2_ddr4_1x,simple_triad,stride,deg16_dist32,l2,ddr4_1x,0.002979,2979317034.0,3509895.0,8946899.0,0.392305,1886144.0,2003729.0,221594.0,366080.0,,,,706070.0,144476.0,24.0,0.002897,0.9724739845585768,706070.0,144476.0,24.0,0.2046199385330066,3.39909640687184e-05,0.9413169146127046,0.605315777972028,stride: deg16_dist32
simple_triad_stride_deg32_dist32_l2_ddr4_1x,simple_triad,stride,deg32_dist32,l2,ddr4_1x,0.003007,3006576414.0,3509832.0,9028759.0,0.388741,1957928.0,2003730.0,228324.0,364755.0,,,,774500.0,136421.0,31.0,0.002897,0.9634186897239772,774500.0,136421.0,31.0,0.176140735958683,4.002582311168496e-05,0.977141630858449,0.6259653740181765,stride: deg32_dist32
simple_triad_stride_deg32_dist1_l2_ddr4_1x,simple_triad,stride,deg32_dist1,l2,ddr4_1x,0.003055,3055004604.0,3509883.0,9174189.0,0.382584,1953975.0,2003739.0,134268.0,373499.0,,,,3074276.0,239221.0,52.0,0.002897,0.9482815057283142,3074276.0,239221.0,52.0,0.0778137681847693,1.6914551588731786e-05,0.975164430097932,0.3594869062567771,stride: deg32_dist1
simple_triad_stride_deg32_dist4_l2_ddr4_1x,simple_triad,stride,deg32_dist4,l2,ddr4_1x,0.00313,3129611589.0,3509883.0,9398234.0,0.373464,1952530.0,2003736.0,97756.0,372787.0,,,,2856817.0,275021.0,524.0,0.002897,0.9255591054313098,2856817.0,275021.0,524.0,0.0962683294029684,0.0001834209191558,0.9744447372308528,0.2622301743354784,stride: deg32_dist4
simple_triad_stride_deg32_dist8_l2_ddr4_1x,simple_triad,stride,deg32_dist8,l2,ddr4_1x,0.003145,3144962223.0,3509888.0,9444332.0,0.371642,1939580.0,2003729.0,124032.0,373169.0,,,,2305619.0,249127.0,626.0,0.002897,0.9211446740858504,2305619.0,249127.0,626.0,0.1080521109515492,0.0002715106008408,0.9679851916102428,0.3323748757265475,stride: deg32_dist8
simple_triad_stride_deg32_dist16_l2_ddr4_1x,simple_triad,stride,deg32_dist16,l2,ddr4_1x,0.003237,3236586840.0,3509923.0,9719481.0,0.361124,1939190.0,2003738.0,174601.0,371909.0,,,,1906559.0,197298.0,45.0,0.002897,0.8949644732777263,1906559.0,197298.0,45.0,0.1034838156070701,2.3602731412980138e-05,0.9677862075780368,0.4694723709294477,stride: deg32_dist16
