run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
spmv_stride_deg32_dist1_l1d_ddr4_1x,spmv,stride,deg32_dist1,l1d,ddr4_1x,0.006194,6194421378.0,11279581.0,18601866.0,0.607658,1681965.0,4826118.0,545577.0,2007319.0,4272257.0,163799.0,303332.0,,,,0.010599,1.7111721020342268,4272257.0,163799.0,303332.0,0.0383401560346205,0.0710004103217573,0.3485130284837627,0.2717938703315218,stride: deg32_dist1
spmv_stride_deg32_dist4_l1d_ddr4_1x,spmv,stride,deg32_dist4,l1d,ddr4_1x,0.006245,6244872543.0,11279581.0,18753371.0,0.602749,1938206.0,4826159.0,547600.0,2041841.0,4001235.0,110415.0,337506.0,,,,0.010599,1.6971977582065654,4001235.0,110415.0,337506.0,0.0275952299727459,0.0843504567964641,0.4016042571328462,0.2681893448118634,stride: deg32_dist4
spmv_stride_deg32_dist8_l1d_ddr4_1x,spmv,stride,deg32_dist8,l1d,ddr4_1x,0.006351,6350938371.0,11279576.0,19071887.0,0.592682,2225319.0,4826173.0,549393.0,2063373.0,3639914.0,55192.0,359125.0,,,,0.010599,1.66887104393009,3639914.0,55192.0,359125.0,0.0151629956092369,0.0986630453356865,0.4610939143706618,0.2662596631825656,stride: deg32_dist8
spmv_stride_deg32_dist16_l1d_ddr4_1x,spmv,stride,deg32_dist16,l1d,ddr4_1x,0.006495,6495275889.0,11279576.0,19505333.0,0.579512,2624289.0,4826115.0,547485.0,2039582.0,2941119.0,8954.0,337725.0,,,,0.010599,1.6318706697459586,2941119.0,8954.0,337725.0,0.0030444194879567,0.1148287437536529,0.5437684348590948,0.2684300018337091,stride: deg32_dist16
spmv_stride_deg16_dist1_l1d_ddr4_1x,spmv,stride,deg16_dist1,l1d,ddr4_1x,0.006776,6775943940.0,11279576.0,20348180.0,0.555508,1672898.0,4827058.0,536650.0,1845559.0,2683018.0,164995.0,147652.0,,,,0.010599,1.564197166469894,2683018.0,164995.0,147652.0,0.0614960466161613,0.0550320571833658,0.3465667907864376,0.2907791081184617,stride: deg16_dist1
spmv_stride_deg16_dist4_l1d_ddr4_1x,spmv,stride,deg16_dist4,l1d,ddr4_1x,0.00684,6839852967.0,11279581.0,20540099.0,0.550317,1897888.0,4827015.0,539410.0,1872731.0,2536518.0,122666.0,174196.0,,,,0.010599,1.549561403508772,2536518.0,122666.0,174196.0,0.0483599958683518,0.0686752469330002,0.3931804645313926,0.2880338927480775,stride: deg16_dist4
spmv_stride_deg16_dist8_l1d_ddr4_1x,spmv,stride,deg16_dist8,l1d,ddr4_1x,0.006967,6967312380.0,11279576.0,20922860.0,0.54025,2183214.0,4827163.0,542228.0,1906039.0,2355596.0,68942.0,207353.0,,,,0.010599,1.5213147696282476,2355596.0,68942.0,207353.0,0.0292673276741852,0.0880257055963756,0.4522768342399045,0.2844789639666344,stride: deg16_dist8
spmv_stride_deg8_dist1_l1d_ddr4_1x,spmv,stride,deg8_dist1,l1d,ddr4_1x,0.007047,7047357588.0,11279576.0,21163236.0,0.534113,1616571.0,4827422.0,530413.0,1726087.0,1459125.0,182317.0,33001.0,,,,0.010599,1.5040442741592168,1459125.0,182317.0,33001.0,0.1249495416773751,0.0226169793540649,0.3348725261640685,0.3072921585064948,stride: deg8_dist1
spmv_stride_deg16_dist16_l1d_ddr4_1x,spmv,stride,deg16_dist16,l1d,ddr4_1x,0.007068,7068245679.0,11279576.0,21225963.0,0.532535,2618710.0,4826560.0,542208.0,1927477.0,1961311.0,13631.0,229594.0,,,,0.010599,1.4995755517826828,1961311.0,13631.0,229594.0,0.0069499431757635,0.1170614961115294,0.5425624046940264,0.2813045239969141,stride: deg16_dist16
spmv_stride_deg8_dist4_l1d_ddr4_1x,spmv,stride,deg8_dist4,l1d,ddr4_1x,0.00711,7110122427.0,11279581.0,21351719.0,0.529399,1851329.0,4827466.0,533354.0,1762255.0,1384229.0,137357.0,67939.0,,,,0.010599,1.490717299578059,1384229.0,137357.0,67939.0,0.0992299684517518,0.0490807518120195,0.3834991276997083,0.3026542696715288,stride: deg8_dist4
