run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_stride_deg8_dist1_l1d_ddr4_2x,quick,stride,deg8_dist1,l1d,ddr4_2x,0.008256,8256362040.0,24424718.0,24793880.0,0.985545,13305.0,9141678.0,28515.0,84005.0,603812.0,79580.0,592.0,,,,0.00967,1.1712693798449614,603812.0,79580.0,592.0,0.1317959894801693,0.0009804376196564,0.0014554220789662,0.3394440807094815,stride: deg8_dist1
quick_stride_deg16_dist1_l1d_ddr4_2x,quick,stride,deg16_dist1,l1d,ddr4_2x,0.008257,8256813255.0,24424718.0,24795235.0,0.985491,13956.0,9142184.0,28545.0,85155.0,1130804.0,80140.0,1191.0,,,,0.00967,1.1711275281579263,1130804.0,80140.0,1191.0,0.0708699297137258,0.0010532329210013,0.0015265498922358,0.335212259996477,stride: deg16_dist1
quick_stride_deg32_dist1_l1d_ddr4_2x,quick,stride,deg32_dist1,l1d,ddr4_2x,0.008264,8263622106.0,24424723.0,24815682.0,0.984679,14485.0,9142625.0,28584.0,88456.0,1935931.0,81207.0,3141.0,,,,0.00967,1.1701355275895449,1935931.0,81207.0,3141.0,0.0419472594839382,0.0016224751811918,0.0015843371023092,0.3231437098670525,stride: deg32_dist1
quick_stride_deg4_dist1_l1d_ddr4_2x,quick,stride,deg4_dist1,l1d,ddr4_2x,0.008266,8266457934.0,24424709.0,24824198.0,0.984341,13991.0,9144536.0,28498.0,83476.0,311262.0,79197.0,324.0,,,,0.00967,1.169852407452214,311262.0,79197.0,324.0,0.2544383830984829,0.0010409237234227,0.0015299846815628,0.341391537687479,stride: deg4_dist1
quick_stride_deg1_dist1_l1d_ddr4_2x,quick,stride,deg1_dist1,l1d,ddr4_2x,0.008313,8313297381.0,24424739.0,24964857.0,0.978796,42979.0,9153645.0,28493.0,83045.0,79567.0,74706.0,105.0,,,,0.00967,1.1632383014555516,79567.0,74706.0,105.0,0.9389068332348838,0.0013196425653851,0.0046952880519181,0.3431031368535132,stride: deg1_dist1
quick_stride_deg8_dist4_l1d_ddr4_2x,quick,stride,deg8_dist4,l1d,ddr4_2x,0.008321,8321254083.0,24424718.0,24988751.0,0.977859,29552.0,9149386.0,28524.0,84409.0,574724.0,75466.0,782.0,,,,0.00967,1.162119937507511,574724.0,75466.0,782.0,0.1313082453490719,0.0013606531134944,0.0032299435175212,0.3379260505396344,stride: deg8_dist4
quick_stride_deg4_dist4_l1d_ddr4_2x,quick,stride,deg4_dist4,l1d,ddr4_2x,0.008325,8325348318.0,24424732.0,25001046.0,0.977379,29317.0,9149364.0,28511.0,83828.0,296514.0,75187.0,500.0,,,,0.00967,1.161561561561561,296514.0,75187.0,500.0,0.2535698145787383,0.0016862610197157,0.0032042664386289,0.3401130887054445,stride: deg4_dist4
quick_stride_deg16_dist4_l1d_ddr4_2x,quick,stride,deg16_dist4,l1d,ddr4_2x,0.008328,8328287043.0,24424718.0,25009871.0,0.977033,30646.0,9150350.0,28552.0,85977.0,1070780.0,75686.0,1775.0,,,,0.00967,1.1611431316042269,1070780.0,75686.0,1775.0,0.0706830534750369,0.0016576701096397,0.0033491615074833,0.3320888144503762,stride: deg16_dist4
quick_stride_deg1_dist4_l1d_ddr4_2x,quick,stride,deg1_dist4,l1d,ddr4_2x,0.008342,8342443206.0,24424718.0,25052382.0,0.975375,29786.0,9149589.0,28498.0,83421.0,75833.0,74828.0,297.0,,,,0.00967,1.159194437784704,75833.0,74828.0,297.0,0.9867471944931626,0.0039165007318713,0.003255446774713,0.3416166193164791,stride: deg1_dist4
quick_stride_deg32_dist4_l1d_ddr4_2x,quick,stride,deg32_dist4,l1d,ddr4_2x,0.008347,8347169142.0,24424723.0,25066574.0,0.974823,31616.0,9150992.0,28589.0,89057.0,1816444.0,76763.0,3556.0,,,,0.00967,1.158500059901761,1816444.0,76763.0,3556.0,0.0422600421482853,0.0019576711420775,0.0034549259796096,0.3210191225844122,stride: deg32_dist4
