run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
spmv_stride_deg32_dist16_l2_ddr4_2x,spmv,stride,deg32_dist16,l2,ddr4_2x,0.005872,5872346109.0,11279581.0,17634673.0,0.640986,2645635.0,4826950.0,399921.0,1686669.0,,,,3072068.0,144333.0,9131.0,0.009047,1.5407016348773843,3072068.0,144333.0,9131.0,0.0469823584634194,0.0029722649368438,0.5480966241622557,0.2371069842393498,stride: deg32_dist16
spmv_stride_deg32_dist1_l2_ddr4_2x,spmv,stride,deg32_dist1,l2,ddr4_2x,0.005948,5947847865.0,11279576.0,17861405.0,0.632849,2176895.0,4827386.0,352632.0,1686995.0,,,,4538563.0,192486.0,10978.0,0.009047,1.5210154673839944,4538563.0,192486.0,10978.0,0.0424112213491362,0.0024188272807935,0.4509469514142851,0.2090296651738742,stride: deg32_dist1
spmv_stride_deg32_dist8_l2_ddr4_2x,spmv,stride,deg32_dist8,l2,ddr4_2x,0.006014,6013994652.0,11279576.0,18060044.0,0.625888,2401175.0,4827700.0,376610.0,1686897.0,,,,3864583.0,168912.0,11214.0,0.009047,1.5043232457598934,3864583.0,168912.0,11214.0,0.043707691101472,0.0029017360993411,0.4973745261718831,0.2232560731330958,stride: deg32_dist8
spmv_stride_deg32_dist4_l2_ddr4_2x,spmv,stride,deg32_dist4,l2,ddr4_2x,0.006028,6028017948.0,11279576.0,18102156.0,0.624432,2275205.0,4827587.0,363938.0,1687016.0,,,,4244981.0,181779.0,11678.0,0.009047,1.5008294625082943,4244981.0,181779.0,11678.0,0.0428220997926728,0.0027510134909908,0.4712923868591078,0.2157288371894516,stride: deg32_dist4
spmv_stride_deg16_dist16_l2_ddr4_2x,spmv,stride,deg16_dist16,l2,ddr4_2x,0.00655,6550426350.0,11279581.0,19670950.0,0.574633,2670954.0,4827204.0,394575.0,1686816.0,,,,1971560.0,144333.0,6029.0,0.009047,1.3812213740458017,1971560.0,144333.0,6029.0,0.0732075108036275,0.003057984540161,0.5533128494258789,0.2339170365943884,stride: deg16_dist16
spmv_stride_deg16_dist1_l2_ddr4_2x,spmv,stride,deg16_dist1,l2,ddr4_2x,0.006561,6560869230.0,11279581.0,19702310.0,0.573718,2182311.0,4827484.0,343628.0,1687021.0,,,,2718621.0,192566.0,6023.0,0.009047,1.3789056546258192,2718621.0,192566.0,6023.0,0.0708322344306175,0.0022154614416647,0.4520597064640711,0.2036892249711177,stride: deg16_dist1
spmv_stride_deg16_dist4_l2_ddr4_2x,spmv,stride,deg16_dist4,l2,ddr4_2x,0.006632,6631542819.0,11279581.0,19914543.0,0.567604,2286934.0,4827898.0,355834.0,1687024.0,,,,2569053.0,181832.0,7111.0,0.009047,1.3641435464414955,2569053.0,181832.0,7111.0,0.0707778313643198,0.0027679460096774,0.473691449156548,0.2109240888096435,stride: deg16_dist4
spmv_stride_deg16_dist8_l2_ddr4_2x,spmv,stride,deg16_dist8,l2,ddr4_2x,0.006653,6652861812.0,11279581.0,19978564.0,0.565785,2414592.0,4827720.0,369457.0,1686981.0,,,,2370824.0,168915.0,7183.0,0.009047,1.3598376672177963,2370824.0,168915.0,7183.0,0.0712473806575266,0.0030297483069177,0.5001516243692675,0.2190048376359899,stride: deg16_dist8
spmv_stride_deg8_dist16_l2_ddr4_2x,spmv,stride,deg8_dist16,l2,ddr4_2x,0.006826,6826032135.0,11279581.0,20498595.0,0.551432,2672406.0,4827302.0,390580.0,1686860.0,,,,1085672.0,144333.0,3983.0,0.009047,1.3253735716378552,1085672.0,144333.0,3983.0,0.1329434672718832,0.0036686955176148,0.5536024056501955,0.2315426295009663,stride: deg8_dist16
spmv_stride_deg8_dist1_l2_ddr4_2x,spmv,stride,deg8_dist1,l2,ddr4_2x,0.006849,6849465012.0,11279581.0,20568964.0,0.549545,2177770.0,4827547.0,337485.0,1686969.0,,,,1459813.0,192718.0,2908.0,0.009047,1.3209227624470723,1459813.0,192718.0,2908.0,0.1320155389765675,0.0019920359662504,0.4511131636833365,0.2000540614557825,stride: deg8_dist1
