run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_stride_default_l1d_ddr4_1x,bfs,stride,default,l1d,ddr4_1x,0.020682,20681795169.0,30729211.0,62107493.0,0.494775,5229582.0,11431182.0,1570261.0,3720765.0,1561537.0,225039.0,171084.0,,,,0.02764,1.336427811623634,1561537.0,225039.0,171084.0,0.1441137802050159,0.1095612848110547,0.4574839242346067,0.4220263843591304,Stride default
bfs_stride_deg4_dist1_l1d_ddr4_1x,bfs,stride,deg4_dist1,l1d,ddr4_1x,0.021081,21081084480.0,30729211.0,63306560.0,0.485404,5210553.0,11432525.0,1582697.0,3734854.0,1521371.0,244285.0,182621.0,,,,0.02764,1.3111332479483897,1521371.0,244285.0,182621.0,0.1605689867888897,0.1200371244094964,0.4557657210458757,0.4237640882347743,stride: deg4_dist1
bfs_stride_deg8_dist1_l1d_ddr4_1x,bfs,stride,deg8_dist1,l1d,ddr4_1x,0.021182,21181997799.0,30729211.0,63609603.0,0.483091,5108160.0,11435577.0,1656467.0,3856302.0,2518949.0,267916.0,287299.0,,,,0.02764,1.3048815031630632,2518949.0,267916.0,287299.0,0.1063602319856416,0.1140551079041298,0.4466901845005285,0.4295480488820637,stride: deg8_dist1
bfs_stride_deg1_dist1_l1d_ddr4_1x,bfs,stride,deg1_dist1,l1d,ddr4_1x,0.021459,21458557296.0,30729211.0,64440112.0,0.476865,5934751.0,11432988.0,1515775.0,3617368.0,524479.0,172109.0,85902.0,,,,0.02764,1.288037653199124,524479.0,172109.0,85902.0,0.3281523187773009,0.1637853946487848,0.5190901101269414,0.4190270384434207,stride: deg1_dist1
bfs_stride_deg16_dist1_l1d_ddr4_1x,bfs,stride,deg16_dist1,l1d,ddr4_1x,0.021516,21516423039.0,30729211.0,64613883.0,0.475583,5001235.0,11432582.0,1773126.0,4069404.0,3997573.0,302754.0,476002.0,,,,0.02764,1.284625395054843,3997573.0,302754.0,476002.0,0.0757344518786773,0.1190727473894785,0.4374545487624755,0.4357212997284123,stride: deg16_dist1
bfs_stride_deg32_dist1_l1d_ddr4_1x,bfs,stride,deg32_dist1,l1d,ddr4_1x,0.021856,21855909546.0,30729211.0,65633362.0,0.468196,5069230.0,11428317.0,1854513.0,4275202.0,5196981.0,295260.0,663314.0,,,,0.02764,1.2646412884333822,5196981.0,295260.0,663314.0,0.0568137539852464,0.1276344862526917,0.443567499921467,0.4337837136116609,stride: deg32_dist1
bfs_stride_deg4_dist4_l1d_ddr4_1x,bfs,stride,deg4_dist4,l1d,ddr4_1x,0.022242,22242256479.0,30729211.0,66793563.0,0.460063,5567108.0,11443095.0,1608516.0,3762115.0,1380982.0,232898.0,204836.0,,,,0.02764,1.2426940023379192,1380982.0,232898.0,204836.0,0.1686466586820103,0.1483263358972093,0.4865036950230685,0.4275563080873392,stride: deg4_dist4
bfs_stride_deg1_dist4_l1d_ddr4_1x,bfs,stride,deg1_dist4,l1d,ddr4_1x,0.022262,22262137578.0,30729211.0,66853266.0,0.459652,5666052.0,11439388.0,1546126.0,3654136.0,449593.0,208578.0,110455.0,,,,0.02764,1.2415775761387118,449593.0,208578.0,110455.0,0.4639262621971427,0.2456777574383943,0.4953107631282373,0.4231167093945053,stride: deg1_dist4
bfs_stride_deg8_dist4_l1d_ddr4_1x,bfs,stride,deg8_dist4,l1d,ddr4_1x,0.022307,22307486517.0,30729211.0,66989449.0,0.458718,5507778.0,11441647.0,1674591.0,3872523.0,2370249.0,248298.0,307102.0,,,,0.02764,1.239072936746313,2370249.0,248298.0,307102.0,0.1047560825887913,0.1295652903977599,0.4813798223280267,0.4324289358642931,stride: deg8_dist4
bfs_stride_deg16_dist4_l1d_ddr4_1x,bfs,stride,deg16_dist4,l1d,ddr4_1x,0.022568,22567955454.0,30729211.0,67771638.0,0.453423,5457697.0,11436353.0,1766994.0,4083624.0,3898636.0,275823.0,490064.0,,,,0.02764,1.2247429989365473,3898636.0,275823.0,490064.0,0.0707485900196889,0.1257013991560125,0.4772235519487725,0.4327024231417976,stride: deg16_dist4
bfs_stride_deg32_dist4_l1d_ddr4_1x,bfs,stride,deg32_dist4,l1d,ddr4_1x,0.022901,22900919490.0,30729211.0,68771530.0,0.446831,5499178.0,11431924.0,1854533.0,4312348.0,5491437.0,269355.0,698985.0,,,,0.02764,1.206934195013318,5491437.0,269355.0,698985.0,0.0490500027588407,0.1272863551015881,0.4810369628069605,0.4300517954487903,stride: deg32_dist4
bfs_stride_deg4_dist8_l1d_ddr4_1x,bfs,stride,deg4_dist8,l1d,ddr4_1x,0.022923,22923113607.0,30729211.0,68838179.0,0.446398,5806322.0,11444947.0,1616154.0,3774020.0,1254876.0,229997.0,214222.0,,,,0.02764,1.2057758583082494,1254876.0,229997.0,214222.0,0.1832826510348432,0.1707116878480423,0.5073262462464876,0.4282314349155542,stride: deg4_dist8
bfs_stride_deg1_dist8_l1d_ddr4_1x,bfs,stride,deg1_dist8,l1d,ddr4_1x,0.022973,22973250420.0,30729211.0,68988740.0,0.445424,5836557.0,11444192.0,1559492.0,3669592.0,420140.0,218676.0,122387.0,,,,0.02764,1.2031515257040877,420140.0,218676.0,122387.0,0.520483648307707,0.2913005188746608,0.510001667221242,0.4249769456658941,stride: deg1_dist8
bfs_stride_deg8_dist8_l1d_ddr4_1x,bfs,stride,deg8_dist8,l1d,ddr4_1x,0.022983,22982928732.0,30729211.0,69017804.0,0.445237,5839267.0,11444405.0,1674135.0,3891811.0,2190858.0,234232.0,318576.0,,,,0.02764,1.2026280294130445,2190858.0,234232.0,318576.0,0.1069133645357207,0.1454115237044116,0.5102289721483991,0.4301686284354507,stride: deg8_dist8
bfs_stride_deg16_dist8_l1d_ddr4_1x,bfs,stride,deg16_dist8,l1d,ddr4_1x,0.023215,23214611817.0,30729211.0,69713549.0,0.440793,5826947.0,11436551.0,1755363.0,4081709.0,3648790.0,252996.0,491450.0,,,,0.02764,1.190609519707086,3648790.0,252996.0,491450.0,0.0693369582793199,0.1346884857719956,0.5095021217498178,0.4300558908045625,stride: deg16_dist8
bfs_stride_deg32_dist8_l1d_ddr4_1x,bfs,stride,deg32_dist8,l1d,ddr4_1x,0.023529,23529454326.0,30729211.0,70659022.0,0.434895,5867129.0,11436729.0,1830398.0,4291521.0,5099478.0,244093.0,681883.0,,,,0.02764,1.174720557609758,5099478.0,244093.0,681883.0,0.0478662718027217,0.1337162352695707,0.5130076090812329,0.4265149815182076,stride: deg32_dist8
bfs_stride_deg4_dist16_l1d_ddr4_1x,bfs,stride,deg4_dist16,l1d,ddr4_1x,0.023841,23841272862.0,30729211.0,71595414.0,0.429207,6342851.0,11440890.0,1600186.0,3788141.0,1062438.0,190424.0,229408.0,,,,0.02764,1.1593473428128014,1062438.0,190424.0,229408.0,0.1792330470107432,0.215926011682564,0.5544018865665171,0.4224198624074447,stride: deg4_dist16
bfs_stride_deg8_dist16_l1d_ddr4_1x,bfs,stride,deg8_dist16,l1d,ddr4_1x,0.02386,23860073709.0,30729211.0,71651873.0,0.428869,6396653.0,11440434.0,1642057.0,3875676.0,1854171.0,188340.0,315466.0,,,,0.02764,1.1584241408214586,1854171.0,188340.0,315466.0,0.1015763918214663,0.1701385686649181,0.5591267778827271,0.4236827330251548,stride: deg8_dist16
