run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
matmult_stride_deg8_dist8_l2_ddr4_2x,matmult,stride,deg8_dist8,l2,ddr4_2x,0.00122,1220353425.0,7397871.0,3664725.0,2.018673,1159468.0,2138464.0,1831.0,1077750.0,,,,26344.0,3525.0,16.0,0.001298,1.063934426229508,26344.0,3525.0,16.0,0.1338065593683571,0.0006073489219556,0.5421966420758076,0.0016989097657156,stride: deg8_dist8
matmult_stride_deg32_dist16_l2_ddr4_2x,matmult,stride,deg32_dist16,l2,ddr4_2x,0.001221,1221496614.0,7397876.0,3668158.0,2.016785,1159119.0,2138468.0,2415.0,1077349.0,,,,62250.0,3012.0,16.0,0.001298,1.0630630630630629,62250.0,3012.0,16.0,0.0483855421686746,0.0002570281124497,0.542032426952379,0.0022416134418837,stride: deg32_dist16
matmult_stride_deg1_dist1_l2_ddr4_2x,matmult,stride,deg1_dist1,l2,ddr4_2x,0.001222,1221810966.0,7397871.0,3669102.0,2.016264,1161342.0,2139718.0,2908.0,1078290.0,,,,4324.0,2452.0,2.0,0.001298,1.0621931260229132,4324.0,2452.0,2.0,0.5670675300647549,0.0004625346901017,0.5427546994510491,0.0026968626250823,stride: deg1_dist1
matmult_stride_deg4_dist8_l2_ddr4_2x,matmult,stride,deg4_dist8,l2,ddr4_2x,0.001222,1222065045.0,7397876.0,3669865.0,2.015847,1160834.0,2139047.0,1854.0,1078010.0,,,,13684.0,3518.0,12.0,0.001298,1.0621931260229132,13684.0,3518.0,12.0,0.2570885705933937,0.0008769365682548,0.5426874678303001,0.0017198356230461,stride: deg4_dist8
matmult_stride_deg16_dist16_l2_ddr4_2x,matmult,stride,deg16_dist16,l2,ddr4_2x,0.001224,1224248526.0,7397871.0,3676422.0,2.01225,1160213.0,2138712.0,2375.0,1077881.0,,,,39946.0,3013.0,23.0,0.001298,1.060457516339869,39946.0,3013.0,23.0,0.0754268262153907,0.0005757772993541,0.5424821107283262,0.002203397221029,stride: deg16_dist16
matmult_stride_deg1_dist16_l2_ddr4_2x,matmult,stride,deg1_dist16,l2,ddr4_2x,0.001225,1224619488.0,7397871.0,3677536.0,2.01164,1158136.0,2137557.0,2375.0,1077070.0,,,,3005.0,2999.0,14.0,0.001298,1.059591836734694,3005.0,2999.0,14.0,0.9980033277870216,0.0046589018302828,0.5418035636008771,0.0022050563101748,stride: deg1_dist16
matmult_stride_deg8_dist16_l2_ddr4_2x,matmult,stride,deg8_dist16,l2,ddr4_2x,0.001228,1228451319.0,7397871.0,3689043.0,2.005366,1158688.0,2137643.0,2343.0,1077307.0,,,,22250.0,3012.0,22.0,0.001298,1.0570032573289905,22250.0,3012.0,22.0,0.1353707865168539,0.0009887640449438,0.5420399945173259,0.002174867516873,stride: deg8_dist16
matmult_stride_deg4_dist16_l2_ddr4_2x,matmult,stride,deg4_dist16,l2,ddr4_2x,0.001232,1232257842.0,7397871.0,3700474.0,1.999171,1160362.0,2140883.0,2347.0,1078757.0,,,,11634.0,2999.0,13.0,0.001298,1.0535714285714284,11634.0,2999.0,13.0,0.2577789238439057,0.0011174144748151,0.5420015946691155,0.0021756521626279,stride: deg4_dist16
matmult_stride_deg16_dist32_l2_ddr4_2x,matmult,stride,deg16_dist32,l2,ddr4_2x,0.001249,1249161588.0,7397871.0,3751236.0,1.972118,1159930.0,2138863.0,3396.0,1077880.0,,,,23584.0,1984.0,22.0,0.001298,1.0392313851080863,23584.0,1984.0,22.0,0.0841248303934871,0.0009328358208955,0.5423114991469767,0.003150629012506,stride: deg16_dist32
matmult_stride_deg1_dist32_l2_ddr4_2x,matmult,stride,deg1_dist32,l2,ddr4_2x,0.001255,1254995748.0,7397871.0,3768756.0,1.96295,1160278.0,2139817.0,3386.0,1078434.0,,,,1984.0,1984.0,23.0,0.001298,1.0342629482071712,1984.0,1984.0,23.0,1.0,0.0115927419354838,0.5422323497757051,0.0031397378050024,stride: deg1_dist32
matmult_stride_deg32_dist32_l2_ddr4_2x,matmult,stride,deg32_dist32,l2,ddr4_2x,0.001259,1259142264.0,7397871.0,3781208.0,1.956486,1159106.0,2136285.0,3350.0,1077046.0,,,,29859.0,1976.0,18.0,0.001298,1.0309769658459094,29859.0,1976.0,18.0,0.0661777018654342,0.0006028333165879,0.5425802268892025,0.0031103592604215,stride: deg32_dist32
matmult_stride_deg4_dist32_l2_ddr4_2x,matmult,stride,deg4_dist32,l2,ddr4_2x,0.001262,1262421315.0,7397885.0,3791055.0,1.951408,1161201.0,2140252.0,3386.0,1078643.0,,,,7552.0,1984.0,23.0,0.001298,1.028526148969889,7552.0,1984.0,23.0,0.2627118644067797,0.0030455508474576,0.5425534002538019,0.0031391294431985,stride: deg4_dist32
matmult_stride_deg8_dist32_l2_ddr4_2x,matmult,stride,deg8_dist32,l2,ddr4_2x,0.001262,1262243826.0,7397885.0,3790522.0,1.951682,1161212.0,2140029.0,3371.0,1078643.0,,,,14080.0,1984.0,23.0,0.001298,1.028526148969889,14080.0,1984.0,23.0,0.1409090909090909,0.0016335227272727,0.5426150767115773,0.0031252230812233,stride: deg8_dist32
matmult_nopf_ddr4_2x,matmult,none,none,l2,ddr4_2x,0.001298,,,,,,,,,,,,,,,0.001298,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
