run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
spmv_stride_deg4_dist1_l2_ddr4_1x,spmv,stride,deg4_dist1,l2,ddr4_1x,0.007507,7506777708.0,11279576.0,22542876.0,0.501425,2177819.0,4827653.0,334240.0,1687037.0,,,,754848.0,192553.0,856.0,0.010599,1.4118822432396432,754848.0,192553.0,856.0,0.2550884416465301,0.0011340031370554,0.4511134085237692,0.1981225070937981,stride: deg4_dist1
spmv_stride_default_l2_ddr4_1x,spmv,stride,default,l2,ddr4_1x,0.007519,7519283190.0,11279581.0,22580430.0,0.500592,2149686.0,4827699.0,331560.0,1687027.0,,,,767312.0,194332.0,225.0,0.010599,1.4096289400186195,767312.0,194332.0,225.0,0.2532633400754843,0.0002932314364951,0.445281696311224,0.1965350880572747,Stride default
spmv_stride_deg4_dist4_l2_ddr4_1x,spmv,stride,deg4_dist4,l2,ddr4_1x,0.007542,7541985465.0,11279576.0,22648605.0,0.499085,2284180.0,4827808.0,347177.0,1686987.0,,,,717455.0,181389.0,2677.0,0.010599,1.4053301511535403,717455.0,181389.0,2677.0,0.2528228251249207,0.0037312444682941,0.4731298344921753,0.2057970808310911,stride: deg4_dist4
spmv_stride_deg4_dist8_l2_ddr4_1x,spmv,stride,deg4_dist8,l2,ddr4_1x,0.007559,7558548552.0,11279576.0,22698344.0,0.497991,2407342.0,4827602.0,361049.0,1686918.0,,,,667587.0,168908.0,2684.0,0.010599,1.4021695991533274,667587.0,168908.0,2684.0,0.253012715945637,0.0040204497690937,0.4986620686626611,0.2140287791107807,stride: deg4_dist8
spmv_stride_deg4_dist16_l2_ddr4_1x,spmv,stride,deg4_dist16,l2,ddr4_1x,0.007562,7561943154.0,11279576.0,22708538.0,0.497767,2665045.0,4827025.0,387885.0,1686815.0,,,,567796.0,144333.0,2306.0,0.010599,1.4016133298069295,567796.0,144333.0,2306.0,0.2541986910791904,0.004061317797237,0.552109218410926,0.2299511208994465,stride: deg4_dist16
spmv_stride_deg1_dist32_l2_ddr4_1x,spmv,stride,deg1_dist32,l2,ddr4_1x,0.007597,7597494900.0,11279581.0,22815300.0,0.495438,3177789.0,4826116.0,437217.0,1686618.0,,,,96709.0,95181.0,1526.0,0.010599,1.3951559826247204,96709.0,95181.0,1526.0,0.9842000227486584,0.0157792966528451,0.6584568211787698,0.2592270448910186,stride: deg1_dist32
spmv_stride_deg1_dist1_l2_ddr4_1x,spmv,stride,deg1_dist1,l2,ddr4_1x,0.007634,7633767258.0,11279581.0,22924226.0,0.493084,2197569.0,4827644.0,346039.0,1687013.0,,,,193386.0,178081.0,8.0,0.010599,1.388394026722557,193386.0,178081.0,8.0,0.9208577663326196,4.136804111983288e-05,0.4552052719711726,0.2051193440714446,stride: deg1_dist1
spmv_stride_deg1_dist8_l2_ddr4_1x,spmv,stride,deg1_dist8,l2,ddr4_1x,0.007644,7644085596.0,11279581.0,22955212.0,0.492419,2407832.0,4827641.0,359729.0,1686934.0,,,,171572.0,168947.0,2613.0,0.010599,1.3865777080062796,171572.0,168947.0,2613.0,0.984700300748374,0.0152297577693329,0.4987595390792314,0.2132442644466232,stride: deg1_dist8
spmv_stride_deg4_dist32_l2_ddr4_1x,spmv,stride,deg4_dist32,l2,ddr4_1x,0.007645,7644572442.0,11279581.0,22956674.0,0.492387,3174067.0,4826017.0,437876.0,1686533.0,,,,368116.0,95181.0,1543.0,0.010599,1.3863963374754742,368116.0,95181.0,1543.0,0.2585625183366112,0.0041916135131317,0.6576990922327874,0.259630852168324,stride: deg4_dist32
spmv_stride_deg1_dist16_l2_ddr4_1x,spmv,stride,deg1_dist16,l2,ddr4_1x,0.007649,7649211798.0,11279581.0,22970606.0,0.492089,2665936.0,4827094.0,386622.0,1686846.0,,,,146629.0,144333.0,2293.0,0.010599,1.3856713295855667,146629.0,144333.0,2293.0,0.984341433140784,0.0156381070593129,0.5522859094933722,0.2291981603537015,stride: deg1_dist16
spmv_stride_deg1_dist4_l2_ddr4_1x,spmv,stride,deg1_dist4,l2,ddr4_1x,0.007651,7651127880.0,11279581.0,22976360.0,0.491965,2279342.0,4827666.0,343494.0,1687000.0,,,,184038.0,183175.0,853.0,0.010599,1.385309109920272,184038.0,183175.0,853.0,0.995310751040546,0.0046349123550571,0.4721416104593814,0.2036123295791345,stride: deg1_dist4
spmv_stride_deg8_dist32_l2_ddr4_1x,spmv,stride,deg8_dist32,l2,ddr4_1x,0.007698,7697865096.0,11279576.0,23116712.0,0.488978,3171471.0,4826006.0,439563.0,1686600.0,,,,686312.0,95181.0,2591.0,0.010599,1.376851130163679,686312.0,95181.0,2591.0,0.1386847381365909,0.0037752509062933,0.6571626724044686,0.2606207755247243,stride: deg8_dist32
spmv_stride_deg16_dist32_l2_ddr4_1x,spmv,stride,deg16_dist32,l2,ddr4_1x,0.007842,7841682135.0,11279576.0,23548595.0,0.48001,3169617.0,4826109.0,441638.0,1686589.0,,,,1172642.0,95181.0,3718.0,0.010599,1.3515684774292274,1172642.0,95181.0,3718.0,0.0811679950061485,0.0031706181426215,0.6567644866703176,0.2618527691097238,stride: deg16_dist32
spmv_stride_deg32_dist32_l2_ddr4_1x,spmv,stride,deg32_dist32,l2,ddr4_1x,0.007992,7991829171.0,11279581.0,23999487.0,0.470992,3155908.0,4826191.0,443409.0,1686568.0,,,,1487395.0,95181.0,4759.0,0.010599,1.3262012012012012,1487395.0,95181.0,4759.0,0.0639917439550354,0.0031995535819335,0.6539127854658052,0.2629060909491938,stride: deg32_dist32
spmv_nopf_ddr4_1x,spmv,none,none,l2,ddr4_1x,0.010599,,,,,,,,,,,,,,,0.010599,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
