run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
matmult_stride_deg16_dist1_l1d_ddr4_1x,matmult,stride,deg16_dist1,l1d,ddr4_1x,0.001199,1198729737.0,7397871.0,3599789.0,2.055087,1144560.0,2138467.0,5471.0,1079992.0,16594.0,3806.0,2328.0,,,,0.001279,1.066722268557131,16594.0,3806.0,2328.0,0.2293600096420393,0.1402916716885621,0.5352245323402232,0.0050657782650241,stride: deg16_dist1
matmult_stride_deg8_dist1_l1d_ddr4_1x,matmult,stride,deg8_dist1,l1d,ddr4_1x,0.00121,1210453668.0,7397871.0,3634996.0,2.035182,1151872.0,2138839.0,5435.0,1081099.0,16033.0,2895.0,3178.0,,,,0.001279,1.0570247933884298,16033.0,2895.0,3178.0,0.1805650845131915,0.1982161791305432,0.5385501199482523,0.0050272916726405,stride: deg8_dist1
matmult_stride_deg8_dist8_l1d_ddr4_1x,matmult,stride,deg8_dist8,l1d,ddr4_1x,0.00121,1210059063.0,7397885.0,3633811.0,2.03585,1146934.0,2138492.0,5400.0,1079616.0,14314.0,2985.0,1929.0,,,,0.001279,1.0570247933884298,14314.0,2985.0,1929.0,0.2085370965488333,0.1347631689255274,0.5363284033795778,0.0050017784101013,stride: deg8_dist8
matmult_stride_deg1_dist8_l1d_ddr4_1x,matmult,stride,deg1_dist8,l1d,ddr4_1x,0.001211,1211433354.0,7397871.0,3637938.0,2.033537,1153598.0,2138262.0,5438.0,1079143.0,5441.0,2262.0,1093.0,,,,0.001279,1.0561519405450042,5441.0,2262.0,1093.0,0.415732402131961,0.2008821907737548,0.5395026428005548,0.0050391838709049,stride: deg1_dist8
matmult_stride_deg4_dist4_l1d_ddr4_1x,matmult,stride,deg4_dist4,l1d,ddr4_1x,0.001211,1211450337.0,7397876.0,3637989.0,2.033509,1152237.0,2138125.0,5443.0,1078383.0,10273.0,2416.0,1071.0,,,,0.001279,1.0561519405450042,10273.0,2416.0,1071.0,0.2351795970018495,0.1042538693663,0.5389006723180356,0.0050473718521156,stride: deg4_dist4
matmult_stride_deg16_dist8_l1d_ddr4_1x,matmult,stride,deg16_dist8,l1d,ddr4_1x,0.001211,1210875246.0,7397876.0,3636262.0,2.034475,1148778.0,2137722.0,5418.0,1080494.0,17221.0,2435.0,3415.0,,,,0.001279,1.0561519405450042,17221.0,2435.0,3415.0,0.1413971314093258,0.1983043957958306,0.5373841874668456,0.0050143730552876,stride: deg16_dist8
matmult_stride_deg16_dist4_l1d_ddr4_1x,matmult,stride,deg16_dist4,l1d,ddr4_1x,0.001211,1210628493.0,7397876.0,3635521.0,2.03489,1148165.0,2138839.0,5406.0,1080814.0,17892.0,2938.0,2914.0,,,,0.001279,1.0561519405450042,17892.0,2938.0,2914.0,0.1642074670243684,0.1628660854012966,0.536816936665172,0.0050017856911549,stride: deg16_dist4
matmult_stride_deg4_dist1_l1d_ddr4_1x,matmult,stride,deg4_dist1,l1d,ddr4_1x,0.001213,1213140312.0,7397885.0,3643064.0,2.030679,1152853.0,2138895.0,5468.0,1080862.0,16144.0,3291.0,3061.0,,,,0.001279,1.0544105523495464,16144.0,3291.0,3061.0,0.2038528245787909,0.1896060455896927,0.5389946678074427,0.0050589251911899,stride: deg4_dist1
matmult_stride_deg4_dist8_l1d_ddr4_1x,matmult,stride,deg4_dist8,l1d,ddr4_1x,0.001213,1213343442.0,7397876.0,3643674.0,2.030337,1151648.0,2138829.0,5426.0,1079165.0,10949.0,2499.0,1362.0,,,,0.001279,1.0544105523495464,10949.0,2499.0,1362.0,0.22824002191981,0.1243949219106767,0.5384479077102471,0.005027961433145,stride: deg4_dist8
matmult_stride_deg8_dist4_l1d_ddr4_1x,matmult,stride,deg8_dist4,l1d,ddr4_1x,0.001216,1215807975.0,7397871.0,3651075.0,2.02622,1152318.0,2137845.0,5410.0,1078695.0,15784.0,2470.0,1418.0,,,,0.001279,1.0518092105263157,15784.0,2470.0,1418.0,0.1564875823618854,0.0898378104409528,0.5390091423840363,0.0050153194369121,stride: deg8_dist4
matmult_stride_default_l1d_ddr4_1x,matmult,stride,default,l1d,ddr4_1x,0.001221,1220580864.0,7397871.0,3665408.0,2.018296,1153431.0,2138227.0,5451.0,1081613.0,23735.0,3744.0,4073.0,,,,0.001279,1.0475020475020471,23735.0,3744.0,4073.0,0.1577417316199705,0.1716031177585843,0.5394333716672739,0.0050396953438984,Stride default
matmult_stride_deg1_dist4_l1d_ddr4_1x,matmult,stride,deg1_dist4,l1d,ddr4_1x,0.001221,1220846265.0,7397876.0,3666205.0,2.017859,1153667.0,2139239.0,5448.0,1078943.0,5354.0,2284.0,744.0,,,,0.001279,1.0475020475020471,5354.0,2284.0,744.0,0.4265969368696302,0.1389615240941352,0.5392885039960472,0.0050493862975152,stride: deg1_dist4
matmult_stride_deg16_dist16_l1d_ddr4_1x,matmult,stride,deg16_dist16,l1d,ddr4_1x,0.001222,1221872571.0,7397871.0,3669287.0,2.016163,1156969.0,2137848.0,5406.0,1082963.0,28354.0,571.0,5473.0,,,,0.001279,1.046644844517185,28354.0,571.0,5473.0,0.0201382520984693,0.1930239119700924,0.5411839382406981,0.004991860294396,stride: deg16_dist16
