run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
simple_triad_stride_deg4_dist1_l1d_ddr4_1x,simple_triad,stride,deg4_dist1,l1d,ddr4_1x,0.002456,2455950591.0,3509957.0,7375228.0,0.475914,1975949.0,2003765.0,375386.0,375396.0,374212.0,1807.0,5.0,,,,0.002897,1.1795602605863191,374212.0,1807.0,5.0,0.0048288136136735,1.3361410109777345e-05,0.9861181326153516,0.9999733614636276,stride: deg4_dist1
simple_triad_stride_deg4_dist4_l1d_ddr4_1x,simple_triad,stride,deg4_dist4,l1d,ddr4_1x,0.002524,2523890916.0,3509906.0,7579253.0,0.463096,1822480.0,2003729.0,375397.0,375407.0,356561.0,32182.0,14.0,,,,0.002897,1.147781299524564,356561.0,32182.0,14.0,0.0902566461278715,3.926396885806356e-05,0.9095441549231458,0.9999733622441777,stride: deg4_dist4
simple_triad_stride_deg8_dist1_l1d_ddr4_1x,simple_triad,stride,deg8_dist1,l1d,ddr4_1x,0.002524,2523568905.0,3509962.0,7578286.0,0.463163,1907951.0,2003758.0,375401.0,375411.0,358190.0,13730.0,14.0,,,,0.002897,1.147781299524564,358190.0,13730.0,14.0,0.0383316117144532,3.908540160250147e-05,0.9521863418636384,0.9999733625280026,stride: deg8_dist1
simple_triad_stride_deg1_dist16_l1d_ddr4_1x,simple_triad,stride,deg1_dist16,l1d,ddr4_1x,0.00255,2549936844.0,3509915.0,7657469.0,0.458367,1134374.0,2003746.0,375394.0,375404.0,226195.0,165651.0,11.0,,,,0.002897,1.136078431372549,226195.0,165651.0,11.0,0.7323371427308296,4.863060633524171e-05,0.5661266447943003,0.9999733620313048,stride: deg1_dist16
simple_triad_stride_deg4_dist16_l1d_ddr4_1x,simple_triad,stride,deg4_dist16,l1d,ddr4_1x,0.002573,2573264826.0,3509934.0,7727523.0,0.454214,1089780.0,2003749.0,375403.0,375413.0,229222.0,174291.0,16.0,,,,0.002897,1.125923047026817,229222.0,174291.0,16.0,0.7603589533290871,6.980132797026464e-05,0.543870514720157,0.9999733626699128,stride: deg4_dist16
simple_triad_stride_default_l1d_ddr4_1x,simple_triad,stride,default,l1d,ddr4_1x,0.002589,2589119289.0,3509958.0,7775134.0,0.451436,1959392.0,2003757.0,375383.0,375393.0,437830.0,4736.0,4.0,,,,0.002897,1.118964851293936,437830.0,4736.0,4.0,0.0108169837608204,9.135966014206429e-06,0.9778590916962486,0.9999733612507424,Stride default
simple_triad_stride_deg4_dist8_l1d_ddr4_1x,simple_triad,stride,deg4_dist8,l1d,ddr4_1x,0.002635,2635236126.0,3509969.0,7913623.0,0.443537,1760110.0,2003756.0,375406.0,375416.0,305509.0,48205.0,17.0,,,,0.002897,1.0994307400379506,305509.0,48205.0,17.0,0.1577858590090635,5.56448418868184e-05,0.8784053547437911,0.9999733628827754,stride: deg4_dist8
simple_triad_stride_deg1_dist4_l1d_ddr4_1x,simple_triad,stride,deg1_dist4,l1d,ddr4_1x,0.002636,2635963731.0,3509911.0,7915808.0,0.443408,1843980.0,2003755.0,375382.0,375392.0,344888.0,27480.0,5.0,,,,0.002897,1.0990136570561455,344888.0,27480.0,5.0,0.0796780404073206,1.4497460045000116e-05,0.9202622077050338,0.99997336117978,stride: deg1_dist4
simple_triad_stride_deg8_dist4_l1d_ddr4_1x,simple_triad,stride,deg8_dist4,l1d,ddr4_1x,0.002668,2667705957.0,3509936.0,8011130.0,0.438135,1264441.0,2003764.0,375413.0,375423.0,360252.0,131413.0,17.0,,,,0.002897,1.085832083958021,360252.0,131413.0,17.0,0.3647807645759079,4.7189189789369664e-05,0.6310328960895595,0.9999733633794412,stride: deg8_dist4
simple_triad_stride_deg1_dist8_l1d_ddr4_1x,simple_triad,stride,deg1_dist8,l1d,ddr4_1x,0.002674,2673952371.0,3509908.0,8029888.0,0.437108,1707240.0,2003757.0,375396.0,375406.0,320190.0,53995.0,12.0,,,,0.002897,1.0833956619296932,320190.0,53995.0,12.0,0.1686342484150036,3.747774758737e-05,0.8520194814041823,0.9999733621732204,stride: deg1_dist8
