run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_stride_deg32_dist8_l2_ddr4_1x,bfs,stride,deg32_dist8,l2,ddr4_1x,0.024492,24492182634.0,30729211.0,73550098.0,0.4178,6834830.0,11458538.0,1350547.0,3528348.0,,,,4923140.0,201508.0,334348.0,0.02764,1.128531765474441,4923140.0,201508.0,334348.0,0.0409307880742777,0.0679135673574182,0.5964836002638382,0.3827703503169188,stride: deg32_dist8
bfs_stride_deg8_dist16_l2_ddr4_1x,bfs,stride,deg8_dist16,l2,ddr4_1x,0.024632,24632170506.0,30729211.0,73970482.0,0.415426,7066375.0,11455405.0,1355508.0,3522361.0,,,,1520659.0,154632.0,148564.0,0.02764,1.122117570639818,1520659.0,154632.0,148564.0,0.1016874920675838,0.0976971168421059,0.6168594650298266,0.3848293800663816,stride: deg8_dist16
bfs_stride_deg16_dist16_l2_ddr4_1x,bfs,stride,deg16_dist16,l2,ddr4_1x,0.024799,24798788055.0,30729211.0,74470835.0,0.412635,7040298.0,11456438.0,1357677.0,3528543.0,,,,2614092.0,166992.0,209419.0,0.02764,1.114561071010928,2614092.0,166992.0,209419.0,0.063881454822554,0.0801115645509033,0.6145276568511086,0.38476986110131,stride: deg16_dist16
bfs_stride_deg32_dist16_l2_ddr4_1x,bfs,stride,deg32_dist16,l2,ddr4_1x,0.025157,25156934550.0,30729211.0,75546350.0,0.40676,7008710.0,11459539.0,1364014.0,3522198.0,,,,3983331.0,172447.0,269406.0,0.02764,1.0987001629765076,3983331.0,172447.0,269406.0,0.0432921592506372,0.0676333450571895,0.6116048821859239,0.3872621584590077,stride: deg32_dist16
bfs_stride_deg1_dist32_l2_ddr4_1x,bfs,stride,deg1_dist32,l2,ddr4_1x,0.025629,25628846832.0,30729211.0,76963504.0,0.39927,7363037.0,11459282.0,1383069.0,3528581.0,,,,143544.0,97002.0,46189.0,0.02764,1.078465800460416,143544.0,97002.0,46189.0,0.6757649222538037,0.3217759014657526,0.6425391224336743,0.3919618112776779,stride: deg1_dist32
bfs_stride_deg4_dist32_l2_ddr4_1x,bfs,stride,deg4_dist32,l2,ddr4_1x,0.025748,25747973586.0,30729211.0,77321242.0,0.397423,7353514.0,11459866.0,1384444.0,3528684.0,,,,535156.0,102161.0,67798.0,0.02764,1.0734814354512972,535156.0,102161.0,67798.0,0.1908994760406311,0.1266882927594944,0.6416753913178391,0.3923400338483128,stride: deg4_dist32
bfs_stride_deg8_dist32_l2_ddr4_1x,bfs,stride,deg8_dist32,l2,ddr4_1x,0.025906,25906310757.0,30729211.0,77796729.0,0.394994,7334370.0,11459411.0,1387580.0,3528636.0,,,,984165.0,106013.0,94270.0,0.02764,1.0669343009341463,984165.0,106013.0,94270.0,0.1077187260266317,0.0957867837202095,0.6400302772978471,0.3932340995217415,stride: deg8_dist32
bfs_stride_deg16_dist32_l2_ddr4_1x,bfs,stride,deg16_dist32,l2,ddr4_1x,0.025966,25965983691.0,30729211.0,77975927.0,0.394086,7311490.0,11460493.0,1392200.0,3528613.0,,,,1572164.0,109902.0,130318.0,0.02764,1.0644689208965572,1572164.0,109902.0,130318.0,0.0699049208606735,0.0828908434489022,0.6379734274956583,0.3945459589929527,stride: deg16_dist32
bfs_stride_deg32_dist32_l2_ddr4_1x,bfs,stride,deg32_dist32,l2,ddr4_1x,0.026066,26066411496.0,30729211.0,78277512.0,0.392568,7278151.0,11457449.0,1397563.0,3522285.0,,,,2015531.0,109564.0,156350.0,0.02764,1.0603851760914602,2015531.0,109564.0,156350.0,0.0543598684416166,0.0775726098978383,0.6352331134094509,0.3967773760499221,stride: deg32_dist32
bfs_nopf_ddr4_1x,bfs,none,none,l2,ddr4_1x,0.02764,,,,,,,,,,,,,,,0.02764,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
