run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores
matmult_imp_stage2_s16_sth8_l2_ddr4_2x,matmult,imp,stage2,s16_sth8,l2,ddr4_2x,0.001215,1214545239.0,7397871.0,7415194.0,3647283.0,2.028326,1159146.0,2139140.0,1911.0,1078366.0,19165228746.0,16533.921306,141294892.0,73937.672423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6173.0,3505.0,12.0,0.567795,0.732497,2038.0,945.0,1079.0,14.0,6825.0,376.0,0.0,115.0,0.0,18567.0,0.0,914836.0,503787.0,1.815918,160.0,11.0,14.545455,80996.0,1078150.0,0.504011,16379.970391,631.0,1280.0,0.001187,74813.649219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.914038,27.621176,585.0,2.0,1653.0,2149718.0
matmult_imp_stage2_s2_l1d_ddr4_1x,matmult,imp,stage2,s2,l1d,ddr4_1x,0.001279,1278912474.0,7397871.0,7415194.0,3840578.0,1.926241,1153849.0,2138224.0,5448.0,1084909.0,19095732265.0,16549.593807,393186863.0,72170.863253,60567.0,4069.0,6792.0,0.067182,0.003883,19577.0,9435.0,10078.0,64.0,1470239.0,89865.0,0.0,793496.0,1.0,828117.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,847833.0,477256.0,1.776474,0.0,0.0,nan,110147.0,1043702.0,0.488116,16171.081523,nan,5448.0,0.005022,71837.802129,1.33,56.63,0.0,0.0,272731720.9668564,212280359.69567063,272681678.0,212280360.0,484962038.0,19207.0,262.072665,212.780785,29341.64,3332.0,46833.64,98944.0,77365732.22289175,1645.0,48916.58,nan,nan,nan,nan,2106632.0,29.644666,31.496444,1860.0,2.0,1593.0,2149630.0
matmult_imp_stage2_s2_l1d_ddr4_2x,matmult,imp,stage2,s2,l1d,ddr4_2x,0.001299,1298515185.0,7397871.0,7415194.0,3899445.0,1.897162,1156421.0,2139910.0,5341.0,1085073.0,19199077554.0,16602.152291,345252662.0,64641.95132,63840.0,3662.0,6382.0,0.057362,0.003499,21958.0,10718.0,11239.0,1.0,1466460.0,90111.0,0.0,790393.0,0.0,833360.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,872344.0,488580.0,1.785468,0.0,0.0,nan,113446.0,1042975.0,0.487392,16389.442425,nan,5341.0,0.004922,64308.888972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.831936,30.531121,1937.0,2.0,1313.0,2155164.0
matmult_imp_stage2_s2_l2_ddr4_1x,matmult,imp,stage2,s2,l2,ddr4_1x,0.001255,1254525885.0,7397876.0,7415199.0,3767345.0,1.963687,1159420.0,2138816.0,3370.0,1077774.0,19196361730.0,16556.866131,234981117.0,69727.334421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4904.0,2051.0,3.0,0.41823,0.447523,2019.0,1181.0,831.0,7.0,5086.0,0.0,0.0,105.0,0.0,1028.0,0.0,876073.0,479848.0,1.82573,0.0,0.0,nan,81863.0,1077557.0,0.50381,16234.316799,838.0,2532.0,0.002349,71285.278436,2.15,57.4,0.0,0.0,276451848.5802308,214417257.71963644,276400833.0,214417258.0,490818091.0,19207.0,265.17747,214.876395,30715.72,3332.0,48207.72,nan,nan,nan,nan,178560.0,142332655.01731756,2876.0,47885.55,2106632.0,29.826824,31.331248,1614.0,2.0,1610.0,2150776.0
matmult_imp_stage2_s2_l2_ddr4_2x,matmult,imp,stage2,s2,l2,ddr4_2x,0.001247,1246891194.0,7397871.0,7415194.0,3744418.0,1.975709,1158925.0,2138670.0,3407.0,1077472.0,19001950393.0,16396.18646,221132979.0,64905.482536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4981.0,1953.0,3.0,0.39209,0.436132,2150.0,1392.0,756.0,2.0,5148.0,0.0,0.0,96.0,0.0,1042.0,0.0,850783.0,481235.0,1.767916,0.0,0.0,nan,81669.0,1077256.0,0.503704,16110.129984,882.0,2525.0,0.002343,63077.453465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.674991,30.101693,1231.0,2.0,1461.0,2158734.0
matmult_imp_stage2_s2_sth2_l1d_ddr4_1x,matmult,imp,stage2,s2_sth2,l1d,ddr4_1x,0.001277,1276781274.0,7397871.0,7415194.0,3834178.0,1.929457,1153979.0,2139072.0,5472.0,1084406.0,19154226853.0,16598.418908,384749719.0,70312.448648,61696.0,4242.0,6149.0,0.068756,0.004052,20051.0,9231.0,10816.0,4.0,1472862.0,85377.0,0.0,795933.0,0.0,824634.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,852037.0,477498.0,1.784378,0.0,0.0,nan,111435.0,1042544.0,0.487381,16251.123954,nan,5472.0,0.005046,69979.387792,1.33,57.24,0.0,0.0,274389989.2128274,213887848.7342226,274339863.0,213887849.0,488227712.0,19207.0,261.006334,213.887849,27958.87,3332.0,45450.87,94080.0,73685291.220836,1585.0,50024.06,nan,nan,nan,nan,2106632.0,29.639464,31.526698,1737.0,2.0,1663.0,2148483.0
matmult_imp_stage2_s2_sth2_l1d_ddr4_2x,matmult,imp,stage2,s2_sth2,l1d,ddr4_2x,0.001296,1296257445.0,7397871.0,7415194.0,3892665.0,1.900467,1155958.0,2139754.0,5343.0,1085459.0,19077463624.0,16503.595826,337580932.0,63181.907543,64152.0,3592.0,6763.0,0.055992,0.003432,21916.0,10637.0,11276.0,3.0,1464718.0,89807.0,0.0,789198.0,0.0,834158.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,862286.0,482795.0,1.786029,0.0,0.0,nan,112952.0,1043006.0,0.487442,16322.165715,nan,5343.0,0.004922,62848.845218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.681185,29.8637,1719.0,2.0,1320.0,2156220.0
matmult_imp_stage2_s2_sth2_l2_ddr4_1x,matmult,imp,stage2,s2_sth2,l2,ddr4_1x,0.001251,1251196218.0,7397876.0,7415199.0,3757346.0,1.968912,1159619.0,2139308.0,3402.0,1078491.0,19321582603.0,16662.009335,228558879.0,67183.679894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5038.0,2004.0,3.0,0.397777,0.445234,2131.0,1245.0,880.0,6.0,5226.0,1.0,0.0,108.0,0.0,968.0,0.0,892635.0,488936.0,1.825668,0.0,0.0,nan,81345.0,1078274.0,0.504029,16328.850253,905.0,2497.0,0.002315,69863.853424,1.75,57.73,0.0,0.0,276420272.8752174,214067143.22405344,276369122.0,214067143.0,490436265.0,19207.0,265.729703,214.118294,27995.12,3332.0,45487.12,nan,nan,nan,nan,180288.0,144092507.15941662,2895.0,44430.38,2106632.0,29.937996,30.866671,1714.0,2.0,1325.0,2147484.0
matmult_imp_stage2_s2_sth2_l2_ddr4_2x,matmult,imp,stage2,s2_sth2,l2,ddr4_2x,0.001244,1244368386.0,7397871.0,7415194.0,3736842.0,1.979714,1157578.0,2139679.0,3370.0,1078011.0,19065712362.0,16470.347883,214469316.0,63640.746588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4949.0,2004.0,3.0,0.40493,0.441021,2118.0,1284.0,825.0,9.0,5127.0,0.0,0.0,101.0,0.0,1003.0,0.0,863519.0,479179.0,1.80208,0.0,0.0,nan,79784.0,1077794.0,0.503718,16172.787099,830.0,2540.0,0.002356,62080.246063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.720155,29.512157,1254.0,2.0,1381.0,2153545.0
matmult_imp_stage2_s2_sth8_l1d_ddr4_1x,matmult,imp,stage2,s2_sth8,l1d,ddr4_1x,0.001273,1273126266.0,7397871.0,7415194.0,3823202.0,1.934996,1152901.0,2139077.0,5469.0,1085366.0,19112273759.0,16577.549815,390344876.0,71374.085939,59042.0,3625.0,7203.0,0.061397,0.00346,18023.0,8604.0,9414.0,5.0,1471648.0,86586.0,0.0,800043.0,0.0,825138.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,875199.0,486744.0,1.798068,0.0,0.0,nan,108771.0,1044130.0,0.488122,16220.688146,nan,5469.0,0.005039,71041.02505,1.4,56.58,0.0,0.0,275026923.37038,214250547.87142375,274976653.0,214250548.0,489227201.0,19207.0,262.911864,214.753247,28805.34,3332.0,46297.34,106880.0,83950824.71733405,1776.0,56553.63,nan,nan,nan,nan,2106632.0,29.658971,30.812647,2025.0,2.0,1589.0,2148348.0
matmult_imp_stage2_s2_sth8_l1d_ddr4_2x,matmult,imp,stage2,s2_sth8,l1d,ddr4_2x,0.001283,1283142906.0,7397876.0,7415199.0,3853282.0,1.919892,1154531.0,2137814.0,5350.0,1084018.0,18828332701.0,16308.208875,332152929.0,62084.659626,64569.0,3719.0,6783.0,0.057597,0.003556,22877.0,10605.0,12261.0,11.0,1460123.0,89971.0,0.0,787153.0,4.0,836541.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,823046.0,466099.0,1.765818,0.0,0.0,nan,112421.0,1042110.0,0.487465,16116.727607,nan,5350.0,0.004935,61751.659626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.463211,29.03394,1208.0,2.0,1317.0,2160493.0
matmult_imp_stage2_s2_sth8_l2_ddr4_1x,matmult,imp,stage2,s2_sth8,l2,ddr4_1x,0.001258,1258172235.0,7397876.0,7415199.0,3778295.0,1.957996,1158876.0,2139320.0,3531.0,1078165.0,19291287680.0,16646.550347,243207882.0,68877.904843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5187.0,1886.0,3.0,0.363601,0.42718,2303.0,1375.0,925.0,3.0,5360.0,0.0,0.0,100.0,0.0,1050.0,0.0,867068.0,477095.0,1.817391,0.0,0.0,nan,80928.0,1077948.0,0.503874,16214.093599,1002.0,2529.0,0.002346,72649.434164,2.03,58.18,0.0,0.0,275447184.70122653,213592378.31217918,275396317.0,213592378.0,488988696.0,19207.0,263.137264,213.388909,32313.2,3332.0,49805.2,nan,nan,nan,nan,177664.0,141208011.95394364,2877.0,49140.4,2106632.0,29.925123,33.4605,1884.0,2.0,1455.0,2151654.0
matmult_imp_stage2_s2_sth8_l2_ddr4_2x,matmult,imp,stage2,s2_sth8,l2,ddr4_2x,0.001248,1248375375.0,7397871.0,7415194.0,3748875.0,1.97336,1160146.0,2139733.0,3361.0,1078396.0,19145639167.0,16502.784276,212738049.0,63296.057423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4881.0,2016.0,3.0,0.41303,0.442785,2044.0,1209.0,832.0,3.0,5040.0,0.0,0.0,93.0,0.0,1024.0,0.0,874722.0,492844.0,1.774846,0.0,0.0,nan,81969.0,1078177.0,0.503884,16214.113922,824.0,2537.0,0.002353,63094.246354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.789071,29.897416,1325.0,2.0,1391.0,2152870.0
matmult_imp_stage2_s8_dist32_addr8_l1d_ddr4_1x,matmult,imp,stage2,s8_dist32_addr8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,7415194.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,18870354758.0,16409.960196,442691619.0,80990.051043,36362.0,3741.0,5124.0,0.102882,0.003503,18341.0,13606.0,4641.0,94.0,2236675.0,749034.0,0.0,816671.0,3151.0,6926605.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,915786.0,504198.0,1.816322,0.0,0.0,nan,85687.0,1064246.0,0.497718,16202.916563,nan,5466.0,0.005049,80656.990121,3.34,56.78,0.0,0.0,286725430.1895166,223066931.24107602,286672993.0,223066931.0,509739924.0,19207.0,274.507613,223.119368,38686.19,3332.0,56178.19,210560.0,172517678.36933243,3379.0,58542.59,nan,nan,nan,nan,2106632.0,29.561655,28.034496,922.0,2.0,1564.0,2150204.0
matmult_imp_stage2_s8_dist32_addr8_l1d_ddr4_2x,matmult,imp,stage2,s8_dist32_addr8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,7415199.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,18907171612.0,16423.053401,337145362.0,62865.068432,37537.0,4166.0,5903.0,0.110984,0.003898,17971.0,13898.0,4036.0,37.0,2217158.0,732578.0,0.0,812873.0,5083.0,6938202.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,947970.0,521406.0,1.818103,0.0,0.0,nan,86730.0,1064528.0,0.497427,16326.392254,nan,5363.0,0.004946,62532.00634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.671316,27.287606,580.0,2.0,1323.0,2155662.0
matmult_imp_stage2_s8_dist32_addr8_l2_ddr4_1x,matmult,imp,stage2,s8_dist32_addr8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,7415194.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,19327737605.0,16675.211683,169339485.0,76520.32761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6188.0,3186.0,13.0,0.514867,0.665692,2395.0,1366.0,1024.0,5.0,6476.0,95.0,0.0,109.0,0.0,8724.0,0.0,928178.0,506804.0,1.831434,287.0,8.0,35.875,81022.0,1078048.0,0.503952,16454.518155,613.0,1600.0,0.001484,80708.37375,6.01,56.88,0.0,0.0,278741432.9593965,214623153.38523316,278689766.0,214623153.0,493312920.0,19207.0,267.064776,215.088153,39463.86,3332.0,56955.86,nan,nan,nan,nan,236352.0,190804840.02206695,3786.0,54831.34,2106632.0,30.073924,28.873333,1407.0,2.0,1614.0,2148030.0
matmult_imp_stage2_s8_dist32_addr8_l2_ddr4_2x,matmult,imp,stage2,s8_dist32_addr8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,7415194.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,19004552668.0,16414.37993,167598230.0,75426.746175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6699.0,3173.0,9.0,0.473653,0.67125,2859.0,1712.0,1136.0,11.0,6999.0,69.0,0.0,102.0,0.0,8289.0,0.0,885951.0,494279.0,1.792411,243.0,8.0,30.375,80656.0,1077143.0,0.503718,16250.084029,668.0,1554.0,0.001442,74551.497426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.751058,27.325293,496.0,2.0,1626.0,2150934.0
matmult_imp_stage2_s8_dist8_addr8_l1d_ddr4_1x,matmult,imp,stage2,s8_dist8_addr8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,7415194.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,18870354758.0,16409.960196,442691619.0,80990.051043,36362.0,3741.0,5124.0,0.102882,0.003503,18341.0,13606.0,4641.0,94.0,2236675.0,749034.0,0.0,816671.0,3151.0,6926605.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,915786.0,504198.0,1.816322,0.0,0.0,nan,85687.0,1064246.0,0.497718,16202.916563,nan,5466.0,0.005049,80656.990121,3.34,56.78,0.0,0.0,286725430.1895166,223066931.24107602,286672993.0,223066931.0,509739924.0,19207.0,274.507613,223.119368,38686.19,3332.0,56178.19,210560.0,172517678.36933243,3379.0,58542.59,nan,nan,nan,nan,2106632.0,29.561655,28.034496,922.0,2.0,1564.0,2150204.0
matmult_imp_stage2_s8_dist8_addr8_l1d_ddr4_2x,matmult,imp,stage2,s8_dist8_addr8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,7415199.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,18907171612.0,16423.053401,337145362.0,62865.068432,37537.0,4166.0,5903.0,0.110984,0.003898,17971.0,13898.0,4036.0,37.0,2217158.0,732578.0,0.0,812873.0,5083.0,6938202.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,947970.0,521406.0,1.818103,0.0,0.0,nan,86730.0,1064528.0,0.497427,16326.392254,nan,5363.0,0.004946,62532.00634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.671316,27.287606,580.0,2.0,1323.0,2155662.0
matmult_imp_stage2_s8_dist8_addr8_l2_ddr4_1x,matmult,imp,stage2,s8_dist8_addr8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,7415194.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,19327737605.0,16675.211683,169339485.0,76520.32761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6188.0,3186.0,13.0,0.514867,0.665692,2395.0,1366.0,1024.0,5.0,6476.0,95.0,0.0,109.0,0.0,8724.0,0.0,928178.0,506804.0,1.831434,287.0,8.0,35.875,81022.0,1078048.0,0.503952,16454.518155,613.0,1600.0,0.001484,80708.37375,6.01,56.88,0.0,0.0,278741432.9593965,214623153.38523316,278689766.0,214623153.0,493312920.0,19207.0,267.064776,215.088153,39463.86,3332.0,56955.86,nan,nan,nan,nan,236352.0,190804840.02206695,3786.0,54831.34,2106632.0,30.073924,28.873333,1407.0,2.0,1614.0,2148030.0
matmult_imp_stage2_s8_dist8_addr8_l2_ddr4_2x,matmult,imp,stage2,s8_dist8_addr8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,7415194.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,19004552668.0,16414.37993,167598230.0,75426.746175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6699.0,3173.0,9.0,0.473653,0.67125,2859.0,1712.0,1136.0,11.0,6999.0,69.0,0.0,102.0,0.0,8289.0,0.0,885951.0,494279.0,1.792411,243.0,8.0,30.375,80656.0,1077143.0,0.503718,16250.084029,668.0,1554.0,0.001442,74551.497426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.751058,27.325293,496.0,2.0,1626.0,2150934.0
matmult_imp_stage2_s8_ipd16_addr16_l1d_ddr4_1x,matmult,imp,stage2,s8_ipd16_addr16,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,7415194.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,18870354758.0,16409.960196,442691619.0,80990.051043,36362.0,3741.0,5124.0,0.102882,0.003503,18341.0,13606.0,4641.0,94.0,2236675.0,749034.0,0.0,816671.0,3151.0,6926605.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,915786.0,504198.0,1.816322,0.0,0.0,nan,85687.0,1064246.0,0.497718,16202.916563,nan,5466.0,0.005049,80656.990121,3.34,56.78,0.0,0.0,286725430.1895166,223066931.24107602,286672993.0,223066931.0,509739924.0,19207.0,274.507613,223.119368,38686.19,3332.0,56178.19,210560.0,172517678.36933243,3379.0,58542.59,nan,nan,nan,nan,2106632.0,29.561655,28.034496,922.0,2.0,1564.0,2150204.0
matmult_imp_stage2_s8_ipd16_addr16_l1d_ddr4_2x,matmult,imp,stage2,s8_ipd16_addr16,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,7415199.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,18907171612.0,16423.053401,337145362.0,62865.068432,37537.0,4166.0,5903.0,0.110984,0.003898,17971.0,13898.0,4036.0,37.0,2217158.0,732578.0,0.0,812873.0,5083.0,6938202.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,947970.0,521406.0,1.818103,0.0,0.0,nan,86730.0,1064528.0,0.497427,16326.392254,nan,5363.0,0.004946,62532.00634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.671316,27.287606,580.0,2.0,1323.0,2155662.0
matmult_imp_stage2_s8_ipd16_addr16_l2_ddr4_1x,matmult,imp,stage2,s8_ipd16_addr16,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,7415194.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,19327737605.0,16675.211683,169339485.0,76520.32761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6188.0,3186.0,13.0,0.514867,0.665692,2395.0,1366.0,1024.0,5.0,6476.0,95.0,0.0,109.0,0.0,8724.0,0.0,928178.0,506804.0,1.831434,287.0,8.0,35.875,81022.0,1078048.0,0.503952,16454.518155,613.0,1600.0,0.001484,80708.37375,6.01,56.88,0.0,0.0,278741432.9593965,214623153.38523316,278689766.0,214623153.0,493312920.0,19207.0,267.064776,215.088153,39463.86,3332.0,56955.86,nan,nan,nan,nan,236352.0,190804840.02206695,3786.0,54831.34,2106632.0,30.073924,28.873333,1407.0,2.0,1614.0,2148030.0
matmult_imp_stage2_s8_ipd16_addr16_l2_ddr4_2x,matmult,imp,stage2,s8_ipd16_addr16,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,7415194.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,19004552668.0,16414.37993,167598230.0,75426.746175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6699.0,3173.0,9.0,0.473653,0.67125,2859.0,1712.0,1136.0,11.0,6999.0,69.0,0.0,102.0,0.0,8289.0,0.0,885951.0,494279.0,1.792411,243.0,8.0,30.375,80656.0,1077143.0,0.503718,16250.084029,668.0,1554.0,0.001442,74551.497426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.751058,27.325293,496.0,2.0,1626.0,2150934.0
matmult_imp_stage2_s8_ipd16_pt32_l1d_ddr4_1x,matmult,imp,stage2,s8_ipd16_pt32,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,7415194.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,18870354758.0,16409.960196,442691619.0,80990.051043,36362.0,3741.0,5124.0,0.102882,0.003503,18341.0,13606.0,4641.0,94.0,2236675.0,749034.0,0.0,816671.0,3151.0,6926605.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,915786.0,504198.0,1.816322,0.0,0.0,nan,85687.0,1064246.0,0.497718,16202.916563,nan,5466.0,0.005049,80656.990121,3.34,56.78,0.0,0.0,286725430.1895166,223066931.24107602,286672993.0,223066931.0,509739924.0,19207.0,274.507613,223.119368,38686.19,3332.0,56178.19,210560.0,172517678.36933243,3379.0,58542.59,nan,nan,nan,nan,2106632.0,29.561655,28.034496,922.0,2.0,1564.0,2150204.0
matmult_imp_stage2_s8_ipd16_pt32_l1d_ddr4_2x,matmult,imp,stage2,s8_ipd16_pt32,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,7415199.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,18907171612.0,16423.053401,337145362.0,62865.068432,37537.0,4166.0,5903.0,0.110984,0.003898,17971.0,13898.0,4036.0,37.0,2217158.0,732578.0,0.0,812873.0,5083.0,6938202.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,947970.0,521406.0,1.818103,0.0,0.0,nan,86730.0,1064528.0,0.497427,16326.392254,nan,5363.0,0.004946,62532.00634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.671316,27.287606,580.0,2.0,1323.0,2155662.0
