run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,stage2_best_config,stage2_best_simSeconds,stage2_best_speedup_vs_nopf,speedup_vs_stage2_best,improvement_over_stage2_best_pct
matmult_imp3_s32_ipd16_pt32_l2_ddr4_1x,matmult,imp,stage3,s32_ipd16_pt32,l2,ddr4_1x,0.001205,1204672788.0,7397871.0,3617636.0,2.044949,1158165.0,2136806.0,1669.0,1076248.0,,,,5773.0,3771.0,23.0,0.001279,1.0614107883817427,5773.0,3771.0,23.0,0.65321323402044,0.00398406374501992,0.5420075570735013,0.0015507578179007068,s16_pt8_sth2,0.001221,1.0475020475020473,1.0132780082987554,1.3278008298755362
matmult_imp3_s32_ipd8_addr8_l1d_ddr4_1x,matmult,imp,stage3,s32_ipd8_addr8,l1d,ddr4_1x,0.001212,1212481638.0,7397876.0,3641086.0,2.03178,1150786.0,2138452.0,5475.0,1082498.0,31305.0,2993.0,4715.0,,,,0.001279,1.0552805280528053,31305.0,2993.0,4715.0,0.09560773039450567,0.1506149177447692,0.5381397384650205,0.005057746065119751,s16_dist8_addr16,0.001208,1.058774834437086,0.9966996699669968,-0.3300330033003229
matmult_imp3_s32_ipd8_addr8_l2_ddr4_1x,matmult,imp,stage3,s32_ipd8_addr8,l2,ddr4_1x,0.001205,1204672788.0,7397871.0,3617636.0,2.044949,1158165.0,2136806.0,1669.0,1076248.0,,,,5773.0,3771.0,23.0,0.001279,1.0614107883817427,5773.0,3771.0,23.0,0.65321323402044,0.00398406374501992,0.5420075570735013,0.0015507578179007068,s16_pt8_sth2,0.001221,1.0475020475020473,1.0132780082987554,1.3278008298755362
matmult_imp3_s32_ipd8_addr8_l2_ddr4_2x,matmult,imp,stage3,s32_ipd8_addr8,l2,ddr4_2x,0.001204,1203633495.0,7397876.0,3614515.0,2.046716,1159095.0,2138428.0,1618.0,1077370.0,,,,6106.0,3776.0,5.0,0.001298,1.0780730897009967,6106.0,3776.0,5.0,0.61840812315755,0.0008188666885031117,0.5420313426498343,0.0015018053222198501,s16_ipd16_addr16,0.001214,1.0691927512355848,1.0083056478405317,0.8305647840531671
matmult_imp3_s32_l1d_ddr4_1x,matmult,imp,stage3,s32,l1d,ddr4_1x,0.001212,1212481638.0,7397876.0,3641086.0,2.03178,1150786.0,2138452.0,5475.0,1082498.0,31305.0,2993.0,4715.0,,,,0.001279,1.0552805280528053,31305.0,2993.0,4715.0,0.09560773039450567,0.1506149177447692,0.5381397384650205,0.005057746065119751,s16_dist8_addr16,0.001208,1.058774834437086,0.9966996699669968,-0.3300330033003229
matmult_imp3_s32_l2_ddr4_2x,matmult,imp,stage3,s32,l2,ddr4_2x,0.001204,1203633495.0,7397876.0,3614515.0,2.046716,1159095.0,2138428.0,1618.0,1077370.0,,,,6106.0,3776.0,5.0,0.001298,1.0780730897009967,6106.0,3776.0,5.0,0.61840812315755,0.0008188666885031117,0.5420313426498343,0.0015018053222198501,s16_ipd16_addr16,0.001214,1.0691927512355848,1.0083056478405317,0.8305647840531671
matmult_imp3_s32_sth2_dist32_ipd16_addr16_l1d_ddr4_2x,matmult,imp,stage3,s32_sth2_dist32_ipd16_addr16,l1d,ddr4_2x,0.001222,1221808635.0,7397876.0,3669095.0,2.01627,1151259.0,2139717.0,5403.0,1082958.0,27139.0,3255.0,4548.0,,,,0.001298,1.0621931260229132,27139.0,3255.0,4548.0,0.11993809646633995,0.16758170897969712,0.5380426476959336,0.00498911315120254,s16_pt8_sth2,0.001221,1.0630630630630629,0.9991816693944354,-0.08183306055645767
matmult_imp3_s32_sth2_dist32_ipd16_l1d_ddr4_2x,matmult,imp,stage3,s32_sth2_dist32_ipd16,l1d,ddr4_2x,0.001222,1221808635.0,7397876.0,3669095.0,2.01627,1151259.0,2139717.0,5403.0,1082958.0,27139.0,3255.0,4548.0,,,,0.001298,1.0621931260229132,27139.0,3255.0,4548.0,0.11993809646633995,0.16758170897969712,0.5380426476959336,0.00498911315120254,s16_pt8_sth2,0.001221,1.0630630630630629,0.9991816693944354,-0.08183306055645767
matmult_imp3_s32_sth2_l1d_ddr4_2x,matmult,imp,stage3,s32_sth2,l1d,ddr4_2x,0.001222,1221808635.0,7397876.0,3669095.0,2.01627,1151259.0,2139717.0,5403.0,1082958.0,27139.0,3255.0,4548.0,,,,0.001298,1.0621931260229132,27139.0,3255.0,4548.0,0.11993809646633995,0.16758170897969712,0.5380426476959336,0.00498911315120254,s16_pt8_sth2,0.001221,1.0630630630630629,0.9991816693944354,-0.08183306055645767
matmult_imp3_s32_sth2_pt8_l1d_ddr4_2x,matmult,imp,stage3,s32_sth2_pt8,l1d,ddr4_2x,0.001222,1221808635.0,7397876.0,3669095.0,2.01627,1151259.0,2139717.0,5403.0,1082958.0,27139.0,3255.0,4548.0,,,,0.001298,1.0621931260229132,27139.0,3255.0,4548.0,0.11993809646633995,0.16758170897969712,0.5380426476959336,0.00498911315120254,s16_pt8_sth2,0.001221,1.0630630630630629,0.9991816693944354,-0.08183306055645767
matmult_imp3_s32_sth2_pt8_l2_ddr4_1x,matmult,imp,stage3,s32_sth2_pt8,l2,ddr4_1x,0.001205,1205122005.0,7397876.0,3618985.0,2.044188,1158788.0,2137604.0,1682.0,1076956.0,,,,6653.0,3754.0,23.0,0.001279,1.0614107883817427,6653.0,3754.0,23.0,0.5642567262888922,0.003457087028408237,0.5420966652382762,0.0015618093961127474,s16_pt8_sth2,0.001221,1.0475020475020473,1.0132780082987554,1.3278008298755362
matmult_imp3_s32_sth8_pt8_l1d_ddr4_2x,matmult,imp,stage3,s32_sth8_pt8,l1d,ddr4_2x,0.001219,1219116996.0,7397876.0,3661012.0,2.020721,1148919.0,2138385.0,5381.0,1081880.0,27750.0,3257.0,4507.0,,,,0.001298,1.0648072190319933,27750.0,3257.0,4507.0,0.11736936936936937,0.16241441441441443,0.5372835106868034,0.004973749399193996,s16_pt8_sth2,0.001221,1.0630630630630629,1.0016406890894176,0.1640689089417613
matmult_imp3_s64_dist32_addr16_l1d_ddr4_1x,matmult,imp,stage3,s64_dist32_addr16,l1d,ddr4_1x,0.001207,1206685440.0,7397871.0,3623680.0,2.041538,1149126.0,2138238.0,5492.0,1082270.0,24225.0,3014.0,4710.0,,,,0.001279,1.059652029826015,24225.0,3014.0,4710.0,0.12441692466460268,0.19442724458204336,0.5374172566384098,0.005074519297402681,s16_dist8_addr16,0.001208,1.058774834437086,1.0008285004142503,0.08285004142503105
matmult_imp3_s64_dist32_addr16_l2_ddr4_1x,matmult,imp,stage3,s64_dist32_addr16,l2,ddr4_1x,0.001241,1240896195.0,7397876.0,3726415.0,1.985255,1158773.0,2138946.0,2845.0,1077779.0,,,,45461.0,2559.0,23.0,0.001279,1.0306204673650283,45461.0,2559.0,23.0,0.0562900068190317,0.0005059281582015354,0.5417495345838558,0.0026396877281891743,s16_pt8_sth2,0.001221,1.0475020475020473,0.9838839645447222,-1.6116035455277844
matmult_imp3_s64_dist32_addr16_l2_ddr4_2x,matmult,imp,stage3,s64_dist32_addr16,l2,ddr4_2x,0.001236,1236110652.0,7397871.0,3712044.0,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,s16_ipd16_addr16,0.001214,1.0691927512355848,0.982200647249191,-1.7799352750809017
matmult_imp3_s64_dist8_addr16_l1d_ddr4_1x,matmult,imp,stage3,s64_dist8_addr16,l1d,ddr4_1x,0.001207,1206685440.0,7397871.0,3623680.0,2.041538,1149126.0,2138238.0,5492.0,1082270.0,24225.0,3014.0,4710.0,,,,0.001279,1.059652029826015,24225.0,3014.0,4710.0,0.12441692466460268,0.19442724458204336,0.5374172566384098,0.005074519297402681,s16_dist8_addr16,0.001208,1.058774834437086,1.0008285004142503,0.08285004142503105
matmult_imp3_s64_dist8_addr16_l2_ddr4_2x,matmult,imp,stage3,s64_dist8_addr16,l2,ddr4_2x,0.001236,1236110652.0,7397871.0,3712044.0,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,s16_ipd16_addr16,0.001214,1.0691927512355848,0.982200647249191,-1.7799352750809017
matmult_imp3_s64_ipd16_addr16_l1d_ddr4_1x,matmult,imp,stage3,s64_ipd16_addr16,l1d,ddr4_1x,0.001207,1206685440.0,7397871.0,3623680.0,2.041538,1149126.0,2138238.0,5492.0,1082270.0,24225.0,3014.0,4710.0,,,,0.001279,1.059652029826015,24225.0,3014.0,4710.0,0.12441692466460268,0.19442724458204336,0.5374172566384098,0.005074519297402681,s16_dist8_addr16,0.001208,1.058774834437086,1.0008285004142503,0.08285004142503105
matmult_imp3_s64_ipd16_addr16_l2_ddr4_1x,matmult,imp,stage3,s64_ipd16_addr16,l2,ddr4_1x,0.001241,1240896195.0,7397876.0,3726415.0,1.985255,1158773.0,2138946.0,2845.0,1077779.0,,,,45461.0,2559.0,23.0,0.001279,1.0306204673650283,45461.0,2559.0,23.0,0.0562900068190317,0.0005059281582015354,0.5417495345838558,0.0026396877281891743,s16_pt8_sth2,0.001221,1.0475020475020473,0.9838839645447222,-1.6116035455277844
matmult_imp3_s64_ipd16_addr16_l2_ddr4_2x,matmult,imp,stage3,s64_ipd16_addr16,l2,ddr4_2x,0.001236,1236110652.0,7397871.0,3712044.0,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,s16_ipd16_addr16,0.001214,1.0691927512355848,0.982200647249191,-1.7799352750809017
matmult_imp3_s64_ipd16_pt32_l2_ddr4_1x,matmult,imp,stage3,s64_ipd16_pt32,l2,ddr4_1x,0.001241,1240896195.0,7397876.0,3726415.0,1.985255,1158773.0,2138946.0,2845.0,1077779.0,,,,45461.0,2559.0,23.0,0.001279,1.0306204673650283,45461.0,2559.0,23.0,0.0562900068190317,0.0005059281582015354,0.5417495345838558,0.0026396877281891743,s16_pt8_sth2,0.001221,1.0475020475020473,0.9838839645447222,-1.6116035455277844
matmult_imp3_s64_ipd8_addr8_l1d_ddr4_1x,matmult,imp,stage3,s64_ipd8_addr8,l1d,ddr4_1x,0.001207,1206685440.0,7397871.0,3623680.0,2.041538,1149126.0,2138238.0,5492.0,1082270.0,24225.0,3014.0,4710.0,,,,0.001279,1.059652029826015,24225.0,3014.0,4710.0,0.12441692466460268,0.19442724458204336,0.5374172566384098,0.005074519297402681,s16_dist8_addr16,0.001208,1.058774834437086,1.0008285004142503,0.08285004142503105
matmult_imp3_s64_ipd8_addr8_l2_ddr4_1x,matmult,imp,stage3,s64_ipd8_addr8,l2,ddr4_1x,0.001241,1240896195.0,7397876.0,3726415.0,1.985255,1158773.0,2138946.0,2845.0,1077779.0,,,,45461.0,2559.0,23.0,0.001279,1.0306204673650283,45461.0,2559.0,23.0,0.0562900068190317,0.0005059281582015354,0.5417495345838558,0.0026396877281891743,s16_pt8_sth2,0.001221,1.0475020475020473,0.9838839645447222,-1.6116035455277844
matmult_imp3_s64_ipd8_addr8_l2_ddr4_2x,matmult,imp,stage3,s64_ipd8_addr8,l2,ddr4_2x,0.001236,1236110652.0,7397871.0,3712044.0,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,s16_ipd16_addr16,0.001214,1.0691927512355848,0.982200647249191,-1.7799352750809017
matmult_imp3_s64_l1d_ddr4_1x,matmult,imp,stage3,s64,l1d,ddr4_1x,0.001207,1206685440.0,7397871.0,3623680.0,2.041538,1149126.0,2138238.0,5492.0,1082270.0,24225.0,3014.0,4710.0,,,,0.001279,1.059652029826015,24225.0,3014.0,4710.0,0.12441692466460268,0.19442724458204336,0.5374172566384098,0.005074519297402681,s16_dist8_addr16,0.001208,1.058774834437086,1.0008285004142503,0.08285004142503105
matmult_imp3_s64_l2_ddr4_2x,matmult,imp,stage3,s64,l2,ddr4_2x,0.001236,1236110652.0,7397871.0,3712044.0,1.99294,1158899.0,2138288.0,2834.0,1077439.0,,,,45921.0,2559.0,20.0,0.001298,1.0501618122977345,45921.0,2559.0,20.0,0.0557261383680669,0.0004355305851353411,0.5419751689201828,0.002630311321569017,s16_ipd16_addr16,0.001214,1.0691927512355848,0.982200647249191,-1.7799352750809017
matmult_imp3_s64_sth2_dist32_ipd16_addr16_l1d_ddr4_2x,matmult,imp,stage3,s64_sth2_dist32_ipd16_addr16,l1d,ddr4_2x,0.001218,1218429684.0,7397876.0,3658948.0,2.021861,1150918.0,2140135.0,5413.0,1081955.0,21277.0,2954.0,3470.0,,,,0.001298,1.0656814449917897,21277.0,2954.0,3470.0,0.13883536212811956,0.16308690134887438,0.5377782242708988,0.0050029807154641365,s16_pt8_sth2,0.001221,1.0630630630630629,1.0024630541871922,0.24630541871921707
matmult_imp3_s64_sth2_dist32_ipd16_l1d_ddr4_2x,matmult,imp,stage3,s64_sth2_dist32_ipd16,l1d,ddr4_2x,0.001218,1218429684.0,7397876.0,3658948.0,2.021861,1150918.0,2140135.0,5413.0,1081955.0,21277.0,2954.0,3470.0,,,,0.001298,1.0656814449917897,21277.0,2954.0,3470.0,0.13883536212811956,0.16308690134887438,0.5377782242708988,0.0050029807154641365,s16_pt8_sth2,0.001221,1.0630630630630629,1.0024630541871922,0.24630541871921707
matmult_imp3_s64_sth2_l1d_ddr4_2x,matmult,imp,stage3,s64_sth2,l1d,ddr4_2x,0.001218,1218429684.0,7397876.0,3658948.0,2.021861,1150918.0,2140135.0,5413.0,1081955.0,21277.0,2954.0,3470.0,,,,0.001298,1.0656814449917897,21277.0,2954.0,3470.0,0.13883536212811956,0.16308690134887438,0.5377782242708988,0.0050029807154641365,s16_pt8_sth2,0.001221,1.0630630630630629,1.0024630541871922,0.24630541871921707
matmult_imp3_s64_sth2_pt8_l1d_ddr4_2x,matmult,imp,stage3,s64_sth2_pt8,l1d,ddr4_2x,0.001218,1218429684.0,7397876.0,3658948.0,2.021861,1150918.0,2140135.0,5413.0,1081955.0,21277.0,2954.0,3470.0,,,,0.001298,1.0656814449917897,21277.0,2954.0,3470.0,0.13883536212811956,0.16308690134887438,0.5377782242708988,0.0050029807154641365,s16_pt8_sth2,0.001221,1.0630630630630629,1.0024630541871922,0.24630541871921707
matmult_imp3_s64_sth2_pt8_l2_ddr4_1x,matmult,imp,stage3,s64_sth2_pt8,l2,ddr4_1x,0.001243,1243055367.0,7397876.0,3732899.0,1.981807,1160363.0,2139903.0,2994.0,1078546.0,,,,51618.0,2394.0,17.0,0.001279,1.0289621882542237,51618.0,2394.0,17.0,0.046379170056956874,0.00032934247743035376,0.5422502795687468,0.002775959486197158,s16_pt8_sth2,0.001221,1.0475020475020473,0.9823008849557523,-1.7699115044247704
matmult_imp3_s64_sth8_pt8_l1d_ddr4_2x,matmult,imp,stage3,s64_sth8_pt8,l1d,ddr4_2x,0.001218,1217882898.0,7397871.0,3657306.0,2.022768,1151099.0,2139330.0,5385.0,1081401.0,20413.0,2740.0,3633.0,,,,0.001298,1.0656814449917897,20413.0,2740.0,3633.0,0.1342281879194631,0.17797481996766767,0.5380651886338246,0.004979651396660443,s16_pt8_sth2,0.001221,1.0630630630630629,1.0024630541871922,0.24630541871921707
merge_imp3_s32_dist32_addr16_l2_ddr4_1x,merge,imp,stage3,s32_dist32_addr16,l2,ddr4_1x,0.010153,10152784386.0,37919464.0,30488842.0,1.243717,844646.0,11106045.0,17248.0,201240.0,,,,85093.0,54694.0,373.0,0.011631,1.145572737122033,85093.0,54694.0,373.0,0.6427555733139036,0.004383439295829269,0.07605281628158359,0.0857086066388392,s16_ipd16_addr16,0.010353,1.1234424804404521,1.019698611247907,1.969861124790695
merge_imp3_s32_dist32_addr16_l2_ddr4_2x,merge,imp,stage3,s32_dist32_addr16,l2,ddr4_2x,0.010051,10050759513.0,37919508.0,30182461.0,1.256344,848023.0,11105968.0,13428.0,201366.0,,,,91714.0,58643.0,357.0,0.011697,1.1637647995224358,91714.0,58643.0,357.0,0.6394116492574743,0.0038925354907647686,0.07635741431994042,0.06668454456065076,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,1.0172122176897822,1.7212217689782205
merge_imp3_s32_dist8_addr16_l1d_ddr4_1x,merge,imp,stage3,s32_dist8_addr16,l1d,ddr4_1x,0.009971,9971294724.0,37918829.0,29943828.0,1.266333,779785.0,10964064.0,73925.0,214938.0,210212.0,76526.0,7272.0,,,,0.011631,1.166482800120349,210212.0,76526.0,7272.0,0.36404201472798886,0.03459364831693719,0.07112189421732672,0.3439363909592534,s16_pt8_sth8,0.010035,1.1590433482810165,1.0064186139805436,0.6418613980543553
merge_imp3_s32_dist8_addr16_l2_ddr4_1x,merge,imp,stage3,s32_dist8_addr16,l2,ddr4_1x,0.010153,10152784386.0,37919464.0,30488842.0,1.243717,844646.0,11106045.0,17248.0,201240.0,,,,85093.0,54694.0,373.0,0.011631,1.145572737122033,85093.0,54694.0,373.0,0.6427555733139036,0.004383439295829269,0.07605281628158359,0.0857086066388392,s16_ipd16_addr16,0.010353,1.1234424804404521,1.019698611247907,1.969861124790695
merge_imp3_s32_dist8_addr16_l2_ddr4_2x,merge,imp,stage3,s32_dist8_addr16,l2,ddr4_2x,0.010051,10050759513.0,37919508.0,30182461.0,1.256344,848023.0,11105968.0,13428.0,201366.0,,,,91714.0,58643.0,357.0,0.011697,1.1637647995224358,91714.0,58643.0,357.0,0.6394116492574743,0.0038925354907647686,0.07635741431994042,0.06668454456065076,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,1.0172122176897822,1.7212217689782205
merge_imp3_s32_ipd16_addr16_l1d_ddr4_1x,merge,imp,stage3,s32_ipd16_addr16,l1d,ddr4_1x,0.009971,9971294724.0,37918829.0,29943828.0,1.266333,779785.0,10964064.0,73925.0,214938.0,210212.0,76526.0,7272.0,,,,0.011631,1.166482800120349,210212.0,76526.0,7272.0,0.36404201472798886,0.03459364831693719,0.07112189421732672,0.3439363909592534,s16_pt8_sth8,0.010035,1.1590433482810165,1.0064186139805436,0.6418613980543553
merge_imp3_s32_ipd16_addr16_l2_ddr4_1x,merge,imp,stage3,s32_ipd16_addr16,l2,ddr4_1x,0.010153,10152784386.0,37919464.0,30488842.0,1.243717,844646.0,11106045.0,17248.0,201240.0,,,,85093.0,54694.0,373.0,0.011631,1.145572737122033,85093.0,54694.0,373.0,0.6427555733139036,0.004383439295829269,0.07605281628158359,0.0857086066388392,s16_ipd16_addr16,0.010353,1.1234424804404521,1.019698611247907,1.969861124790695
merge_imp3_s32_ipd8_addr8_l1d_ddr4_1x,merge,imp,stage3,s32_ipd8_addr8,l1d,ddr4_1x,0.009971,9971294724.0,37918829.0,29943828.0,1.266333,779785.0,10964064.0,73925.0,214938.0,210212.0,76526.0,7272.0,,,,0.011631,1.166482800120349,210212.0,76526.0,7272.0,0.36404201472798886,0.03459364831693719,0.07112189421732672,0.3439363909592534,s16_pt8_sth8,0.010035,1.1590433482810165,1.0064186139805436,0.6418613980543553
merge_imp3_s32_ipd8_addr8_l2_ddr4_1x,merge,imp,stage3,s32_ipd8_addr8,l2,ddr4_1x,0.010153,10152784386.0,37919464.0,30488842.0,1.243717,844646.0,11106045.0,17248.0,201240.0,,,,85093.0,54694.0,373.0,0.011631,1.145572737122033,85093.0,54694.0,373.0,0.6427555733139036,0.004383439295829269,0.07605281628158359,0.0857086066388392,s16_ipd16_addr16,0.010353,1.1234424804404521,1.019698611247907,1.969861124790695
merge_imp3_s32_l1d_ddr4_1x,merge,imp,stage3,s32,l1d,ddr4_1x,0.009971,9971294724.0,37918829.0,29943828.0,1.266333,779785.0,10964064.0,73925.0,214938.0,210212.0,76526.0,7272.0,,,,0.011631,1.166482800120349,210212.0,76526.0,7272.0,0.36404201472798886,0.03459364831693719,0.07112189421732672,0.3439363909592534,s16_pt8_sth8,0.010035,1.1590433482810165,1.0064186139805436,0.6418613980543553
merge_imp3_s32_l2_ddr4_1x,merge,imp,stage3,s32,l2,ddr4_1x,0.010153,10152784386.0,37919464.0,30488842.0,1.243717,844646.0,11106045.0,17248.0,201240.0,,,,85093.0,54694.0,373.0,0.011631,1.145572737122033,85093.0,54694.0,373.0,0.6427555733139036,0.004383439295829269,0.07605281628158359,0.0857086066388392,s16_ipd16_addr16,0.010353,1.1234424804404521,1.019698611247907,1.969861124790695
merge_imp3_s32_l2_ddr4_2x,merge,imp,stage3,s32,l2,ddr4_2x,0.010051,10050759513.0,37919508.0,30182461.0,1.256344,848023.0,11105968.0,13428.0,201366.0,,,,91714.0,58643.0,357.0,0.011697,1.1637647995224358,91714.0,58643.0,357.0,0.6394116492574743,0.0038925354907647686,0.07635741431994042,0.06668454456065076,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,1.0172122176897822,1.7212217689782205
merge_imp3_s32_sth2_dist32_ipd16_addr16_l1d_ddr4_2x,merge,imp,stage3,s32_sth2_dist32_ipd16_addr16,l1d,ddr4_2x,0.009923,9923241492.0,37918834.0,29799524.0,1.272466,773211.0,10964189.0,73919.0,215015.0,216109.0,76960.0,7334.0,,,,0.011697,1.1787765796634084,216109.0,76960.0,7334.0,0.3561165893137259,0.033936578300764894,0.07052149502348053,0.34378531730344397,s16_sth8,0.00999,1.1708708708708708,1.0067519903255064,0.6751990325506441
merge_imp3_s32_sth2_dist32_ipd16_addr16_l2_ddr4_2x,merge,imp,stage3,s32_sth2_dist32_ipd16_addr16,l2,ddr4_2x,0.010051,10050687918.0,37919536.0,30182246.0,1.256354,848012.0,11105982.0,13421.0,201367.0,,,,91741.0,58651.0,391.0,0.011697,1.1637647995224358,91741.0,58651.0,391.0,0.6393106680764326,0.004261998452164245,0.07635632760795039,0.06664945100239861,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,1.0172122176897822,1.7212217689782205
merge_imp3_s32_sth2_dist32_ipd16_l1d_ddr4_2x,merge,imp,stage3,s32_sth2_dist32_ipd16,l1d,ddr4_2x,0.009923,9923241492.0,37918834.0,29799524.0,1.272466,773211.0,10964189.0,73919.0,215015.0,216109.0,76960.0,7334.0,,,,0.011697,1.1787765796634084,216109.0,76960.0,7334.0,0.3561165893137259,0.033936578300764894,0.07052149502348053,0.34378531730344397,s16_sth8,0.00999,1.1708708708708708,1.0067519903255064,0.6751990325506441
merge_imp3_s32_sth2_dist32_ipd16_l2_ddr4_2x,merge,imp,stage3,s32_sth2_dist32_ipd16,l2,ddr4_2x,0.010051,10050687918.0,37919536.0,30182246.0,1.256354,848012.0,11105982.0,13421.0,201367.0,,,,91741.0,58651.0,391.0,0.011697,1.1637647995224358,91741.0,58651.0,391.0,0.6393106680764326,0.004261998452164245,0.07635632760795039,0.06664945100239861,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,1.0172122176897822,1.7212217689782205
merge_imp3_s32_sth2_l1d_ddr4_2x,merge,imp,stage3,s32_sth2,l1d,ddr4_2x,0.009923,9923241492.0,37918834.0,29799524.0,1.272466,773211.0,10964189.0,73919.0,215015.0,216109.0,76960.0,7334.0,,,,0.011697,1.1787765796634084,216109.0,76960.0,7334.0,0.3561165893137259,0.033936578300764894,0.07052149502348053,0.34378531730344397,s16_sth8,0.00999,1.1708708708708708,1.0067519903255064,0.6751990325506441
merge_imp3_s32_sth8_l1d_ddr4_2x,merge,imp,stage3,s32_sth8,l1d,ddr4_2x,0.009922,9921603798.0,37918829.0,29794606.0,1.272676,770952.0,10964267.0,73686.0,214411.0,214165.0,77236.0,6962.0,,,,0.011697,1.1788953839951624,214165.0,77236.0,6962.0,0.3606378259752994,0.03250764597389863,0.07031496040729399,0.3436670693201375,s16_sth8,0.00999,1.1708708708708708,1.0068534569643217,0.6853456964321714
merge_imp3_s32_sth8_pt8_l1d_ddr4_1x,merge,imp,stage3,s32_sth8_pt8,l1d,ddr4_1x,0.009968,9967776912.0,37918829.0,29933264.0,1.26678,779345.0,10964256.0,73439.0,213524.0,202153.0,75622.0,6754.0,,,,0.011631,1.1668338683788124,202153.0,75622.0,6754.0,0.374082996542223,0.03341033771450337,0.07108051836804978,0.3439379179858002,s16_pt8_sth8,0.010035,1.1590433482810165,1.0067215088282504,0.67215088282504
merge_imp3_s32_sth8_pt8_l1d_ddr4_2x,merge,imp,stage3,s32_sth8_pt8,l1d,ddr4_2x,0.009927,9927178884.0,37918834.0,29811348.0,1.271961,772468.0,10964331.0,73536.0,213664.0,209232.0,76327.0,6861.0,,,,0.011697,1.1783016016923542,209232.0,76327.0,6861.0,0.3647960159057888,0.03279135122734572,0.0704528165010706,0.3441665418601168,s16_sth8,0.00999,1.1708708708708708,1.0063463281958296,0.6346328195829587
merge_imp3_s64_dist32_addr16_l2_ddr4_1x,merge,imp,stage3,s64_dist32_addr16,l2,ddr4_1x,0.010573,10573056360.0,37919492.0,31750920.0,1.194281,893147.0,11163710.0,24937.0,201511.0,,,,605153.0,47255.0,335.0,0.011631,1.100066206374728,605153.0,47255.0,335.0,0.0780876902204897,0.0005535790122497947,0.08000449671301028,0.12375006823448843,s16_ipd16_addr16,0.010353,1.1234424804404521,0.9791922822283172,-2.0807717771682777
merge_imp3_s64_dist32_addr16_l2_ddr4_2x,merge,imp,stage3,s64_dist32_addr16,l2,ddr4_2x,0.010401,10401107481.0,37919564.0,31234557.0,1.214027,892264.0,11157468.0,24554.0,201392.0,,,,600627.0,47524.0,337.0,0.011697,1.1246034035188925,600627.0,47524.0,337.0,0.07912398210536656,0.0005610803377137558,0.079970115083458,0.12192142686899182,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,0.982982405537929,-1.7017594462070962
merge_imp3_s64_dist8_addr16_l1d_ddr4_1x,merge,imp,stage3,s64_dist8_addr16,l1d,ddr4_1x,0.010113,10113311898.0,37919439.0,30370306.0,1.248571,798466.0,10959649.0,73792.0,214239.0,368099.0,70950.0,6858.0,,,,0.011631,1.1501038267576387,368099.0,70950.0,6858.0,0.19274705989421323,0.018630857459542134,0.07285507044979268,0.34443775409705985,s16_pt8_sth8,0.010035,1.1590433482810165,0.9922871551468407,-0.7712844853159262
merge_imp3_s64_dist8_addr16_l2_ddr4_1x,merge,imp,stage3,s64_dist8_addr16,l2,ddr4_1x,0.010573,10573056360.0,37919492.0,31750920.0,1.194281,893147.0,11163710.0,24937.0,201511.0,,,,605153.0,47255.0,335.0,0.011631,1.100066206374728,605153.0,47255.0,335.0,0.0780876902204897,0.0005535790122497947,0.08000449671301028,0.12375006823448843,s16_ipd16_addr16,0.010353,1.1234424804404521,0.9791922822283172,-2.0807717771682777
merge_imp3_s64_dist8_addr16_l2_ddr4_2x,merge,imp,stage3,s64_dist8_addr16,l2,ddr4_2x,0.010401,10401107481.0,37919564.0,31234557.0,1.214027,892264.0,11157468.0,24554.0,201392.0,,,,600627.0,47524.0,337.0,0.011697,1.1246034035188925,600627.0,47524.0,337.0,0.07912398210536656,0.0005610803377137558,0.079970115083458,0.12192142686899182,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,0.982982405537929,-1.7017594462070962
