run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
merge_nextline_deg4_l2_ddr4_2x,merge,nextline,deg4,l2,ddr4_2x,0.010075,10074579003.0,37919543.0,30253991.0,1.253375,833865.0,11098933.0,26243.0,201566.0,,,,277787.0,46031.0,476.0,0.011697,1.1609925558312657,277787.0,46031.0,476.0,0.1657060985575278,0.0017135431103687,0.0751301949475683,0.1301955686971017,next-line: deg4
merge_nextline_deg8_l2_ddr4_2x,merge,nextline,deg8,l2,ddr4_2x,0.010083,10082649924.0,37919515.0,30278228.0,1.25237,830441.0,11098936.0,25963.0,201580.0,,,,538431.0,46436.0,837.0,0.011697,1.1600714073192504,538431.0,46436.0,837.0,0.0862431769344632,0.0015545167347348,0.0748216766003516,0.1287974997519595,next-line: deg8
merge_nextline_deg32_l2_ddr4_2x,merge,nextline,deg32,l2,ddr4_2x,0.010085,10085284287.0,37919496.0,30286139.0,1.252043,830985.0,11098275.0,26264.0,201601.0,,,,1687135.0,46715.0,1768.0,0.011697,1.159841348537432,1687135.0,46715.0,1768.0,0.0276889519807247,0.0010479303671608,0.0748751495164789,0.1302771315618474,next-line: deg32
merge_nextline_deg16_l2_ddr4_2x,merge,nextline,deg16,l2,ddr4_2x,0.010088,10087628940.0,37919465.0,30293180.0,1.251751,830496.0,11098936.0,26104.0,201589.0,,,,1006391.0,46546.0,1348.0,0.011697,1.159496431403648,1006391.0,46546.0,1348.0,0.0462504136066399,0.0013394396412527,0.0748266320303135,0.1294911924757799,next-line: deg16
merge_nextline_default_l2_ddr4_2x,merge,nextline,default,l2,ddr4_2x,0.010091,10090933965.0,37919489.0,30303105.0,1.251341,835615.0,11100126.0,26529.0,201530.0,,,,141031.0,45682.0,269.0,0.011697,1.1591517193538798,141031.0,45682.0,269.0,0.3239146003360963,0.001907382064936,0.0752797761034424,0.131637969533072,next-line: default
merge_nextline_deg1_l2_ddr4_2x,merge,nextline,deg1,l2,ddr4_2x,0.010115,10115084457.0,37919518.0,30375629.0,1.248355,839428.0,11101229.0,27903.0,201564.0,,,,71049.0,44279.0,144.0,0.011697,1.156401384083045,71049.0,44279.0,144.0,0.6232177792790891,0.0020267702571464,0.0756157719113802,0.1384324581770554,next-line: deg1
merge_nopf_ddr4_2x,merge,none,none,l2,ddr4_2x,0.011697,,,,,,,,,,,,,,,0.011697,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
