run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
merge_nextline_deg4_l1d_ddr4_2x,merge,nextline,deg4,l1d,ddr4_2x,0.009832,9831896262.0,37918836.0,29525214.0,1.284288,555781.0,10924923.0,72464.0,206343.0,1561289.0,111203.0,2253.0,,,,0.011697,1.189686737184703,1561289.0,111203.0,2253.0,0.0712251223188019,0.0014430384124912,0.0508727613000109,0.3511822547893556,next-line: deg4
merge_nextline_deg32_l1d_ddr4_2x,merge,nextline,deg32,l1d,ddr4_2x,0.009836,9836422731.0,37918841.0,29538807.0,1.283697,585615.0,10924984.0,73777.0,227606.0,7238599.0,116537.0,12575.0,,,,0.011697,1.1892029280195202,7238599.0,116537.0,12575.0,0.0160993860828594,0.0017372146184641,0.0536032821649899,0.3241434760067836,next-line: deg32
merge_nextline_deg8_l1d_ddr4_2x,merge,nextline,deg8,l1d,ddr4_2x,0.009837,9837491661.0,37918841.0,29542017.0,1.283558,557255.0,10924725.0,72806.0,210567.0,2937907.0,112439.0,4521.0,,,,0.011697,1.1890820372064654,2937907.0,112439.0,4521.0,0.0382718037024316,0.001538850617123,0.0510086066239653,0.3457616815550395,next-line: deg8
merge_nextline_deg16_l1d_ddr4_2x,merge,nextline,deg16,l1d,ddr4_2x,0.009838,9838271547.0,37918841.0,29544359.0,1.283456,571248.0,10925195.0,73389.0,218221.0,5347278.0,113755.0,8422.0,,,,0.011697,1.1889611709697094,5347278.0,113755.0,8422.0,0.0212734404308135,0.0015750069474599,0.0522872131801766,0.3363058550735264,next-line: deg16
merge_nextline_deg1_l1d_ddr4_2x,merge,nextline,deg1,l1d,ddr4_2x,0.00988,9880469307.0,37918841.0,29671079.0,1.277975,564372.0,10930427.0,72192.0,202825.0,451120.0,107263.0,573.0,,,,0.011697,1.1839068825910932,451120.0,107263.0,573.0,0.2377704380209257,0.0012701720163149,0.0516331155223853,0.3559324540860347,next-line: deg1
merge_nopf_ddr4_2x,merge,none,none,l1d,ddr4_2x,0.011697,,,,,,,,,,,,,,,0.011697,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
