run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
simple_triad_nextline_deg32_l1d_ddr4_2x,simple_triad,nextline,deg32,l1d,ddr4_2x,0.001919,1919434977.0,3510084.0,5764069.0,0.608963,1213692.0,2003869.0,375920.0,376173.0,1174029.0,151206.0,687.0,,,,0.002605,1.3574778530484628,1174029.0,151206.0,687.0,0.1287923892851028,0.000585164420981,0.6056743230221138,0.9993274371100532,next-line: deg32
simple_triad_nextline_deg4_l1d_ddr4_2x,simple_triad,nextline,deg4,l1d,ddr4_2x,0.001926,1926037368.0,3510145.0,5783896.0,0.606886,1775233.0,2003862.0,375536.0,375555.0,931097.0,39578.0,92.0,,,,0.002605,1.3525441329179648,931097.0,39578.0,92.0,0.0425068494474796,9.8808180028504e-05,0.8859058158695559,0.9999494082091838,next-line: deg4
simple_triad_nextline_deg16_l1d_ddr4_2x,simple_triad,nextline,deg16,l1d,ddr4_2x,0.001937,1937361033.0,3510094.0,5817901.0,0.60333,1202264.0,2003877.0,375810.0,375944.0,769512.0,164111.0,495.0,,,,0.002605,1.3448631905007744,769512.0,164111.0,495.0,0.2132663298298142,0.0006432648223809,0.5999689601707091,0.9996435639350542,next-line: deg16
simple_triad_nextline_deg8_l1d_ddr4_2x,simple_triad,nextline,deg8,l1d,ddr4_2x,0.001948,1948084965.0,3510087.0,5850105.0,0.600007,1748816.0,2003857.0,375664.0,375733.0,450118.0,44464.0,288.0,,,,0.002605,1.3372689938398357,450118.0,44464.0,288.0,0.098782985794836,0.0006398322217729,0.8727249499340521,0.9998163589570254,next-line: deg8
simple_triad_nextline_deg1_l1d_ddr4_2x,simple_triad,nextline,deg1,l1d,ddr4_2x,0.002203,2202851943.0,3510082.0,6615171.0,0.530614,1993219.0,2003861.0,375409.0,375419.0,1393158.0,553.0,14.0,,,,0.002605,1.182478438492964,1393158.0,553.0,14.0,0.0003969399020068,1.0049111443210318e-05,0.9946892523982452,0.9999733630956344,next-line: deg1
simple_triad_nopf_ddr4_2x,simple_triad,none,none,l1d,ddr4_2x,0.002605,,,,,,,,,,,,,,,0.002605,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
