run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
spmv_nextline_deg4_l2_ddr4_1x,spmv,nextline,deg4,l2,ddr4_1x,0.007721,7720784154.0,11279576.0,23185538.0,0.487527,2184430.0,4827728.0,252429.0,1687210.0,,,,2504744.0,401912.0,96419.0,0.010599,1.3727496438285196,2504744.0,401912.0,96419.0,0.1604603105147671,0.0384945527367267,0.4524757815684728,0.1496132668725292,next-line: deg4
spmv_nextline_deg8_l2_ddr4_1x,spmv,nextline,deg8,l2,ddr4_1x,0.007919,7918597143.0,11279581.0,23779571.0,0.475348,2206027.0,4828390.0,223844.0,1687251.0,,,,5527616.0,543109.0,233701.0,0.010599,1.338426569011239,5527616.0,543109.0,233701.0,0.0982537498986905,0.0422788051847306,0.4568866640847156,0.1326678721778798,next-line: deg8
spmv_nextline_deg1_l2_ddr4_1x,spmv,nextline,deg1,l2,ddr4_1x,0.008012,8011537776.0,11279795.0,24058672.0,0.469843,2718115.0,4827563.0,433674.0,1687025.0,,,,548239.0,123707.0,19279.0,0.010599,1.322890664003994,548239.0,123707.0,19279.0,0.2256442901727166,0.0351653202344233,0.5630408137604833,0.257064358856567,next-line: deg1
spmv_nextline_deg16_l2_ddr4_1x,spmv,nextline,deg16,l2,ddr4_1x,0.008094,8094322575.0,11279800.0,24307275.0,0.465038,2233489.0,4828750.0,211576.0,1687286.0,,,,8975311.0,628415.0,376656.0,0.010599,1.309488510007413,8975311.0,628415.0,376656.0,0.0700159582213919,0.0419657881492908,0.4625397877297437,0.125394272221781,next-line: deg16
spmv_nextline_deg32_l2_ddr4_1x,spmv,nextline,deg32,l2,ddr4_1x,0.008151,8151380460.0,11279795.0,24478620.0,0.461782,2253925.0,4828636.0,221618.0,1687313.0,,,,11038487.0,629051.0,427070.0,0.010599,1.300331247699669,11038487.0,629051.0,427070.0,0.056987067158751,0.0386891790514406,0.4667829589971163,0.1313437400174123,next-line: deg32
spmv_nopf_ddr4_1x,spmv,none,none,l2,ddr4_1x,0.010599,,,,,,,,,,,,,,,0.010599,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
