run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_nextline_deg32_l1d_ddr4_2x,bfs,nextline,deg32,l1d,ddr4_2x,0.019459,19459133388.0,30729211.0,58435836.0,0.525863,4914174.0,11336483.0,3610428.0,7613314.0,7615469.0,465306.0,3852565.0,,,,0.025176,1.2937972146564571,7615469.0,465306.0,3852565.0,0.0611001108401859,0.5058867681031858,0.4334831181769513,0.4742255475079577,next-line: deg32
bfs_nextline_deg16_l1d_ddr4_2x,bfs,nextline,deg16,l1d,ddr4_2x,0.019859,19859121999.0,30729211.0,59637003.0,0.515271,5096372.0,11347755.0,3692527.0,7951682.0,7462401.0,435508.0,4180636.0,,,,0.025176,1.2677375497255652,7462401.0,435508.0,4180636.0,0.0583603052154393,0.560226661633434,0.4491083919242176,0.4643705570720761,next-line: deg16
bfs_nextline_deg8_l1d_ddr4_2x,bfs,nextline,deg8,l1d,ddr4_2x,0.020497,20496624192.0,30729211.0,61551424.0,0.499245,5334756.0,11359985.0,3755241.0,8425399.0,7413920.0,394277.0,4636093.0,,,,0.025176,1.2282773088744694,7413920.0,394277.0,4636093.0,0.0531806385825582,0.6253227712195438,0.4696094228997661,0.4457048265607362,next-line: deg8
bfs_nextline_deg4_l1d_ddr4_2x,bfs,nextline,deg4,l1d,ddr4_2x,0.02099,20989573083.0,30729211.0,63031751.0,0.48752,5711533.0,11372821.0,3654338.0,8658208.0,7416661.0,342681.0,4858107.0,,,,0.025176,1.1994282991900904,7416661.0,342681.0,4858107.0,0.0462042150773778,0.6550261633907766,0.502208994584545,0.4220663213450173,next-line: deg4
bfs_nextline_deg1_l1d_ddr4_2x,bfs,nextline,deg1,l1d,ddr4_2x,0.021037,21037421520.0,30729211.0,63175440.0,0.486411,6737614.0,11391944.0,2466815.0,6390960.0,4884812.0,197327.0,2661154.0,,,,0.025176,1.1967485858249751,4884812.0,197327.0,2661154.0,0.0403960275236795,0.5447812525845417,0.5914367205456769,0.385985047629777,next-line: deg1
bfs_nextline_default_l1d_ddr4_2x,bfs,nextline,default,l1d,ddr4_2x,0.021209,21209030073.0,30729211.0,63690781.0,0.482476,6297541.0,11381495.0,3133785.0,8086790.0,6803770.0,283070.0,4282807.0,,,,0.025176,1.187043236361922,6803770.0,283070.0,4282807.0,0.0416048749443323,0.6294755701618368,0.5533140417844932,0.3875190279455754,next-line: default
bfs_nopf_ddr4_2x,bfs,none,none,l1d,ddr4_2x,0.025176,,,,,,,,,,,,,,,0.025176,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
